time,total,idle,mem_total,mem_free,1687/cpu,1687/rss,6122/cpu,6122/rss,6227/cpu,6227/rss
1008.5,591917,555479,3887864,1458572,454,87448,590,20616,1903,53620
2010.67,592314,555869,3887864,1458332,455,87448,591,20616,1904,53620
3013.19,592713,556258,3887864,1459016,455,87448,591,20616,1906,53620
4014.33,593109,556618,3887864,1458556,455,87448,592,20616,1907,53620
5018.89,593510,557012,3887864,1458728,455,87448,592,20616,1907,53620
6019.97,593907,557405,3887864,1459024,455,87448,592,20616,1908,53620
7021.05,594306,557799,3887864,1460088,455,87448,592,20616,1908,53620
8022.65,594703,558187,3887864,1459852,455,87448,592,20616,1908,53620
9025.19,595099,558579,3887864,1459876,455,87448,592,20616,1908,53620
10027.73,595491,558948,3887864,1459636,455,87448,593,20616,1909,53620
11029.45,595877,559260,3887864,1459908,456,87448,593,20616,1925,53716
12030.7,596276,559569,3887864,1459412,456,87448,593,20616,1926,53728
13032.21,596678,559872,3887864,1459564,456,87448,594,20616,1927,53728
14033.3,597073,560189,3887864,1456964,457,87448,594,20616,1930,53736
15034.29,597473,560583,3887864,1456688,457,87448,594,20616,1931,53736
16035.27,597872,560968,3887864,1459372,457,87448,594,20616,1931,53736
17037.45,598268,561347,3887864,1459868,457,87448,594,20616,1932,53736
18040.11,598667,561722,3887864,1460352,457,87448,595,20616,1933,53736
19042.48,599061,562110,3887864,1460856,457,87448,595,20616,1934,53736
20044.92,599455,562482,3887864,1460764,458,87448,595,20616,1935,53736
21047.66,599849,562862,3887864,1460316,458,87448,596,20616,1936,53736
22050.29,600246,563252,3887864,1460316,458,87448,596,20616,1937,53736
23053.1,600641,563642,3887864,1460880,458,87448,597,20616,1938,53736
24055.69,601041,564033,3887864,1461132,459,87448,597,20616,1938,53736
25057.04,601439,564394,3887864,1455148,459,87448,597,20620,1943,53496
