time,sent,received,total
3.11,55958.79,18906.94,73.11
1004.73,55960.16,18907.92,73.11
2005.45,55960.39,18907.98,73.11
3006.08,55962.04,18909.14,73.12
4006.66,55966.58,18913.55,73.12
5007.24,55967.57,18914.33,73.13
6007.81,55967.79,18914.44,73.13
7008.73,55969.25,18915.33,73.13
8009.87,55969.45,18915.44,73.13
9011.08,55971.1,18917.03,73.13
10012.86,55972.17,18917.29,73.13
11014.84,56048.68,18934.32,73.23
12015.37,56119.75,18972.17,73.33
13015.96,56132.87,18983.61,73.36
14016.53,56136.8,18985.84,73.36
15017.12,56139.44,18991.53,73.37
16018.14,56139.69,18995.65,73.37
17019.1,56140.89,18998.33,73.38
18020.24,56141.52,18999.87,73.38
19021.39,56143.35,19002.04,73.38
20022.6,56145.15,19006.16,73.39
21023.55,56146.79,19008.39,73.39
22024.6,56146.98,19009.43,73.39
23025.36,56147.92,19011.58,73.4
24026.0,56148.23,19012.25,73.4
