time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,89760/cpu,89760/rss
1007.9,10458469,10253525,16370460,8231244,5261,110044,31182,71516,55156,582032,2825,65208,19461,127220,447,54828
2010.26,10459063,10254104,16370460,8253860,5261,110044,31183,71516,55160,582032,2826,65208,19463,127220,447,54828
3014.19,10459658,10254689,16370460,8277052,5262,110044,31185,71516,55162,582032,2826,65208,19463,127220,447,54828
4020.2,10460258,10255278,16370460,8276552,5263,110044,31186,71516,55166,582032,2826,65208,19465,127220,448,54828
5024.76,10460855,10255860,16370460,8298268,5263,110044,31190,71132,55170,582032,2826,65208,19466,127220,448,54828
6029.71,10461453,10256450,16370460,8297516,5263,110044,31191,71132,55172,582032,2827,65208,19467,127220,448,54828
7038.61,10462054,10257038,16370460,8292932,5263,110044,31192,71132,55176,582032,2827,65208,19468,127220,448,54828
8040.11,10462649,10257625,16370460,8297356,5263,110044,31193,71132,55180,582032,2827,65208,19469,127220,448,54828
9043.34,10463246,10258207,16370460,8308848,5264,110044,31195,71132,55183,582032,2827,65208,19470,127220,448,54828
10048.19,10463842,10258791,16370460,8310648,5264,110044,31198,71132,55188,582032,2827,65208,19471,127220,448,54956
11052.47,10464440,10259373,16370460,8307344,5265,110044,31199,70888,55190,582032,2827,65208,19473,127220,448,54956
12057.7,10465036,10259958,16370460,8297960,5265,110044,31201,70888,55194,582032,2827,65208,19474,127220,449,54956
13063.34,10465634,10260542,16370460,8291840,5265,110044,31203,70888,55197,582032,2827,65208,19475,127220,449,54956
14067.87,10466231,10261128,16370460,8292996,5266,110044,31205,71016,55201,582032,2827,65208,19477,127220,449,54956
15072.33,10466829,10261711,16370460,8294980,5266,110044,31207,71016,55205,582032,2827,65208,19479,127220,450,54956
16076.48,10467426,10262298,16370460,8300488,5266,110044,31209,71144,55209,582032,2827,65208,19480,127220,450,54956
17080.5,10468022,10262880,16370460,8301032,5266,110044,31210,71144,55212,582032,2827,65208,19480,127220,450,54956
18085.46,10468622,10263471,16370460,8302940,5266,110044,31211,71144,55215,582032,2827,65208,19481,127220,450,54956
19089.16,10469218,10264053,16370460,8295460,5267,110044,31213,71144,55218,582032,2827,65208,19482,127220,450,54956
20094.16,10469814,10264637,16370460,8295824,5267,110044,31216,71144,55223,582032,2828,65208,19484,127220,450,54956
21097.25,10470409,10265218,16370460,8299072,5267,110044,31217,71272,55227,582032,2828,65208,19486,127220,450,54956
22102.01,10471007,10265803,16370460,8306176,5268,110044,31219,71272,55229,582032,2829,65208,19486,127220,450,54956
23105.6,10471605,10266384,16370460,8307280,5268,110044,31220,71272,55232,582032,2829,65208,19488,127220,450,54956
24109.24,10472202,10266973,16370460,8307280,5269,110044,31222,71272,55236,582032,2829,65208,19488,127220,450,54956
25113.42,10472800,10267559,16370460,8312836,5269,110044,31223,71272,55239,582032,2829,65208,19490,127220,450,54956
26117.77,10473399,10268150,16370460,8312588,5269,110044,31225,71272,55242,582032,2829,65208,19490,127220,451,54956
27121.89,10473997,10268734,16370460,8316696,5269,110044,31227,71272,55245,582032,2829,65208,19492,127220,451,54956
28127.37,10474595,10269323,16370460,8316196,5269,110044,31230,72808,55249,582032,2829,65208,19493,127220,451,54956
29132.02,10475194,10269906,16370460,8318464,5270,110044,31231,72936,55252,582032,2830,65208,19494,127220,451,54956
30135.81,10475791,10270488,16370460,8313228,5270,110044,31234,72936,55256,582032,2830,65208,19495,127220,451,54956
31138.69,10476383,10271050,16370460,8312220,5270,110044,31236,72936,55260,582032,2830,65208,19497,127220,451,54956
32142.19,10476979,10271612,16370460,8313200,5270,110044,31238,72936,55262,582032,2830,65208,19498,127220,451,54956
33145.86,10477572,10272175,16370460,8305164,5270,110044,31239,72936,55265,582032,2830,65208,19498,127220,451,54956
34149.84,10478167,10272745,16370460,8305164,5272,110044,31240,72936,55268,582032,2830,65208,19500,127220,452,54956
35154.67,10478762,10273311,16370460,8304480,5272,110044,31242,72936,55271,582032,2830,65208,19500,127220,452,54956
36158.02,10479355,10273880,16370460,8304160,5272,110044,31244,72936,55274,582032,2830,65208,19502,127220,452,54956
37162.08,10479951,10274446,16370460,8294948,5272,110044,31245,72936,55277,582032,2830,65208,19502,127220,452,54956
38166.49,10480546,10275000,16370460,8300924,5272,110044,31246,72936,55296,568424,2831,65208,19503,127220,452,55084
39172.05,10481140,10275566,16370460,8309856,5273,110044,31247,72936,55299,568424,2831,65208,19505,127220,452,55084
40177.21,10481734,10276133,16370460,8309604,5273,110044,31250,71256,55303,568424,2831,65208,19506,127220,452,55212
41181.31,10482327,10276697,16370460,8310360,5273,110044,31252,71216,55307,568424,2832,65208,19507,127220,452,55212
42185.97,10482924,10277262,16370460,8310868,5273,110044,31253,71216,55309,568424,2832,65208,19508,127220,452,55212
