time,total,idle,mem_total,mem_free,11145/cpu,11145/rss
1002.64,8597805,8442092,16370456,9314012,89585,931368
2008.61,8598406,8442684,16370456,9314012,89592,931368
3012.85,8599005,8443277,16370456,9314012,89597,931368
4017.48,8599603,8443864,16370456,9311996,89603,931368
5022.36,8600203,8444460,16370456,9311996,89607,931368
6026.34,8600802,8445052,16370456,9311996,89613,931496
7031.11,8601402,8445646,16370456,9311996,89618,931496
8035.08,8602002,8446236,16370456,9311996,89624,931496
9038.93,8602600,8446828,16370456,9311996,89631,931496
10044.86,8603200,8447414,16370456,9297128,89636,931496
11048.31,8603793,8447922,16370456,9304368,89653,929364
12052.02,8604386,8448489,16370456,9323012,89663,929116
13056.42,8604984,8449080,16370456,9322256,89669,929116
14059.67,8605580,8449665,16370456,9311420,89676,929116
15063.05,8606179,8450255,16370456,9312956,89683,929116
16066.8,8606779,8450846,16370456,9311504,89690,929116
17069.98,8607379,8451439,16370456,9311504,89695,929116
18073.55,8607977,8452030,16370456,9311504,89701,929116
19076.54,8608574,8452603,16370456,9307816,89705,929116
20081.33,8609173,8453193,16370456,9307316,89713,929116
21086.33,8609774,8453788,16370456,9307316,89718,929116
22090.73,8610374,8454380,16370456,9307316,89724,929244
