time,total,idle,mem_total,mem_free,11145/cpu,11145/rss
1003.74,8634898,8478570,16370456,9303844,89973,930804
2008.49,8635496,8479162,16370456,9303592,89978,930804
3012.87,8636096,8479751,16370456,9303844,89984,930804
4017.76,8636696,8480343,16370456,9303844,89991,930932
5022.37,8637295,8480937,16370456,9303844,89996,930932
6027.92,8637893,8481529,16370456,9303844,90002,930932
7033.61,8638495,8482124,16370456,9303844,90008,930932
8038.53,8639094,8482714,16370456,9303844,90015,930932
9042.86,8639693,8483308,16370456,9303844,90020,930932
10046.58,8640290,8483893,16370456,9293260,90025,930932
11051.7,8640881,8484397,16370456,9300976,90043,929300
12053.63,8641476,8484970,16370456,9316220,90052,929192
13057.85,8642073,8485557,16370456,9300208,90058,929320
14061.87,8642672,8486148,16370456,9300992,90064,929320
15066.18,8643272,8486740,16370456,9300992,90070,929448
16070.26,8643870,8487333,16370456,9300992,90075,929448
17074.21,8644469,8487926,16370456,9300992,90080,929448
18078.46,8645067,8488515,16370456,9300544,90088,929448
19082.35,8645666,8489109,16370456,9300544,90093,929448
20087.82,8646267,8489702,16370456,9300544,90098,929448
21093.02,8646864,8490295,16370456,9300544,90105,929448
22097.75,8647464,8490887,16370456,9300544,90111,929448
