time,total,idle,mem_total,mem_free,11145/cpu,11145/rss
1003.28,8745589,8587420,16370456,9311828,91221,931424
2009.62,8746187,8588008,16370456,9306284,91227,931424
3013.37,8746787,8588600,16370456,9307672,91233,931424
4018.32,8747386,8589193,16370456,9307816,91239,931424
5022.55,8747986,8589785,16370456,9308068,91245,931424
6025.44,8748584,8590378,16370456,9307816,91250,931424
7031.13,8749184,8590970,16370456,9307816,91256,931424
8038.3,8749785,8591565,16370456,9307816,91261,931424
9041.95,8750382,8592154,16370456,9307592,91268,931424
10046.56,8750980,8592743,16370456,9293480,91273,931424
11048.02,8751569,8593241,16370456,9309020,91293,929456
12052.6,8752166,8593828,16370456,9312304,91298,929456
13057.57,8752766,8594419,16370456,9311328,91305,929456
14064.11,8753368,8595014,16370456,9311328,91309,929456
15068.67,8753968,8595608,16370456,9311076,91314,929456
16072.41,8754566,8596201,16370456,9310320,91320,931120
17078.08,8755166,8596795,16370456,9310320,91326,931120
18082.59,8755766,8597388,16370456,9310096,91331,931120
19086.83,8756364,8597979,16370456,9310096,91337,931120
20090.76,8756964,8598572,16370456,9310096,91342,931120
21096.57,8757564,8599163,16370456,9310096,91349,931120
