time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1003.6,592212,531767,3887864,556440,24796,712544,1234,54932,170,16800
2004.87,592604,532138,3887864,556468,24815,712140,1237,54932,171,16804
3005.87,592999,532521,3887864,556760,24826,712032,1238,54932,171,16804
4006.82,593391,532869,3887864,556368,24851,712032,1241,54932,171,16808
5007.89,593791,533260,3887864,556240,24857,712032,1241,54932,172,16808
6009.16,594187,533651,3887864,556712,24863,712032,1241,54932,172,16808
7010.11,594587,534043,3887864,556712,24868,712032,1241,54932,172,16808
8011.22,594986,534435,3887864,556980,24874,712032,1241,54932,172,16808
9012.75,595382,534804,3887864,558060,24881,712032,1241,54932,172,16808
10014.89,595781,535177,3887864,557348,24901,712040,1241,54932,172,16808
11017.07,596173,535373,3887864,533584,24979,711796,1256,54948,172,16808
12019.25,596566,535622,3887864,533584,24997,711796,1258,54948,173,16808
13020.59,596963,535858,3887864,533976,25007,711820,1258,54948,173,16808
14024.96,597356,536073,3887864,533732,25026,711880,1260,54948,173,16808
15026.14,597748,536297,3887864,532140,25051,711928,1264,54952,173,16808
16028.85,598143,536580,3887864,533988,25062,711956,1265,54952,173,16808
17030.39,598528,536860,3887864,535568,25074,713840,1265,54952,173,16808
18032.76,598916,537137,3887864,538468,25089,713840,1269,54956,174,16808
19035.84,599309,537399,3887864,544032,25102,713844,1269,54956,174,16808
20038.71,599699,537685,3887864,544788,25112,713844,1269,54956,174,16808
21040.12,600090,538007,3887864,546220,25143,712064,1275,54960,174,16808
22041.17,600489,538396,3887864,547440,25149,712064,1276,54960,174,16808
23042.32,600888,538787,3887864,548192,25155,712064,1276,54960,174,16808
24043.49,601286,539163,3887864,549340,25166,712064,1276,54960,174,16808
25044.57,601684,539555,3887864,549932,25171,712064,1276,54960,175,16808
26047.17,602081,539938,3887864,551056,25182,712064,1276,54960,175,16808
27049.05,602477,540308,3887864,551576,25200,712068,1278,54960,175,16808
28051.81,602868,540683,3887864,552028,25218,712504,1278,54960,175,16808
29054.03,603259,541034,3887864,546588,25235,712528,1279,54964,176,16808
30055.28,603657,541397,3887864,555404,25250,712568,1280,54972,176,16808
31056.38,604056,541789,3887864,555404,25254,712568,1280,54972,176,16808
