time,total,idle,mem_total,mem_free,10398/cpu,10398/rss,10938/cpu,10938/rss,4476/cpu,4476/rss,4497/cpu,4497/rss,4508/cpu,4508/rss,4603/cpu,4603/rss,4604/cpu,4604/rss
1005.44,4528560,4456856,16370444,11010808,497,18424,1536,56440,1798,110768,7856,64568,15311,368212,731,63396,5145,114660
2009.96,4529158,4457446,16370444,11010836,497,18424,1536,56440,1799,110768,7858,64580,15314,368212,732,63396,5146,114660
3015.52,4529756,4458033,16370444,11009356,497,18424,1536,56440,1799,110768,7859,64580,15316,368212,732,63396,5147,114660
4021.14,4530356,4458626,16370444,11009356,497,18424,1536,56440,1799,110768,7861,64580,15319,368212,732,63396,5148,114660
5027.28,4530953,4459209,16370444,11024704,497,18424,1537,56440,1800,110768,7862,64580,15322,368212,733,63396,5150,114660
6033.17,4531553,4459798,16370444,11024704,497,18424,1538,56440,1801,110768,7864,64580,15326,368212,733,63396,5150,114660
7038.06,4532152,4460382,16370444,11030640,497,18424,1538,56440,1801,110768,7865,64580,15329,368212,733,63396,5152,114660
8046.47,4532752,4460974,16370444,11030152,497,18424,1538,56440,1801,110768,7866,64580,15332,368212,733,63396,5152,114660
9052.02,4533350,4461552,16370444,11006968,497,18424,1539,56440,1801,110768,7869,64580,15337,368212,733,63396,5154,114660
10055.63,4533948,4462129,16370444,11006476,497,18424,1540,56440,1802,110768,7872,64580,15342,368216,733,63396,5155,114664
11059.42,4534541,4462597,16370444,10990700,499,18424,1545,56440,1802,110768,7882,64160,15358,368216,733,63396,5156,114664
12064.22,4535142,4463185,16370444,10992736,499,18428,1545,56444,1802,110768,7884,64160,15363,368216,734,63396,5158,114664
13068.56,4535740,4463770,16370444,11012788,499,18428,1546,56444,1803,110768,7886,64304,15366,368216,734,63396,5159,114664
14075.04,4536339,4464358,16370444,11011540,499,18428,1546,56528,1803,110768,7887,64352,15369,368216,734,63396,5159,114664
15082.0,4536940,4464947,16370444,11016832,499,18428,1546,56528,1804,110768,7888,64352,15372,368216,734,63396,5161,114664
16088.71,4537540,4465541,16370444,11016832,499,18428,1546,56528,1805,110768,7889,64352,15374,368216,734,63396,5162,114664
17095.94,4538141,4466128,16370444,11022872,499,18428,1546,56528,1805,110768,7891,64380,15376,368216,734,63396,5163,114664
18101.07,4538741,4466723,16370444,11022632,499,18428,1546,56528,1805,110768,7891,64420,15378,368216,734,63396,5163,114664
19107.46,4539338,4467304,16370444,11016080,499,18428,1546,56528,1805,110768,7892,64432,15381,368216,734,63396,5165,114664
20113.84,4539940,4467891,16370444,11016108,499,18428,1547,56588,1806,110768,7895,64460,15386,368216,734,63396,5166,114664
21117.33,4540540,4468477,16370444,11010060,499,18428,1547,56588,1806,110768,7897,66072,15388,368216,734,63396,5167,114664
