time,sent,received,total
2.76,3423.47,1204.77,4.52
1004.07,3423.86,1205.03,4.52
2005.21,3423.86,1205.09,4.52
3006.43,3428.61,1206.21,4.53
4007.21,3429.13,1206.68,4.53
5007.86,3430.33,1207.28,4.53
6008.64,3434.53,1208.43,4.53
7009.36,3434.59,1208.76,4.53
8010.01,3434.59,1208.83,4.53
9011.09,3434.96,1209.02,4.53
10011.99,3437.45,1211.15,4.54
11012.7,3444.88,1211.97,4.55
12013.35,3472.93,1218.63,4.58
13014.06,3477.56,1221.49,4.59
14015.31,3498.64,1226.36,4.61
15016.31,3502.35,1229.04,4.62
16017.44,3506.55,1231.04,4.63
17018.32,3506.92,1231.24,4.63
18019.39,3506.92,1231.29,4.63
19020.55,3506.92,1231.54,4.63
20021.63,3510.17,1233.47,4.63
21022.67,3511.47,1235.21,4.63
22023.43,3511.53,1235.54,4.64
23024.18,3515.73,1236.31,4.64
24024.84,3515.73,1236.37,4.64
25026.02,3517.24,1237.06,4.64
