time,total,idle,mem_total,mem_free,1704/cpu,1704/rss,36856/cpu,36856/rss,37875/cpu,37875/rss
1006.84,2195805,2005010,3887864,456452,104722,763200,740,54556,104,17732
2009.05,2196201,2005393,3887864,456516,104733,763200,741,54556,104,17732
3011.24,2196599,2005767,3887864,456024,104752,763200,741,54556,104,17736
4013.46,2196991,2006128,3887864,456276,104780,763200,744,54560,105,17740
5014.62,2197384,2006487,3887864,454340,104791,763200,744,54560,106,17740
6015.69,2197780,2006867,3887864,454340,104803,763200,744,54560,106,17740
7016.67,2198177,2007247,3887864,454092,104815,763200,746,54560,106,17740
8017.65,2198572,2007630,3887864,454512,104822,763848,746,54560,106,17740
9018.74,2198970,2008018,3887864,454768,104828,763848,746,54560,106,17740
10021.67,2199367,2008407,3887864,454784,104833,763848,746,54560,106,17740
11024.67,2199759,2008679,3887864,451408,104895,762344,758,54628,106,17748
12026.14,2200147,2009028,3887864,451568,104910,762344,760,54644,106,18192
13027.32,2200534,2009381,3887864,451612,104917,762344,760,54644,107,16728
14028.48,2200922,2009734,3887864,452532,104929,762344,761,54648,107,16728
15029.65,2201311,2010065,3887864,456260,104939,762352,761,54648,107,16728
16031.43,2201702,2010389,3887864,455892,104964,762524,763,54696,107,16728
17033.28,2202087,2010732,3887864,456056,104973,762524,764,54696,107,16728
18038.71,2202478,2011055,3887864,456056,104983,762556,764,54696,107,16728
19039.99,2202869,2011369,3887864,455816,105007,762576,766,54708,108,16732
20042.46,2203262,2011723,3887864,455564,105012,762576,766,54708,108,16732
21043.71,2203652,2012048,3887864,454208,105043,764196,772,54864,108,16732
22046.56,2204049,2012422,3887864,453984,105058,764196,774,54868,108,16732
23047.83,2204449,2012809,3887864,453688,105066,764196,774,54868,109,16732
24050.4,2204846,2013191,3887864,454244,105080,764196,774,54868,109,16732
25052.38,2205242,2013568,3887864,454908,105095,764196,774,54868,109,16736
26053.56,2205640,2013922,3887864,455120,105109,764196,774,54868,109,16736
27054.68,2206039,2014314,3887864,454744,105112,764196,774,54868,109,16736
28055.89,2206440,2014707,3887864,455164,105117,764196,774,54868,109,16736
29056.95,2206835,2015092,3887864,455168,105125,764196,774,54868,109,16736
30058.06,2207233,2015485,3887864,454920,105129,764196,774,54868,109,16736
31059.94,2207625,2015857,3887864,455172,105145,764196,774,54868,109,16736
