time,total,idle,mem_total,mem_free,1704/cpu,1704/rss,36856/cpu,36856/rss,37875/cpu,37875/rss
1005.55,2145166,1959841,3887864,560592,102633,755120,566,54296,74,16152
2007.86,2145563,1960211,3887864,560592,102651,755152,567,54296,74,16156
3011.83,2145959,1960597,3887864,560380,102661,755152,567,54296,74,16160
4014.44,2146358,1960971,3887864,560940,102674,755156,567,54296,74,16160
5016.84,2146749,1961346,3887864,561228,102690,756524,567,54296,74,16164
6020.02,2147149,1961712,3887864,561480,102702,756528,567,54296,74,16164
7021.52,2147546,1962094,3887864,561480,102711,756528,567,54296,74,16164
8022.58,2147945,1962483,3887864,561228,102719,756528,567,54296,74,16164
9023.63,2148340,1962874,3887864,561404,102724,756528,568,54296,74,16168
10027.62,2148736,1963244,3887864,560732,102731,756528,568,54296,74,16172
11031.57,2149127,1963462,3887864,542640,102817,753040,584,54344,75,16176
12034.48,2149522,1963739,3887864,524800,102845,753112,587,54348,75,16184
13035.95,2149914,1964035,3887864,524244,102853,753112,587,54348,75,16184
14037.32,2150304,1964318,3887864,524244,102867,753120,588,54348,75,16184
15040.84,2150693,1964605,3887864,522856,102881,753144,591,54348,75,16248
16042.17,2151087,1964886,3887864,519472,102894,753140,591,54352,75,16256
17044.49,2151484,1965238,3887864,519456,102921,752904,596,54356,77,16268
18047.17,2151879,1965613,3887864,520196,102936,752968,597,54356,77,16272
19050.02,2152275,1965996,3887864,520008,102949,753012,597,54356,77,16272
20052.6,2152671,1966373,3887864,520560,102960,753012,597,54356,78,17088
21053.92,2153067,1966735,3887864,522040,102969,753020,598,54356,78,17088
22055.04,2153463,1967121,3887864,521800,102978,753052,598,54356,78,17096
23056.18,2153863,1967512,3887864,521800,102985,753152,598,54356,78,17100
24057.36,2154261,1967899,3887864,521812,102992,753156,598,54356,79,17100
25058.47,2154659,1968291,3887864,521828,102997,753156,598,54356,79,17100
26060.42,2155055,1968673,3887864,522304,103004,753156,598,54356,79,17100
27063.76,2155447,1969027,3887864,521800,103033,753156,602,54356,79,17128
