time,total,idle,mem_total,mem_free,1657/cpu,1657/rss
1007.52,2249522,2160978,3887864,1553752,23793,183716
2009.13,2249921,2161373,3887864,1553752,23796,183716
3010.64,2250319,2161763,3887864,1553524,23799,183716
4011.39,2250716,2162136,3887864,1552460,23803,183716
5012.1,2251115,2162534,3887864,1552460,23804,183716
6015.42,2251516,2162933,3887864,1555012,23805,183716
7016.04,2251915,2163330,3887864,1555532,23806,183716
8016.7,2252314,2163728,3887864,1555532,23807,183716
9018.05,2252712,2164125,3887864,1555540,23808,183716
10019.74,2253109,2164502,3887864,1555044,23818,183716
11020.69,2253508,2164855,3887864,1522060,23820,183716
12021.4,2253908,2165189,3887864,1509488,23822,183716
13022.06,2254308,2165524,3887864,1509488,23825,183716
14022.74,2254710,2165854,3887864,1506356,23826,183716
15023.45,2255110,2166194,3887864,1502324,23828,183716
16024.81,2255507,2166558,3887864,1499812,23835,183716
17026.23,2255903,2166944,3887864,1499812,23836,183716
18027.65,2256294,2167323,3887864,1500064,23839,183716
19029.17,2256683,2167701,3887864,1504504,23843,183716
20030.81,2257077,2168076,3887864,1504808,23849,183716
21032.14,2257471,2168452,3887864,1505164,23853,183716
22033.67,2257867,2168839,3887864,1506344,23856,183716
23035.05,2258263,2169220,3887864,1506732,23862,183716
24035.8,2258658,2169590,3887864,1510396,23866,183716
25036.56,2259056,2169984,3887864,1510248,23869,183716
26037.27,2259456,2170382,3887864,1510248,23870,183716
27037.91,2259855,2170778,3887864,1510868,23870,183716
28038.56,2260253,2171176,3887864,1511700,23871,183716
29039.96,2260653,2171574,3887864,1511724,23873,183716
30041.54,2261052,2171956,3887864,1512148,23879,183716
31043.17,2261452,2172352,3887864,1512184,23882,183716
32044.82,2261851,2172747,3887864,1511936,23885,183716
33046.37,2262251,2173137,3887864,1512696,23889,183716
