time,total,idle,mem_total,mem_free,2055/cpu,2055/rss,5581/cpu,5581/rss,6661/cpu,6661/rss
1010.11,1168356,1110677,3887864,1565852,771,87628,627,17576,3079,55996
2012.66,1168756,1111066,3887864,1565852,771,87628,627,17576,3081,55996
3015.21,1169157,1111447,3887864,1566356,771,87628,628,17576,3084,56000
4016.76,1169556,1111789,3887864,1567064,772,87628,629,17576,3093,56000
5017.91,1169955,1112168,3887864,1566816,772,87628,630,17576,3093,56000
6018.94,1170352,1112559,3887864,1566324,772,87628,630,17576,3094,56000
7019.9,1170752,1112956,3887864,1566328,772,87628,630,17576,3094,56000
8020.91,1171150,1113352,3887864,1566832,772,87628,630,17576,3094,56000
9023.04,1171547,1113740,3887864,1566856,772,87628,630,17576,3094,56000
10025.48,1171944,1114128,3887864,1566504,772,87628,630,17576,3096,56000
11026.83,1172333,1114433,3887864,1566860,773,87628,631,17576,3119,56000
12028.37,1172729,1114740,3887864,1565004,773,87628,631,17576,3120,56000
13029.53,1173130,1115068,3887864,1563808,773,87628,631,17580,3121,56000
14030.8,1173530,1115364,3887864,1560520,773,87628,631,17588,3122,56000
15032.54,1173926,1115674,3887864,1560520,773,87628,631,17588,3122,56000
16034.79,1174313,1115990,3887864,1556572,773,87628,632,17592,3126,56004
17036.08,1174716,1116324,3887864,1556332,774,87628,632,17592,3127,56004
18037.25,1175110,1116636,3887864,1556336,774,87628,632,17592,3127,56004
19038.46,1175495,1116944,3887864,1557052,774,87628,632,17596,3127,56004
20039.62,1175895,1117252,3887864,1557604,774,87628,632,17596,3127,56004
21040.64,1176291,1117578,3887864,1556428,774,87628,633,17596,3131,56004
22042.77,1176689,1117965,3887864,1557764,775,87628,633,17596,3136,56016
23045.3,1177088,1118348,3887864,1558072,776,87628,633,17596,3136,56016
24046.49,1177484,1118710,3887864,1555332,776,87628,633,17596,3137,56016
25047.5,1177884,1119105,3887864,1555332,776,87628,633,17596,3138,56016
26048.54,1178283,1119490,3887864,1555332,776,87628,633,17596,3138,56016
27050.37,1178681,1119880,3887864,1557724,776,87628,633,17600,3138,56016
28051.52,1179080,1120271,3887864,1557968,776,87628,633,17600,3139,56016
29053.95,1179481,1120664,3887864,1558564,776,87628,633,17600,3139,56016
30056.59,1179879,1121053,3887864,1559760,776,87628,634,17604,3139,56016
31059.34,1180278,1121447,3887864,1559728,777,87628,634,17604,3140,56016
32061.94,1180678,1121833,3887864,1562284,777,87628,634,17608,3142,56016
