time,sent,received,total
1.9,29875.71,159372.85,184.81
1003.38,29877.75,159374.9,184.82
2006.19,29879.88,159376.89,184.82
3007.52,29883.26,159390.07,184.84
4008.85,29888.46,159405.69,184.86
5010.22,29892.47,159409.21,184.86
6011.03,29894.29,159411.12,184.87
7011.7,29897.26,159413.7,184.87
8012.35,29903.95,159449.63,184.92
9013.02,29904.01,159449.87,184.92
10013.76,29906.14,159452.13,184.92
11014.45,29992.44,159999.04,185.54
12015.16,30027.33,160034.35,185.61
13015.85,30061.4,160077.98,185.68
14017.8,30099.74,160530.91,186.16
15018.71,30113.6,160545.06,186.19
16019.54,30146.4,160577.33,186.25
17020.25,30164.4,160625.48,186.32
18020.92,30167.7,160636.76,186.33
19021.58,30169.65,160638.67,186.34
20022.31,30173.73,160642.27,186.34
21023.53,30179.28,160658.24,186.36
22024.87,30185.42,160664.07,186.38
23026.31,30187.67,160666.11,186.38
24027.66,30187.86,160666.48,186.38
25028.92,30192.72,160671.07,186.39
26030.35,30194.69,160673.15,186.39
27031.23,30195.85,160674.13,186.4
28031.92,30201.97,160694.85,186.42
