time,total,idle,mem_total,mem_free,2055/cpu,2055/rss,5581/cpu,5581/rss,6661/cpu,6661/rss
1008.42,1951129,1851074,3887864,1476936,1245,87652,1117,17288,5545,56440
2009.63,1951530,1851437,3887864,1474356,1245,87652,1117,17300,5545,56440
3010.7,1951928,1851832,3887864,1474428,1245,87652,1117,17304,5546,56440
4011.72,1952327,1852224,3887864,1475260,1245,87652,1118,17308,5547,56440
5012.87,1952727,1852613,3887864,1475260,1245,87652,1118,17324,5548,56440
6014.42,1953122,1852986,3887864,1470516,1245,87652,1118,17324,5549,56440
7017.34,1953519,1853377,3887864,1471020,1246,87652,1118,17324,5550,56440
8019.6,1953918,1853745,3887864,1470356,1246,87652,1118,17336,5550,56440
9021.59,1954312,1854105,3887864,1470828,1246,87652,1120,17340,5558,56440
10024.15,1954711,1854490,3887864,1471108,1246,87652,1120,17340,5561,56444
11025.56,1955102,1854808,3887864,1471268,1246,87652,1121,17340,5579,56192
12028.81,1955506,1855113,3887864,1471400,1247,87652,1121,17340,5580,56192
13030.1,1955905,1855433,3887864,1471152,1247,87652,1121,17340,5581,56192
14031.18,1956308,1855802,3887864,1469640,1247,87652,1122,17344,5586,56256
15032.39,1956705,1856182,3887864,1469892,1247,87652,1122,17348,5589,56260
16034.91,1957105,1856570,3887864,1468956,1247,87652,1123,17348,5590,56260
17037.28,1957505,1856961,3887864,1469160,1248,87652,1123,17348,5591,56260
18039.91,1957902,1857350,3887864,1469436,1248,87652,1123,17348,5591,56260
19042.27,1958297,1857729,3887864,1470476,1248,87652,1123,17352,5593,56260
20044.89,1958693,1858113,3887864,1470228,1249,87652,1124,17352,5595,56260
21047.46,1959089,1858503,3887864,1470480,1249,87652,1124,17356,5597,56260
22049.65,1959483,1858854,3887864,1467800,1249,87652,1126,17400,5602,56260
23050.76,1959881,1859217,3887864,1466740,1249,87652,1126,17400,5607,56260
24051.88,1960278,1859612,3887864,1467056,1250,87652,1126,17400,5607,56260
25053.05,1960676,1860000,3887864,1469092,1251,87652,1126,17404,5608,56260
