time,total,idle,mem_total,mem_free,11145/cpu,11145/rss,62719/cpu,62719/rss,62820/cpu,62820/rss
1006.44,4168328,4087545,16370456,10271520,43609,748396,48,16812,137,55136
2011.8,4168928,4088143,16370456,10274396,43613,748396,49,16812,137,55136
3014.24,4169525,4088732,16370456,10284092,43616,748524,49,16812,137,55136
4017.83,4170125,4089324,16370456,10283700,43622,748652,49,16812,137,55136
5021.03,4170723,4089913,16370456,10291764,43629,748652,49,16812,137,55136
6023.97,4171321,4090503,16370456,10291512,43633,748652,49,16812,137,55136
7027.33,4171921,4091093,16370456,10291020,43640,748908,49,16812,137,55136
8030.77,4172519,4091686,16370456,10291020,43647,749036,49,16812,138,55136
9035.17,4173120,4092281,16370456,10291020,43650,749164,50,16812,138,55136
10038.77,4173719,4092874,16370456,10291020,43656,749164,50,16812,139,55136
11041.38,4174318,4093467,16370456,10291020,43660,749164,50,16812,139,55136
12045.58,4174919,4094062,16370456,10291020,43665,749164,50,16812,139,55136
13050.2,4175519,4094652,16370456,10298076,43670,749164,50,16812,140,55136
14054.09,4176118,4095245,16370456,10297836,43675,749420,50,16812,140,55136
15058.14,4176716,4095835,16370456,10297836,43682,749420,50,16812,140,55136
16062.87,4177318,4096429,16370456,10297836,43686,749420,50,16812,140,55136
17067.96,4177917,4097025,16370456,10297836,43690,749420,51,16812,140,55136
18072.79,4178516,4097617,16370456,10297584,43696,749420,51,16812,140,55136
19077.29,4179117,4098214,16370456,10297584,43699,749420,51,16812,141,55136
20081.92,4179716,4098808,16370456,10297360,43704,749408,51,16812,141,55136
21085.37,4180316,4099400,16370456,10297360,43710,749408,51,16940,142,55136
22091.54,4180917,4099992,16370456,10297360,43716,749408,51,16940,142,55136
23096.81,4181515,4100576,16370456,10293940,43725,750432,51,16940,143,55136
24100.15,4182113,4101163,16370456,10293940,43734,753120,52,16940,145,55136
25103.52,4182712,4101749,16370456,10293688,43741,753760,52,16940,145,55136
26107.94,4183313,4102344,16370456,10293688,43746,754016,52,16940,145,55136
27110.79,4183911,4102936,16370456,10293436,43751,754656,52,16940,146,55136
28115.1,4184510,4103531,16370456,10293436,43756,754912,53,16940,146,55136
29120.19,4185111,4104128,16370456,10293436,43760,754912,53,16940,146,55136
30126.95,4185711,4104704,16370456,10293436,43783,752700,53,16940,146,55136
31132.58,4186312,4105297,16370456,10292932,43789,752828,53,16940,146,55136
32136.45,4186910,4105889,16370456,10292932,43795,752828,53,16940,146,55136
33140.21,4187509,4106475,16370456,10284300,43800,752828,53,16940,146,55136
34144.52,4188109,4107064,16370456,10284048,43809,752828,53,16940,146,55136
35147.55,4188706,4107654,16370456,10283824,43814,752828,53,16940,146,55136
36150.9,4189304,4108240,16370456,10284076,43820,752828,53,16940,148,55136
37153.33,4189903,4108829,16370456,10284560,43827,752956,53,16940,148,55136
38159.02,4190503,4109421,16370456,10284560,43834,753084,53,16940,148,55136
39162.41,4191102,4110014,16370456,10284560,43839,753084,54,16940,149,55136
40166.39,4191703,4110608,16370456,10284560,43844,753084,54,16940,149,55136
41169.96,4192303,4111202,16370456,10284560,43849,753084,54,16940,150,55136
42173.75,4192903,4111796,16370456,10284560,43855,754620,54,16940,150,55136
43177.11,4193498,4112385,16370456,10276496,43860,754620,54,16940,150,55136
44179.85,4194097,4112977,16370456,10290788,43865,754748,54,16940,150,55136
45182.37,4194695,4113568,16370456,10290788,43871,754748,54,16940,150,55136
46186.9,4195296,4114159,16370456,10290788,43875,754748,54,16940,150,55136
47191.5,4195896,4114755,16370456,10290788,43879,754748,54,16940,150,55136
48195.34,4196495,4115348,16370456,10290536,43885,754748,54,16940,150,55136
49198.91,4197095,4115943,16370456,10290536,43889,754748,55,16940,150,55136
50203.48,4197695,4116538,16370456,10290536,43894,754748,55,16940,150,55136
51208.43,4198295,4117133,16370456,10290536,43898,754748,55,16940,152,55136
52212.37,4198894,4117725,16370456,10290536,43904,754748,55,16940,152,55136
53216.11,4199496,4118321,16370456,10290536,43908,754876,55,16940,152,55136
54218.92,4200093,4118908,16370456,10290800,43914,754876,55,16940,152,55136
55224.19,4200694,4119500,16370456,10290800,43920,754876,55,16940,152,55136
56229.85,4201297,4120095,16370456,10290800,43925,754876,55,16940,152,55136
57234.09,4201897,4120691,16370456,10290800,43928,754876,55,16940,152,55136
58238.49,4202498,4121285,16370456,10290800,43934,754876,55,16940,152,55136
59244.39,4203098,4121881,16370456,10290800,43939,754876,55,16940,152,55136
