time,total,idle,mem_total,mem_free,42939/cpu,42939/rss,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,43714/cpu,43714/rss,4450/cpu,4450/rss,4451/cpu,4451/rss
1004.04,4342787,4264499,16370460,10442316,66,17164,2143,109788,13288,68332,20876,382808,205,55248,1152,65376,7503,123176
2008.62,4343386,4265091,16370460,10442316,66,17164,2144,109788,13290,68332,20878,382808,205,55248,1152,65376,7504,123176
3012.75,4343984,4265675,16370460,10442064,66,17164,2144,109788,13290,68332,20881,382808,205,55248,1152,65376,7505,123176
4016.76,4344583,4266268,16370460,10442064,66,17164,2144,109788,13292,68332,20884,382808,205,55248,1152,65376,7507,123176
5021.0,4345181,4266861,16370460,10442064,66,17164,2144,109788,13294,66980,20886,382808,205,55248,1152,65376,7507,123176
6024.61,4345780,4267454,16370460,10442064,66,17164,2144,109788,13294,66980,20888,382808,205,55248,1152,65376,7509,123176
7028.87,4346379,4268047,16370460,10442064,66,17164,2145,109788,13295,66980,20890,382808,205,55248,1152,65376,7510,123176
8033.64,4346976,4268635,16370460,10444844,66,17164,2145,109788,13297,66980,20893,382808,205,55248,1153,65376,7511,123176
9036.92,4347573,4269220,16370460,10448016,66,17164,2145,109788,13300,66980,20899,382808,207,55248,1153,65376,7512,123176
10040.67,4348169,4269801,16370460,10431132,66,17292,2145,109788,13303,66980,20904,382808,208,55248,1153,65376,7513,123176
11044.79,4348764,4270266,16370460,10436508,67,17292,2145,109788,13312,63976,20917,382808,212,55248,1153,65376,7514,123176
12048.62,4349358,4270765,16370460,10433452,68,17292,2146,109788,13315,63976,20921,382808,213,55248,1153,65376,7516,123176
13051.73,4349956,4271353,16370460,10433820,68,17292,2147,109788,13317,63976,20925,382808,213,55248,1153,65376,7516,123176
14055.08,4350554,4271945,16370460,10433568,68,17292,2147,109788,13318,63976,20927,382808,213,55248,1153,65376,7518,123176
15058.74,4351151,4272537,16370460,10433568,68,17292,2147,109788,13319,63976,20930,382808,213,55248,1153,65376,7519,123176
16063.35,4351749,4273129,16370460,10433344,68,17292,2147,109788,13320,63976,20932,382808,213,55248,1154,65376,7519,123176
17066.2,4352348,4273724,16370460,10433344,68,17292,2147,109788,13320,63976,20933,382808,213,55248,1154,65376,7521,123176
18069.63,4352945,4274309,16370460,10423264,68,17292,2148,109788,13323,63976,20936,382808,214,55248,1154,65376,7521,123176
19071.9,4353544,4274902,16370460,10423264,68,17292,2148,109788,13323,63976,20938,382808,214,55248,1154,65376,7523,123176
20074.7,4354143,4275492,16370460,10423264,68,17292,2148,109788,13326,63976,20940,382808,215,55248,1154,65376,7524,123176
21078.33,4354740,4276081,16370460,10424392,68,17292,2149,109788,13327,63976,20943,382808,215,55248,1155,65376,7526,123176
22082.46,4355338,4276671,16370460,10424392,68,17292,2149,109788,13329,63976,20945,382808,215,55248,1155,65376,7526,123176
