time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1004.5,917221,886580,3887864,2123548,6633,180592
2005.98,917619,886971,3887864,2123548,6635,180592
3007.48,918019,887366,3887864,2123800,6638,180592
4008.84,918417,887758,3887864,2124304,6640,180592
5010.4,918816,888152,3887864,2124304,6643,180592
6011.97,919213,888532,3887864,2118136,6646,180592
7012.68,919614,888913,3887864,2121200,6654,180596
8013.34,920014,889309,3887864,2120952,6656,180596
9013.99,920413,889705,3887864,2121452,6658,180596
10014.67,920812,890103,3887864,2121516,6659,180596
11016.28,921212,890480,3887864,2121068,6660,180596
12017.42,921616,890820,3887864,2120888,6662,180596
13018.36,922017,891167,3887864,2121172,6663,180596
14019.1,922416,891560,3887864,2120888,6665,180596
15019.77,922814,891954,3887864,2121088,6668,180596
16020.46,923214,892352,3887864,2121776,6669,180596
17021.11,923610,892720,3887864,2120256,6672,180596
18021.77,924010,893119,3887864,2120564,6673,180596
19022.41,924410,893517,3887864,2120884,6674,180596
20023.06,924812,893916,3887864,2120884,6675,180596
21023.72,925211,894311,3887864,2120372,6676,180596
22024.93,925610,894702,3887864,2120424,6678,180596
23026.47,926010,895096,3887864,2120676,6680,180596
24027.85,926410,895482,3887864,2120676,6684,180596
25029.42,926807,895876,3887864,2120676,6685,180596
26031.27,927207,896272,3887864,2120676,6688,180596
27032.02,927602,896638,3887864,2122284,6694,180596
28032.67,928001,897036,3887864,2122288,6694,180596
