time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1003.07,932404,901376,3887864,2119084,6717,180596
2003.93,932801,901773,3887864,2119152,6718,180596
3004.75,933200,902171,3887864,2119672,6720,180596
4006.12,933601,902563,3887864,2119896,6721,180596
5008.08,933999,902960,3887864,2120124,6723,180596
6009.74,934398,903355,3887864,2120140,6726,180596
7011.41,934796,903733,3887864,2119820,6739,181244
8013.47,935195,904127,3887864,2119820,6743,181244
9014.28,935590,904483,3887864,2120788,6750,181244
10014.92,935990,904881,3887864,2120788,6750,181244
11015.6,936389,905280,3887864,2120540,6751,181244
12016.27,936788,905678,3887864,2121044,6752,181244
13016.93,937189,906076,3887864,2120792,6754,181244
14018.43,937588,906472,3887864,2121044,6754,181244
15019.93,937986,906865,3887864,2120596,6757,181244
16021.7,938385,907251,3887864,2120596,6759,181244
17023.38,938784,907647,3887864,2120768,6761,181244
18025.23,939182,908041,3887864,2121272,6763,181244
19026.11,939577,908416,3887864,2122404,6774,181244
20026.83,939975,908799,3887864,2121492,6775,181244
21027.48,940375,909197,3887864,2121492,6777,181244
22028.17,940776,909592,3887864,2121752,6778,181248
23028.87,941174,909990,3887864,2122004,6779,181248
24030.39,941572,910386,3887864,2122528,6781,181248
25031.92,941971,910782,3887864,2122532,6783,181248
26033.47,942368,911173,3887864,2122540,6785,181248
27035.11,942767,911568,3887864,2121784,6787,181248
28036.49,943164,911963,3887864,2121536,6790,181248
29038.32,943562,912335,3887864,2121288,6796,181248
