time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1002.47,1006512,897915,3887864,471448,41665,691704,2706,55332,420,17776
2003.98,1006910,898299,3887864,472256,41675,691704,2708,55332,420,17776
3005.11,1007310,898687,3887864,473056,41680,691704,2708,55332,420,17776
4006.11,1007708,899061,3887864,472604,41686,691704,2708,55332,420,17776
5008.69,1008103,899447,3887864,472568,41695,691704,2708,55332,420,17776
6011.21,1008502,899826,3887864,472272,41709,691704,2708,55332,421,17776
7013.52,1008895,900208,3887864,472272,41722,691704,2708,55332,421,17776
8016.42,1009293,900591,3887864,472736,41731,691704,2709,55332,421,17776
9018.49,1009690,900961,3887864,473168,41755,691704,2709,55332,421,17776
10026.84,1010082,901299,3887864,472752,41785,691712,2710,55332,421,17776
11028.95,1010477,901488,3887864,470344,41872,689988,2726,55448,421,17776
12030.15,1010866,901762,3887864,470764,41888,689988,2728,55448,421,17776
13031.7,1011254,902037,3887864,471080,41901,689988,2729,55448,422,17776
14034.51,1011637,902217,3887864,473212,41994,689992,2733,55608,422,17776
15037.31,1012027,902505,3887864,475640,42001,689992,2734,55612,422,17776
16038.52,1012424,902790,3887864,475680,42032,689996,2740,55872,423,17776
17039.73,1012822,903176,3887864,475488,42042,689996,2741,55872,423,17776
18041.18,1013220,903565,3887864,474552,42049,691800,2741,55872,423,17776
19042.4,1013616,903953,3887864,474676,42056,691800,2742,55872,423,17776
20043.63,1014010,904333,3887864,475128,42066,691800,2742,55872,424,17776
21046.29,1014402,904692,3887864,474420,42092,691800,2747,55888,424,17776
22048.77,1014797,905069,3887864,474928,42105,691800,2748,55888,425,17776
23051.66,1015191,905441,3887864,475180,42116,691800,2748,55888,426,17776
24052.98,1015587,905792,3887864,476976,42133,691800,2750,55892,426,17776
25054.18,1015984,906182,3887864,477060,42140,691800,2751,55892,426,17776
26055.4,1016380,906570,3887864,477304,42146,691800,2751,55892,426,17776
