time,total,idle,mem_total,mem_free,113608/cpu,113608/rss,114374/cpu,114374/rss
1009.34,11365282,11152995,16370456,8376816,620,55476,27368,802972
2013.57,11365880,11153585,16370456,8376576,620,55476,27375,804764
3016.72,11366478,11154173,16370456,8376576,620,55476,27382,804764
4021.33,11367075,11154762,16370456,8390368,620,55476,27388,804892
5025.11,11367673,11155353,16370456,8395632,620,55476,27394,804892
6031.19,11368274,11155945,16370456,8395144,620,55476,27400,804892
7037.01,11368874,11156536,16370456,8395144,620,55476,27408,804892
8041.33,11369474,11157129,16370456,8395144,620,55476,27412,804892
9045.6,11370071,11157714,16370456,8398672,620,55476,27419,805020
10051.32,11370670,11158307,16370456,8398672,620,55476,27425,805020
11057.03,11371271,11158898,16370456,8398672,621,55476,27432,805020
12061.85,11371870,11159489,16370456,8398672,621,55476,27438,805020
13066.43,11372468,11160076,16370456,8398672,621,55476,27447,805020
14071.08,11373066,11160669,16370456,8398672,621,55476,27453,805020
15076.02,11373667,11161208,16370456,8309968,621,55476,27508,893980
16081.26,11374264,11161795,16370456,8309212,621,55476,27517,894748
17086.38,11374864,11162385,16370456,8309212,621,55476,27523,895260
18091.93,11375463,11162970,16370456,8308440,621,55476,27531,897564
19097.45,11376062,11163556,16370456,8307936,621,55476,27539,898716
20101.8,11376660,11164143,16370456,8293824,621,55476,27546,900124
21106.31,11377259,11164733,16370456,8293040,622,55476,27552,900892
22111.5,11377859,11165323,16370456,8294648,622,55476,27560,901148
23116.04,11378457,11165911,16370456,8295392,622,55476,27568,902556
24120.22,11379057,11166504,16370456,8294888,622,55476,27573,903324
25125.1,11379655,11167075,16370456,8294384,622,55476,27600,904092
26129.05,11380254,11167666,16370456,8294132,622,55476,27608,904476
27132.59,11380852,11168253,16370456,8294132,623,55476,27615,904604
28134.97,11381449,11168842,16370456,8294132,623,55476,27622,904604
29140.09,11382049,11169433,16370456,8293880,623,55476,27629,904604
30145.04,11382650,11170015,16370456,8279544,623,55476,27636,904860
31147.85,11383246,11170586,16370456,8279544,623,55476,27641,904988
32151.06,11383844,11171159,16370456,8279544,623,55476,27646,904988
33154.5,11384439,11171728,16370456,8279544,624,55476,27654,905116
34157.98,11385035,11172299,16370456,8280752,624,55476,27659,905116
35162.25,11385632,11172870,16370456,8281888,624,55476,27665,905116
36165.44,11386228,11173443,16370456,8282364,624,55476,27671,905116
37169.87,11386827,11174014,16370456,8282364,624,55476,27678,905116
38174.07,11387425,11174589,16370456,8282364,624,55476,27682,905116
39177.44,11388021,11175162,16370456,8282364,624,55476,27688,905116
40183.34,11388618,11175731,16370456,8285640,624,55476,27694,905116
41186.4,11389215,11176303,16370456,8285640,624,55476,27701,905116
42192.62,11389815,11176877,16370456,8285640,624,55476,27708,905116
43196.48,11390412,11177447,16370456,8285140,625,55476,27715,905116
44202.53,11391010,11178021,16370456,8285140,625,55476,27720,905116
45207.16,11391606,11178569,16370456,8291188,625,55476,27742,902956
46210.98,11392203,11178874,16370456,7989300,625,55476,27767,903156
47215.96,11392801,11179440,16370456,7980188,626,55476,27773,903284
48222.16,11393398,11180011,16370456,7978944,626,55476,27778,903284
