time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss
1004.19,7573278,7432627,16370460,9434112,3765,109788,21969,72964,38002,541996,2031,65080,13627,126472
2009.2,7573877,7433222,16370460,9434112,3765,109788,21969,72964,38004,541996,2031,65080,13628,126472
3013.99,7574475,7433814,16370460,9434112,3765,109788,21971,72964,38007,541996,2031,65080,13629,126472
4018.36,7575075,7434400,16370460,9434364,3766,109788,21973,72964,38011,541996,2031,65080,13630,126472
5022.91,7575673,7434990,16370460,9439380,3766,109788,21974,72964,38014,541996,2032,65080,13632,126472
6025.7,7576271,7435579,16370460,9438624,3766,109788,21975,72964,38016,541996,2032,65080,13632,126472
7031.21,7576868,7436171,16370460,9438152,3766,109788,21976,72964,38019,541996,2032,65080,13634,126472
8035.6,7577466,7436762,16370460,9438152,3766,109788,21978,72964,38022,541996,2032,65080,13636,126472
9040.9,7578063,7437349,16370460,9438152,3767,109788,21980,72964,38026,541996,2032,65080,13636,126472
10044.83,7578664,7437936,16370460,9426560,3768,109788,21982,72964,38029,541996,2032,65080,13637,126472
11049.85,7579253,7438444,16370460,9437304,3768,109788,21990,72892,38037,541996,2033,65080,13640,126472
12055.41,7579854,7439036,16370460,9436076,3768,109788,21990,72892,38039,541996,2033,65080,13641,126472
13059.69,7580453,7439630,16370460,9435576,3769,109788,21991,72892,38042,541996,2033,65080,13642,126472
14063.79,7581051,7440216,16370460,9441624,3769,109788,21992,72892,38045,541996,2033,65080,13643,126472
15067.67,7581649,7440806,16370460,9441624,3769,109788,21994,73660,38047,541996,2033,65080,13645,126472
16072.47,7582249,7441397,16370460,9441624,3769,109788,21995,73660,38050,541996,2033,65080,13645,126472
17076.27,7582846,7441989,16370460,9441624,3769,109788,21995,73660,38052,541996,2033,65080,13646,126472
18081.32,7583445,7442583,16370460,9441624,3770,109788,21997,73660,38055,541996,2034,65080,13647,126472
19084.87,7584043,7443170,16370460,9441624,3771,109788,22000,73788,38059,541996,2034,65080,13649,126472
20089.96,7584643,7443764,16370460,9441624,3771,109788,22000,73788,38060,541996,2034,65080,13649,126472
21094.51,7585240,7444351,16370460,9441624,3771,109788,22001,73788,38064,541996,2034,65080,13652,126472
