time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss
1005.58,7672582,7530064,16370460,9398920,3816,109788,22255,72492,38539,557376,2059,65080,13824,126472
2014.35,7673183,7530653,16370460,9400460,3818,109788,22257,72620,38543,557504,2060,65080,13825,126472
3020.21,7673782,7531244,16370460,9400908,3819,109788,22260,72620,38546,557504,2060,65080,13827,126472
4024.14,7674380,7531832,16370460,9400908,3819,109788,22261,72620,38548,557504,2060,65080,13828,126472
5029.7,7674980,7532426,16370460,9400908,3819,109788,22262,73516,38551,557504,2060,65080,13828,126472
6033.39,7675576,7533018,16370460,9400908,3819,109788,22263,73516,38554,557504,2060,65080,13830,126472
7037.89,7676174,7533611,16370460,9400908,3819,109788,22265,73516,38556,557632,2060,65080,13831,126472
8042.58,7676772,7534202,16370460,9400908,3819,109788,22266,73516,38559,557760,2060,65080,13832,126472
9048.38,7677371,7534793,16370460,9400908,3820,109788,22267,73516,38562,557760,2060,65080,13833,126472
10053.55,7677969,7535380,16370460,9385284,3821,109788,22268,73516,38564,557760,2060,65080,13834,126472
11056.88,7678558,7535887,16370460,9400824,3821,109788,22275,73240,38572,559936,2060,65080,13836,126472
12060.96,7679153,7536452,16370460,9409492,3821,109788,22278,73232,38576,560064,2061,65080,13837,126472
13064.66,7679751,7537042,16370460,9408768,3821,109788,22280,73232,38579,560192,2062,65080,13838,126472
14070.32,7680349,7537632,16370460,9408768,3821,109788,22282,73360,38582,560192,2062,65080,13839,126472
15075.88,7680948,7538226,16370460,9408768,3822,109788,22283,73360,38584,560192,2062,65080,13841,126472
16079.97,7681547,7538818,16370460,9408768,3822,109788,22283,73360,38587,560320,2062,65080,13841,126472
17084.4,7682146,7539410,16370460,9408768,3823,109788,22285,73360,38590,560448,2062,65080,13843,126472
18088.23,7682744,7540003,16370460,9408768,3823,109788,22286,73360,38592,560704,2062,65080,13844,126472
19092.65,7683340,7540592,16370460,9408768,3823,109788,22287,73360,38595,560832,2063,65080,13845,126472
20098.62,7683941,7541183,16370460,9406752,3823,109788,22289,75152,38598,560832,2063,65080,13846,126472
21103.39,7684540,7541773,16370460,9411008,3823,109788,22290,75152,38600,560960,2063,65080,13847,126472
22108.77,7685138,7542356,16370460,9410832,3823,109788,22292,75152,38604,560960,2063,65080,13849,126472
