time,sent,received,total
4.62,36353.65,18854.85,53.91
1006.21,36387.08,18862.32,53.95
2007.02,36387.08,18862.38,53.95
3007.68,36413.07,18867.53,53.98
4009.1,36422.89,18870.87,54.0
5009.92,36424.56,18872.32,54.0
6010.59,36427.05,18873.75,54.0
7011.29,36427.19,18873.85,54.0
8012.06,36438.06,18875.4,54.02
9012.85,36438.24,18875.51,54.02
10013.59,36441.15,18875.75,54.02
11014.38,36442.47,18876.36,54.02
12015.16,36442.6,18876.47,54.02
13016.27,36446.68,18876.85,54.03
14017.11,36446.87,18877.3,54.03
15018.24,36448.09,18878.75,54.03
16019.13,36452.86,18881.8,54.04
17019.83,36452.86,18881.86,54.04
18020.49,36457.4,18882.73,54.04
19021.14,36457.65,18883.11,54.04
20021.93,36457.96,18884.4,54.04
21022.79,36459.67,18885.26,54.05
22023.53,36459.67,18885.32,54.05
23024.2,36459.81,18885.43,54.05
24024.88,36464.02,18886.2,54.05
25025.54,36464.15,18886.31,54.05
26026.45,36468.24,18889.01,54.06
27027.24,36468.37,18889.12,54.06
28027.94,36468.37,18889.18,54.06
29029.57,36472.58,18889.95,54.06
30030.31,36477.53,18891.92,54.07
31030.98,36571.21,18970.83,54.24
32031.88,36605.09,18999.49,54.3
33032.61,36649.05,19036.15,54.38
34033.3,36712.93,19086.29,54.49
35034.23,36734.21,19103.46,54.53
36034.88,36800.23,19157.26,54.65
37035.8,36870.46,19208.92,54.76
38036.53,36911.82,19242.42,54.84
39037.3,36970.0,19287.29,54.94
40038.25,37056.79,19358.34,55.09
41039.03,37156.96,19441.34,55.27
42039.79,37182.76,19462.17,55.32
43040.73,37264.8,19530.65,55.46
44042.35,37330.29,19580.56,55.58
45043.33,37386.24,19623.64,55.67
46044.04,37456.67,19658.06,55.78
47044.94,37494.07,19677.13,55.83
48045.6,37573.94,19742.67,55.97
49047.47,37657.09,19803.86,56.11
50048.42,37709.14,19819.21,56.18
51049.08,37745.67,19837.72,56.23
52049.95,37818.18,19896.58,56.36
53050.67,37906.85,19969.4,56.52
54051.38,38012.32,20054.26,56.71
55052.15,38042.94,20080.04,56.76
56052.86,38139.6,20158.29,56.93
57053.68,38207.72,20216.44,57.05
58054.5,38251.9,20251.34,57.13
59055.54,38343.11,20326.17,57.29
60056.38,38444.05,20407.68,57.47
61057.1,38549.75,20476.57,57.64
62058.51,38572.39,20495.09,57.68
63059.51,38646.87,20542.23,57.8
64060.17,38687.62,20573.83,57.87
65060.83,38709.35,20592.18,57.91
66061.6,38783.82,20654.75,58.04
67063.24,38890.28,20743.93,58.24
68063.99,38990.01,20825.24,58.41
69064.67,39043.72,20869.28,58.51
70065.62,39059.07,20879.03,58.53
71066.65,39099.69,20911.13,58.6
72067.42,39133.99,20939.99,58.67
73068.1,39174.89,20972.52,58.74
74068.84,39250.95,21024.56,58.86
75069.6,39313.75,21075.43,58.97
76070.54,39383.78,21126.19,59.09
77071.52,39443.14,21175.18,59.2
78072.67,39503.09,21223.41,59.3
79073.53,39565.58,21275.89,59.42
80074.2,39601.11,21305.53,59.48
81074.87,39629.5,21325.76,59.53
