time,total,idle,mem_total,mem_free,1704/cpu,1704/rss
1002.69,1061258,971692,3887864,1066296,49610,694800
2003.36,1061656,972078,3887864,1066772,49618,694800
3003.98,1062051,972455,3887864,1066360,49636,694712
4005.43,1062445,972840,3887864,1066592,49644,694728
5006.98,1062840,973221,3887864,1066844,49655,694884
6008.42,1063235,973598,3887864,1066764,49667,694892
7010.33,1063630,973977,3887864,1066704,49681,695132
8012.72,1064023,974339,3887864,1065988,49705,695156
9013.85,1064419,974679,3887864,1064516,49735,695496
10014.76,1064815,975069,3887864,1062568,49741,695496
11019.22,1065198,975204,3887864,1056448,49899,694716
12020.24,1065592,975478,3887864,1045472,49929,694952
13021.1,1065976,975665,3887864,1040148,50040,695148
14022.37,1066372,975953,3887864,1039924,50139,695288
15023.91,1066767,976329,3887864,1039924,50152,695288
16025.32,1067160,976700,3887864,1039924,50166,695424
17026.7,1067555,977070,3887864,1040408,50184,697088
18028.86,1067947,977442,3887864,1042540,50202,697088
19030.22,1068338,977801,3887864,1043292,50222,696768
20031.08,1068734,978172,3887864,1046312,50230,696768
21031.85,1069131,978561,3887864,1048112,50234,696768
22032.55,1069529,978950,3887864,1048404,50241,696768
23033.28,1069927,979325,3887864,1049156,50261,695192
