time,total,idle,mem_total,mem_free,1657/cpu,1657/rss,3397/cpu,3397/rss,3574/cpu,3574/rss,3621/cpu,3621/rss,3629/cpu,3629/rss,4729/cpu,4729/rss,5188/cpu,5188/rss
1004.51,884368,851967,3887864,1889620,9219,180856,234,54348,293,47116,1221,67484,494,67508,484,54720,1610,54032
2006.15,884769,852361,3887864,1889756,9222,180856,234,54348,293,47116,1221,67484,494,67508,484,54720,1610,54032
3007.77,885168,852747,3887864,1890076,9229,180856,234,54348,293,47116,1221,67484,494,67508,484,54720,1611,54032
4009.39,885567,853143,3887864,1890076,9231,180856,234,54348,293,47116,1221,67484,494,67508,485,54720,1611,54032
5014.18,885965,853537,3887864,1890520,9231,180856,234,54348,293,47180,1223,67484,494,67508,485,54720,1611,54032
6022.52,886368,853924,3887864,1891048,9236,180856,234,54348,295,47180,1224,67484,494,67508,485,54720,1613,54032
7026.89,886766,854315,3887864,1891084,9240,180856,234,54348,295,47180,1224,67484,494,67508,486,54720,1615,54032
8030.77,887163,854704,3887864,1891872,9245,180856,234,54348,295,47180,1224,67484,494,67508,486,54720,1616,54032
9035.18,887561,855094,3887864,1892420,9250,180856,234,54348,295,47180,1225,67484,495,67508,487,54720,1617,54032
10038.2,887961,855469,3887864,1888768,9257,180856,234,54348,295,47180,1225,67484,495,67508,487,54720,1619,54032
11040.23,888353,855773,3887864,1892476,9263,180856,236,54464,295,47180,1240,67488,497,67508,491,54724,1632,54036
12042.15,888746,856140,3887864,1892228,9268,180856,237,54500,296,47180,1245,67512,497,67508,493,54724,1638,54472
13043.93,889140,856526,3887864,1892228,9270,180856,237,54504,296,47180,1245,67512,497,67508,493,54724,1638,54472
14045.76,889536,856914,3887864,1892560,9273,180856,237,54504,296,47180,1245,67512,497,67508,493,54724,1640,54472
15047.58,889935,857300,3887864,1892812,9273,180856,237,54504,296,47180,1246,67512,497,67508,493,54724,1640,54472
16051.12,890324,857667,3887864,1892812,9280,180856,237,54504,296,47180,1247,67512,497,67508,494,54724,1641,54472
17055.25,890720,858043,3887864,1892560,9284,180856,237,54504,296,47180,1247,67512,497,67508,494,54724,1642,54472
18058.89,891115,858423,3887864,1893104,9287,180856,237,54504,296,47180,1247,67512,497,67508,494,54724,1643,54472
19063.52,891510,858802,3887864,1892856,9291,180856,237,54504,296,47180,1247,67512,497,67508,494,54724,1644,54472
20067.26,891907,859183,3887864,1893108,9294,180856,237,54504,296,47180,1247,67512,497,67508,495,54724,1645,54472
21069.16,892301,859543,3887864,1891844,9298,180856,237,54504,296,47180,1247,67512,497,67508,495,54724,1646,54472
22071.04,892683,859852,3887864,1891188,9307,180988,238,54664,297,47180,1259,67512,504,67516,498,54732,1657,53980
23072.83,893081,860242,3887864,1891364,9309,180988,238,54664,297,47180,1260,67516,504,67516,498,54732,1659,53980
24074.66,893481,860638,3887864,1891768,9311,180988,238,54664,297,47180,1260,67516,504,67516,498,54732,1659,53980
25076.46,893881,861032,3887864,1892844,9312,180988,238,54664,297,47180,1261,67516,504,67516,499,54732,1659,53980
26080.4,894276,861420,3887864,1891864,9318,180988,239,54664,297,47180,1261,67516,504,67516,499,54732,1660,53980
27085.01,894674,861812,3887864,1891864,9322,180988,239,54664,297,47180,1261,67516,504,67516,499,54732,1662,53980
28089.66,895073,862191,3887864,1892372,9337,181020,239,54664,297,47180,1261,67516,504,67516,501,54732,1663,53980
29094.4,895469,862581,3887864,1893128,9341,181028,239,54664,297,47180,1262,67516,505,67516,501,54732,1664,53980
30099.05,895868,862972,3887864,1892792,9345,181028,239,54664,297,47180,1262,67516,505,67516,501,54732,1665,53980
31100.99,896263,863329,3887864,1887776,9354,181048,239,54664,298,47180,1262,67516,505,67516,501,54732,1665,53980
32111.33,896665,863722,3887864,1888388,9358,181048,239,54664,298,47180,1263,67516,505,67516,501,54732,1666,53980
33113.09,897057,864084,3887864,1887848,9363,181048,240,54724,299,47180,1266,67516,509,67516,502,54732,1671,53988
