time,total,idle,mem_total,mem_free,2468/cpu,2468/rss
1003.7,5885304,5531172,3887864,196500,190628,814452
2004.46,5885704,5531523,3887864,195904,190654,814452
3005.08,5886103,5531886,3887864,197176,190664,814452
4005.79,5886504,5532277,3887864,198628,190669,815056
5007.58,5886900,5532622,3887864,203832,190679,815056
6008.31,5887297,5533003,3887864,211772,190689,816020
7011.5,5887695,5533387,3887864,211524,190699,816020
8012.28,5888093,5533745,3887864,201192,190710,816020
9012.94,5888491,5534136,3887864,201192,190715,816020
10013.64,5888886,5534504,3887864,178512,190723,816020
11014.43,5889285,5534895,3887864,181780,190728,816020
12015.11,5889684,5535263,3887864,193236,190734,816020
13016.38,5890080,5535637,3887864,196496,190751,816104
14017.24,5890479,5535992,3887864,197296,190762,816104
15018.21,5890876,5536364,3887864,194552,190773,816104
16019.29,5891274,5536720,3887864,196416,190784,816104
17020.03,5891672,5537108,3887864,208172,190790,816104
18020.69,5892069,5537498,3887864,208172,190799,816104
19022.15,5892464,5537859,3887864,202240,190810,816104
20023.57,5892858,5538232,3887864,202384,190823,816104
21024.41,5893253,5538588,3887864,196824,190834,816104
22025.19,5893651,5538979,3887864,198320,190839,816104
23025.87,5894049,5539344,3887864,194964,190848,816104
24026.63,5894449,5539734,3887864,195644,190854,816104
25027.33,5894846,5540095,3887864,196644,190864,816096
26029.81,5895242,5540410,3887864,195852,190923,816100
27030.55,5895638,5540754,3887864,198460,190954,816100
28031.27,5896038,5541144,3887864,198460,190961,816104
29032.22,5896434,5541525,3887864,193432,190968,816104
30033.02,5896830,5541899,3887864,200416,190977,816104
31034.88,5897226,5542259,3887864,200784,190989,816104
32038.87,5897622,5542602,3887864,207388,190997,816108
33039.7,5898020,5542975,3887864,208452,191006,816108
34040.42,5898416,5543325,3887864,208516,191015,816108
35041.55,5898811,5543694,3887864,208516,191024,816108
36042.42,5899204,5544024,3887864,193352,191033,816108
37045.63,5899596,5544387,3887864,194640,191045,816108
38046.63,5899985,5544710,3887864,197780,191059,816108
39047.49,5900386,5545087,3887864,197784,191064,816108
40048.57,5900779,5545458,3887864,195912,191069,816108
41049.58,5901174,5545818,3887864,192464,191078,816108
42050.33,5901572,5546194,3887864,194564,191083,816108
43051.63,5901970,5546549,3887864,186480,191094,816108
44053.27,5902370,5546926,3887864,190848,191107,816108
45054.13,5902763,5547269,3887864,198340,191122,816120
46055.09,5903156,5547541,3887864,209040,191193,814412
47055.95,5903539,5547775,3887864,190356,191224,814412
48058.09,5903935,5548105,3887864,190208,191259,814264
49058.88,5904329,5548415,3887864,198928,191288,814292
50060.31,5904723,5548772,3887864,198680,191307,815236
51061.88,5905115,5549117,3887864,191372,191323,815300
52062.83,5905512,5549475,3887864,205796,191332,815312
53063.54,5905911,5549856,3887864,206316,191340,815312
54064.29,5906304,5550214,3887864,202316,191347,815320
55065.11,5906704,5550590,3887864,202216,191356,815352
56066.0,5907108,5550932,3887864,202260,191365,815356
57067.66,5907502,5551304,3887864,202008,191376,815452
58070.65,5907897,5551644,3887864,200064,191392,815484
59071.45,5908298,5552029,3887864,200064,191398,815500
60072.25,5908695,5552391,3887864,201820,191404,815504
61073.11,5909088,5552673,3887864,200876,191478,814308
62074.98,5909475,5552854,3887864,170316,191515,814388
63076.39,5909861,5553116,3887864,176324,191567,814564
64077.32,5910256,5553453,3887864,176720,191600,814776
65078.17,5910645,5553759,3887864,178172,191630,815288
66078.91,5911042,5554139,3887864,179196,191637,815288
67079.65,5911438,5554481,3887864,176840,191645,815312
68080.47,5911839,5554865,3887864,177272,191652,815336
69081.38,5912225,5555203,3887864,185412,191667,815364
70082.2,5912622,5555588,3887864,185412,191671,815364
71083.08,5913014,5555943,3887864,177652,191679,815400
72083.85,5913411,5556322,3887864,177768,191685,815400
73084.67,5913806,5556705,3887864,179608,191693,815436
74086.37,5914200,5557055,3887864,181080,191705,815504
75087.97,5914601,5557416,3887864,183484,191720,815508
76088.88,5914995,5557758,3887864,182204,191735,815708
77089.7,5915389,5558121,3887864,182076,191744,816088
78090.56,5915789,5558478,3887864,193072,191753,816132
79091.38,5916184,5558859,3887864,193072,191758,816156
80092.13,5916580,5559216,3887864,188452,191767,816332
81093.47,5916966,5559582,3887864,188900,191781,816360
82094.53,5917357,5559917,3887864,169912,191800,818640
83095.39,5917752,5560295,3887864,183456,191808,818668
84096.21,5918152,5560678,3887864,183260,191814,818692
85097.12,5918548,5560811,3887864,141816,192028,859756
86097.99,5918943,5561175,3887864,138784,192052,866596
87099.46,5919338,5561515,3887864,124876,192061,866724
88101.03,5919730,5561883,3887864,125148,192075,866800
89102.07,5920117,5562215,3887864,112644,192098,866988
90103.03,5920517,5562601,3887864,113316,192103,867056
91103.91,5920911,5562949,3887864,119688,192116,867312
92107.23,5921310,5563332,3887864,119936,192122,867392
93108.13,5921704,5563709,3887864,112844,192130,867672
94109.74,5922103,5564070,3887864,118128,192141,867900
95111.36,5922495,5564419,3887864,119560,192160,868056
96112.34,5922886,5564759,3887864,123532,192175,867996
97113.2,5923280,5565123,3887864,127892,192180,868100
98113.97,5923679,5565482,3887864,128172,192190,868232
99114.73,5924080,5565863,3887864,128516,192196,868392
100115.47,5924472,5566222,3887864,136744,192203,868588
101116.77,5924862,5566586,3887864,136504,192220,868776
102117.75,5925250,5566909,3887864,130000,192236,870000
103118.52,5925647,5567292,3887864,130500,192241,870172
104119.54,5926045,5567669,3887864,127420,192248,870416
105120.37,5926444,5568031,3887864,133264,192258,870776
106121.24,5926843,5568406,3887864,132764,192271,871712
107143.41,5927245,5568764,3887864,133532,192284,872580
108144.39,5927641,5569119,3887864,131208,192294,872868
109145.3,5928037,5569478,3887864,125084,192301,873156
110146.24,5928436,5569856,3887864,125120,192310,873724
111147.14,5928834,5570210,3887864,115896,192320,874096
112147.99,5929233,5570584,3887864,115820,192328,874292
113148.84,5929626,5570926,3887864,120292,192340,874564
114149.71,5930023,5571312,3887864,121124,192345,875524
115151.5,5930417,5571673,3887864,108748,192353,875776
116152.4,5930815,5572039,3887864,105876,192365,876128
117154.9,5931212,5572426,3887864,106384,192370,876272
118157.37,5931607,5572762,3887864,110692,192382,875324
119158.96,5931998,5573126,3887864,110848,192397,875644
120159.93,5932388,5573471,3887864,119460,192406,875908
121160.77,5932786,5573852,3887864,120852,192418,877772
122161.63,5933184,5574217,3887864,126716,192426,878128
123162.48,5933582,5574608,3887864,126716,192433,878336
124163.32,5933981,5574975,3887864,118440,192441,878676
125164.16,5934378,5575348,3887864,118188,192453,879112
126165.05,5934776,5575712,3887864,105288,192464,879500
127165.97,5935177,5576098,3887864,111148,192471,879896
128166.82,5935571,5576469,3887864,119836,192479,880136
129167.65,5935974,5576835,3887864,112132,192487,880528
130169.26,5936371,5577226,3887864,113980,192492,880692
131170.23,5936764,5577498,3887864,109736,192587,879452
132171.06,5937162,5577888,3887864,111576,192594,879476
133171.92,5937559,5578253,3887864,115388,192602,879480
134172.77,5937958,5578643,3887864,116488,192609,879484
135173.63,5938356,5579003,3887864,121788,192620,879484
136174.69,5938753,5579377,3887864,121788,192637,879484
137175.57,5939151,5579715,3887864,112112,192660,879484
138176.41,5939548,5580089,3887864,109636,192667,879484
139177.3,5939947,5580481,3887864,111692,192672,879488
140178.13,5940344,5580843,3887864,113836,192680,879488
141178.94,5940739,5581233,3887864,114964,192685,879488
142180.38,5941141,5581594,3887864,100704,192696,879488
143182.0,5941540,5581974,3887864,101560,192709,879488
144183.38,5941937,5582325,3887864,113504,192720,879492
145184.23,5942336,5582705,3887864,113740,192732,879492
146185.05,5942735,5583063,3887864,102268,192745,878636
147185.92,5943136,5583452,3887864,103140,192753,878636
148186.8,5943534,5583811,3887864,109904,192763,878652
