time,sent,received,total
1.77,300622.64,1384873.17,1645.99
1003.08,300629.96,1385610.52,1646.72
2006.55,300638.43,1386348.65,1647.45
3010.95,300647.33,1387086.84,1648.18
4015.43,300656.09,1387824.91,1648.91
5019.46,300664.52,1388563.04,1649.64
6022.98,300667.87,1388565.55,1649.64
7025.92,300670.88,1388567.66,1649.65
8032.61,300674.26,1388570.05,1649.65
9036.75,300677.36,1388572.16,1649.66
10040.69,300680.67,1388574.4,1649.66
11045.14,300684.13,1388576.85,1649.67
12049.11,300687.69,1388579.23,1649.67
13060.12,300692.84,1388582.89,1649.68
14062.18,300694.14,1388583.81,1649.68
15065.09,300696.69,1388585.64,1649.69
16069.66,300699.76,1388588.08,1649.69
17074.84,300703.15,1388590.72,1649.7
18080.45,300706.47,1388593.24,1649.71
19084.64,300709.96,1388595.75,1649.71
20089.6,300713.2,1388598.33,1649.72
21094.6,300716.45,1388600.85,1649.72
22098.91,300719.87,1388603.3,1649.73
23103.07,300723.14,1388605.68,1649.73
24106.72,300726.47,1388608.07,1649.74
25111.75,300729.69,1388610.38,1649.75
26115.67,300732.97,1388612.89,1649.75
27121.24,300736.22,1388615.28,1649.76
28124.69,300739.62,1388617.67,1649.76
29128.94,300742.73,1388619.98,1649.77
30133.25,300746.14,1388622.29,1649.77
31138.27,300749.46,1388624.68,1649.78
32142.18,300752.45,1388626.79,1649.78
33146.5,300755.78,1388629.17,1649.79
34150.31,300758.93,1388631.41,1649.79
35154.5,300762.07,1388633.66,1649.8
36158.08,300765.12,1388635.97,1649.81
37162.09,300768.2,1388638.35,1649.81
38166.54,300771.49,1388640.74,1649.82
39170.07,300774.66,1388642.99,1649.82
40172.41,300777.77,1388645.1,1649.83
41177.04,300780.7,1388647.27,1649.83
42181.78,300784.25,1388649.66,1649.84
43187.2,300787.41,1388651.91,1649.84
44192.3,300790.61,1388654.28,1649.85
45196.88,300793.91,1388656.66,1649.85
46200.87,300796.94,1388658.91,1649.86
47205.95,300800.5,1388661.49,1649.86
48212.64,300803.92,1388663.88,1649.87
49217.77,300807.48,1388666.46,1649.88
50220.67,300810.73,1388668.77,1649.88
51226.84,300813.84,1388671.07,1649.89
52231.19,300817.32,1388673.45,1649.89
53234.61,300820.66,1388675.7,1649.9
54239.0,300823.97,1388678.08,1649.9
55243.01,300827.52,1388680.86,1649.91
56246.3,300831.08,1388683.31,1649.92
57251.31,300834.51,1388685.81,1649.92
58256.62,300837.75,1388688.13,1649.93
59261.32,300840.71,1388690.3,1649.93
60265.7,300843.94,1388692.61,1649.94
61270.36,300847.06,1388695.06,1649.94
62276.16,300850.43,1388697.45,1649.95
63279.87,300853.8,1388699.83,1649.95
64282.71,300857.28,1388702.28,1649.96
65286.77,300860.32,1388704.45,1649.96
66290.62,300863.44,1388706.7,1649.97
67295.12,300866.58,1388709.0,1649.98
68298.67,300869.73,1388711.25,1649.98
69302.86,300872.91,1388713.49,1649.99
70306.26,300876.04,1388715.74,1649.99
71311.53,300879.37,1388718.32,1650.0
72316.35,300882.63,1388720.71,1650.0
73321.73,300886.09,1388723.29,1650.01
74332.37,300889.58,1388725.67,1650.01
75335.64,300892.94,1388728.06,1650.02
76340.92,300896.26,1388730.51,1650.03
77346.81,300899.37,1388732.83,1650.03
78351.22,300902.51,1388735.07,1650.04
79355.9,300905.68,1388737.32,1650.04
80361.58,300909.16,1388739.9,1650.05
81365.15,300912.51,1388742.29,1650.05
82368.85,300915.72,1388744.54,1650.06
83373.19,300918.93,1388746.78,1650.06
84378.9,300921.93,1388749.03,1650.07
85383.12,300925.09,1388751.41,1650.07
86387.68,300928.17,1388753.66,1650.08
87392.35,300931.52,1388756.17,1650.08
88397.01,300934.79,1388758.42,1650.09
89400.85,300937.93,1388760.73,1650.1
90405.7,300956.78,1388777.1,1650.13
91410.51,301008.96,1388826.22,1650.23
92415.73,301066.04,1388879.5,1650.34
93418.4,301118.29,1388928.69,1650.44
94420.5,301170.4,1388977.23,1650.53
95423.36,301222.52,1389025.9,1650.63
96425.98,301274.78,1389074.42,1650.73
97428.72,301326.69,1389123.41,1650.83
98432.09,301378.77,1389172.39,1650.93
99435.38,301430.99,1389220.8,1651.03
100438.2,301483.05,1389269.72,1651.12
101443.7,301535.07,1389318.95,1651.22
102447.26,301587.22,1389367.94,1651.32
103451.02,301639.32,1389416.47,1651.42
104455.02,301691.01,1389465.19,1651.52
105459.4,301743.32,1389514.18,1651.62
106463.63,301795.74,1389562.26,1651.72
107468.21,301847.91,1389610.92,1651.81
108472.99,301900.13,1389659.78,1651.91
109476.98,301951.76,1389707.76,1652.01
110481.42,302003.61,1389756.42,1652.11
111485.74,302055.72,1389805.28,1652.21
112490.93,302107.98,1389854.52,1652.31
113499.04,302161.88,1389904.19,1652.41
114500.11,302212.59,1389952.64,1652.5
115501.4,302263.14,1390000.0,1652.6
116505.02,302315.21,1390048.79,1652.7
117508.78,302367.12,1390097.19,1652.8
118513.11,302420.48,1390149.05,1652.9
119518.78,302476.06,1390199.26,1653.0
120521.31,302528.35,1390248.25,1653.1
121523.64,302580.38,1390296.98,1653.2
122526.33,302632.69,1390346.16,1653.3
123528.66,302684.86,1390394.75,1653.4
124531.99,302736.66,1390444.06,1653.5
125534.93,302788.73,1390492.52,1653.59
126537.65,302839.92,1390542.26,1653.69
127540.35,302892.11,1390591.38,1653.79
128543.83,302944.43,1390639.99,1653.89
129545.9,302996.61,1390688.59,1653.99
130551.05,303048.92,1390737.0,1654.09
131555.05,303101.03,1390785.93,1654.19
132558.34,303153.29,1390834.71,1654.29
133563.39,303205.31,1390884.67,1654.38
134567.45,303257.49,1390933.46,1654.48
135573.45,303309.85,1390982.39,1654.58
136577.55,303361.92,1391031.63,1654.68
137582.11,303413.95,1391080.61,1654.78
138587.46,303466.12,1391129.33,1654.88
139593.12,303518.28,1391179.03,1654.98
140597.93,303570.57,1391227.56,1655.08
141608.93,303623.75,1391276.72,1655.18
142610.66,303673.77,1391324.84,1655.27
143615.08,303730.79,1391378.45,1655.38
144618.05,303783.08,1391427.05,1655.48
145619.86,303834.89,1391475.84,1655.58
146622.15,303887.25,1391524.32,1655.67
147625.27,303939.14,1391573.1,1655.77
148629.62,303991.24,1391622.6,1655.87
149633.69,304043.04,1391671.13,1655.97
150637.35,304094.93,1391720.37,1656.07
151642.15,304146.8,1391769.22,1656.17
