time,total,idle,mem_total,mem_free,2163/cpu,2163/rss,2216/cpu,2216/rss,2234/cpu,2234/rss,2255/cpu,2255/rss,2285/cpu,2285/rss,2286/cpu,2286/rss
1004.07,1231600,1141837,3887864,1414824,4649,112604,10870,90764,28833,343820,89,80796,1427,64996,6022,114340
2005.6,1231997,1142227,3887864,1414824,4650,112604,10871,90764,28837,343824,89,80796,1427,64996,6022,114340
3007.24,1232392,1142588,3887864,1415172,4651,112604,10877,90764,28854,343824,89,80796,1427,64996,6024,114340
4008.79,1232789,1142896,3887864,1415480,4651,112604,10887,90764,28925,344112,89,80796,1428,64996,6026,114340
5012.14,1233186,1143281,3887864,1416788,4651,112604,10889,90764,28929,344136,89,80796,1428,64996,6027,114340
6014.09,1233581,1143632,3887864,1418180,4652,112604,10898,90764,28952,344272,89,80796,1428,64996,6030,114340
7015.69,1233977,1144022,3887864,1419296,4652,112604,10899,90764,28956,344276,89,80796,1428,64996,6031,114340
8017.24,1234374,1144411,3887864,1419436,4654,112604,10901,90764,28959,344276,89,80796,1428,64996,6032,114340
9018.77,1234769,1144775,3887864,1420672,4654,112604,10907,90764,28979,344468,89,80796,1429,64996,6033,114340
10020.35,1235167,1145166,3887864,1421328,4654,112604,10908,90764,28982,344468,89,80796,1429,64996,6034,114340
11023.82,1235565,1145528,3887864,1413492,4654,112604,10909,90764,28986,344468,89,80796,1429,64996,6036,114340
12025.61,1235963,1145891,3887864,1414472,4654,112604,10915,90764,29006,344468,89,80796,1430,64996,6037,114340
13027.18,1236360,1146261,3887864,1415668,4656,112604,10921,90764,29018,344468,89,80796,1430,64996,6038,114340
14028.98,1236756,1146648,3887864,1416948,4656,112604,10922,90764,29023,344468,89,80796,1430,64996,6040,114340
15030.54,1237156,1147037,3887864,1417840,4656,112604,10924,90764,29028,344468,89,80796,1431,64996,6041,114340
16034.13,1237555,1147425,3887864,1418864,4656,112604,10927,90764,29032,344468,89,80796,1431,64996,6042,114340
17037.8,1237946,1147799,3887864,1419376,4656,112604,10931,90764,29041,344468,89,80796,1431,64996,6044,114344
18041.44,1238342,1148172,3887864,1420496,4658,112604,10935,90764,29050,344468,89,80796,1431,64996,6046,114344
19044.73,1238732,1148541,3887864,1420784,4659,112604,10940,90768,29063,344468,89,80796,1432,64996,6049,114344
20048.37,1239128,1148911,3887864,1421660,4660,112604,10948,90788,29072,344468,89,80796,1432,64996,6051,114344
21050.49,1239519,1149258,3887864,1419264,4661,112604,10951,90788,29078,344468,89,80796,1433,64996,6055,114344
22052.12,1239916,1149645,3887864,1419516,4661,112604,10953,90788,29084,344468,89,80796,1433,64996,6056,114344
23053.74,1240315,1150026,3887864,1419768,4662,112604,10955,90788,29090,344468,89,80796,1433,64996,6057,114344
24055.3,1240713,1150418,3887864,1420140,4662,112604,10957,90788,29093,344468,89,80796,1433,64996,6059,114344
25056.95,1241111,1150798,3887864,1421104,4662,112604,10960,90788,29104,344468,89,80796,1434,64996,6060,114344
26060.96,1241510,1151178,3887864,1421080,4663,112604,10963,90788,29110,344468,89,80796,1434,64996,6061,114344
27062.95,1241901,1151476,3887864,1421332,4663,112604,10979,91164,29168,344544,89,80796,1434,64996,6065,114344
28064.83,1242294,1151805,3887864,1421488,4664,112604,10986,91192,29224,344636,89,80796,1434,64996,6067,114344
