time,total,idle,mem_total,mem_free,1980/cpu,1980/rss,1983/cpu,1983/rss,2001/cpu,2001/rss,2015/cpu,2015/rss,2760/cpu,2760/rss,2781/cpu,2781/rss,3796/cpu,3796/rss,3986/cpu,3986/rss
1004.81,383147,343193,3887864,1574128,4768,71684,2307,70676,11079,411736,2821,115772,469,89124,109,41892,80,14760,356,53336
2006.71,383547,343572,3887864,1574128,4771,71684,2308,70676,11085,411736,2824,115772,469,89124,109,41892,80,14760,356,53336
3008.66,383942,343951,3887864,1574100,4773,71684,2309,70676,11090,411736,2824,115772,469,89124,110,41892,80,14760,356,53336
4012.43,384338,344318,3887864,1574356,4778,72324,2310,70676,11099,411736,2827,115772,470,89124,110,41892,80,14760,356,53348
5017.36,384737,344685,3887864,1574356,4782,72324,2314,70676,11109,411736,2829,115772,471,89124,110,41892,80,14760,356,53352
6023.23,385131,345041,3887864,1574132,4792,72324,2317,70676,11123,411736,2832,115772,471,89124,110,41892,80,14760,359,53352
7026.73,385523,345320,3887864,1574132,4800,72324,2320,70676,11209,411752,2835,115772,471,89124,111,41892,80,14760,359,53352
8028.79,385920,345678,3887864,1574384,4802,72324,2323,70676,11227,411772,2837,115772,471,89124,111,41892,80,14760,359,53352
9030.83,386318,346053,3887864,1574384,4806,72324,2324,70676,11233,411772,2838,115772,471,89124,111,41892,80,14760,359,53352
10033.08,386711,346428,3887864,1569144,4810,72324,2325,70676,11240,411772,2840,115772,471,89124,111,41892,80,14760,359,53352
11036.39,387097,346680,3887864,1564604,4829,72336,2326,70680,11299,411792,2845,115772,472,89124,111,41892,81,14760,372,53748
12039.22,387491,347035,3887864,1565096,4833,72336,2328,70680,11312,411796,2848,115772,473,89124,111,41892,81,14760,375,53760
13041.27,387890,347410,3887864,1565364,4835,72336,2330,70680,11316,411796,2849,115772,473,89124,111,41892,81,14760,375,53760
14043.8,388291,347787,3887864,1566672,4838,72336,2331,70680,11323,411796,2850,115772,474,89124,111,41892,81,14760,375,53768
15045.91,388689,348168,3887864,1567004,4841,72336,2332,70680,11328,411796,2852,115772,474,89124,111,41892,81,14760,375,53768
16049.69,389082,348529,3887864,1569612,4848,72336,2333,70680,11343,411800,2854,115776,474,89124,111,41892,81,14760,379,53784
17056.06,389480,348913,3887864,1570448,4851,72336,2335,70680,11348,411800,2855,115776,474,89124,111,41892,82,14760,380,53784
18060.21,389871,349271,3887864,1570768,4856,72336,2341,70680,11358,411800,2858,115776,474,89124,111,41892,82,14760,380,53784
19062.36,390262,349623,3887864,1571280,4861,72336,2342,70680,11370,411800,2863,115784,474,89124,111,41892,82,14760,380,53784
20064.34,390660,350004,3887864,1572068,4864,72336,2345,70680,11376,411800,2864,115784,474,89124,111,41892,82,14760,380,53784
21066.38,391051,350354,3887864,1571188,4869,72344,2345,70680,11393,411804,2866,115784,474,89124,111,41892,83,14764,384,53788
