time,total,idle,mem_total,mem_free,1980/cpu,1980/rss,1983/cpu,1983/rss,2001/cpu,2001/rss,2015/cpu,2015/rss,2760/cpu,2760/rss,2781/cpu,2781/rss,3796/cpu,3796/rss,3986/cpu,3986/rss
1004.81,350085,312807,3887864,1578960,4343,71592,2110,70660,10161,411572,2623,115716,438,89116,102,41744,70,15808,286,53216
2006.61,350484,313186,3887864,1578960,4345,71592,2113,70660,10167,411576,2623,115716,438,89116,102,41744,70,15808,286,53216
3008.47,350882,313563,3887864,1578708,4347,71592,2114,70660,10172,411576,2625,115716,438,89116,102,41744,70,15808,286,53216
4010.4,351277,313943,3887864,1578708,4351,71592,2115,70660,10179,411576,2627,115716,439,89116,102,41744,70,15808,286,53216
5014.16,351670,314313,3887864,1578712,4356,71592,2117,70660,10187,411576,2629,115716,439,89116,102,41744,71,15808,286,53216
6016.33,352063,314672,3887864,1578712,4366,71592,2120,70660,10199,411576,2631,115716,440,89116,102,41744,71,15808,286,53216
7018.33,352453,315046,3887864,1578964,4369,71592,2121,70660,10204,411576,2634,115716,440,89116,103,41752,71,15812,287,53216
8020.59,352852,315430,3887864,1578712,4371,71592,2122,70660,10210,411576,2634,115716,440,89116,103,41752,71,15812,287,53216
9022.53,353245,315808,3887864,1578964,4374,71592,2123,70660,10216,411576,2636,115716,441,89116,103,41752,71,16160,287,53216
10025.16,353644,316192,3887864,1575940,4376,71592,2126,70660,10220,411576,2637,115716,441,89116,103,41752,72,14660,287,53216
11027.22,354030,316427,3887864,1569540,4398,71604,2127,70660,10289,411624,2642,115724,442,89116,103,41752,72,14688,303,53248
12029.25,354425,316800,3887864,1569060,4401,71604,2129,70664,10298,411624,2643,115724,442,89116,103,41752,72,14688,305,53260
13031.35,354815,317167,3887864,1568556,4404,71604,2131,70664,10304,411624,2647,115724,442,89116,103,41752,72,14688,305,53260
14033.37,355213,317502,3887864,1568912,4406,71604,2132,70664,10351,411680,2648,115724,442,89116,103,41752,72,14688,306,53260
15035.4,355605,317871,3887864,1566940,4412,71604,2133,70664,10357,411680,2650,115724,443,89116,103,41752,72,14688,306,53260
16044.22,355998,318225,3887864,1568220,4417,71608,2135,70664,10374,411680,2655,115724,444,89116,103,41752,72,14716,311,53268
17048.91,356391,318569,3887864,1569384,4423,71608,2138,70664,10385,411680,2657,115724,444,89116,104,41880,72,14716,311,53268
18053.2,356781,318928,3887864,1569840,4428,71608,2141,70668,10394,411680,2659,115724,445,89116,104,41880,72,14716,311,53268
19058.27,357173,319284,3887864,1570516,4434,71608,2143,70668,10405,411680,2662,115724,445,89116,104,41880,72,14716,311,53268
20062.69,357565,319648,3887864,1570724,4440,71608,2146,70668,10416,411680,2664,115724,445,89116,104,41880,72,14716,312,53268
21065.03,357960,319990,3887864,1570888,4449,71608,2150,70668,10441,411684,2666,115724,445,89116,104,41880,72,14716,316,53272
