time,total,idle,mem_total,mem_free,1980/cpu,1980/rss,1983/cpu,1983/rss,2001/cpu,2001/rss,2015/cpu,2015/rss,2760/cpu,2760/rss,2781/cpu,2781/rss,3796/cpu,3796/rss,3986/cpu,3986/rss
1004.83,333502,297494,3887864,1543768,4155,71580,2017,70648,9722,447900,2538,115704,425,89116,99,41724,65,15744,258,53088
2006.69,333900,297876,3887864,1543584,4157,71580,2018,70648,9727,447900,2540,115704,425,89116,99,41724,65,15748,258,53088
3011.32,334296,298248,3887864,1543836,4162,71580,2020,70648,9734,447900,2542,115704,425,89116,99,41724,65,15752,258,53088
4017.3,334686,298586,3887864,1544140,4166,71580,2026,70648,9743,447952,2544,115704,426,89116,99,41724,66,15752,258,53088
5019.54,335079,298907,3887864,1573392,4169,71580,2027,70652,9797,411484,2545,115704,427,89116,99,41724,66,15752,258,53088
6021.4,335475,299291,3887864,1574632,4171,71580,2028,70652,9802,411484,2546,115704,427,89116,99,41724,66,15752,258,53088
7023.32,335871,299665,3887864,1575148,4176,71580,2029,70652,9809,411484,2548,115704,427,89116,99,41724,66,15752,258,53088
8025.23,336268,300044,3887864,1575496,4179,71580,2030,70652,9815,411484,2550,115704,427,89116,100,41724,67,15752,258,53088
9027.18,336667,300420,3887864,1575976,4182,71580,2032,70652,9820,411484,2552,115704,427,89116,100,41724,67,15752,259,53088
10031.9,337059,300781,3887864,1575928,4188,71580,2036,70652,9832,411484,2554,115704,427,89116,100,41724,67,15752,259,53088
11033.98,337450,301039,3887864,1569996,4206,71584,2037,70652,9882,411492,2559,115704,429,89116,100,41724,67,15756,270,53104
12035.97,337842,301412,3887864,1571108,4210,71584,2038,70652,9892,411492,2559,115704,430,89116,100,41724,67,15756,272,53108
13037.87,338240,301778,3887864,1572100,4214,71584,2040,70652,9899,411492,2561,115704,430,89116,100,41724,67,15760,273,53116
14039.84,338631,302154,3887864,1572720,4216,71584,2043,70656,9906,411492,2562,115704,430,89116,100,41724,67,15760,273,53116
15041.84,339026,302528,3887864,1573248,4220,71584,2044,70656,9912,411492,2564,115704,430,89116,100,41724,67,15764,273,53116
16044.42,339423,302872,3887864,1573648,4229,71584,2045,70656,9938,411500,2566,115704,430,89116,100,41724,67,15764,279,53164
17046.43,339819,303245,3887864,1574224,4234,71584,2047,70656,9947,411504,2568,115704,431,89116,100,41724,67,15764,280,53188
18048.43,340216,303622,3887864,1574980,4237,71584,2049,70656,9952,411504,2570,115708,431,89116,101,41732,67,15764,280,53188
19050.35,340616,303992,3887864,1575032,4239,71584,2050,70656,9958,411508,2571,115708,431,89116,101,41732,67,15764,280,53188
20052.34,341013,304374,3887864,1575480,4242,71584,2051,70656,9963,411508,2572,115708,431,89116,101,41732,68,15768,280,53192
21057.62,341407,304740,3887864,1576096,4247,71584,2053,70656,9973,411572,2574,115708,431,89116,101,41732,68,15768,280,53192
