time,total,idle,mem_total,mem_free,1980/cpu,1980/rss,1983/cpu,1983/rss,2001/cpu,2001/rss,2015/cpu,2015/rss,2760/cpu,2760/rss,2781/cpu,2781/rss,3796/cpu,3796/rss,3986/cpu,3986/rss
1012.27,399675,358216,3887864,1570524,4995,72352,2410,70756,11635,411884,2931,115788,484,89132,114,41892,85,14804,391,53796
2016.21,400065,358580,3887864,1570776,5001,72352,2413,70756,11644,411884,2934,115788,485,89132,114,41892,85,14804,392,53796
3019.83,400462,358937,3887864,1571060,5007,72352,2416,70756,11660,411896,2936,115788,486,89132,114,41892,87,14648,392,53796
4024.97,400855,359301,3887864,1571260,5013,72352,2418,70756,11670,411900,2939,115788,486,89132,114,41892,87,14648,392,53796
5029.67,401244,359666,3887864,1571512,5017,72352,2422,70756,11681,411908,2941,115788,486,89132,114,41892,87,14648,392,53796
6034.33,401634,360026,3887864,1571268,5023,72352,2427,70756,11690,411908,2944,115788,487,89132,114,41892,87,14648,392,53796
7036.41,402034,360346,3887864,1573904,5026,72352,2431,70756,11746,409324,2947,115792,487,89132,114,41892,87,14652,392,53796
8038.4,402431,360727,3887864,1573540,5030,72352,2432,70756,11752,409324,2948,115792,487,89132,114,41892,87,14652,392,53796
9040.9,402830,361105,3887864,1573236,5034,72356,2433,70756,11759,409324,2949,115792,487,89132,114,41892,87,14652,392,53796
10043.31,403226,361471,3887864,1568476,5037,72356,2434,70756,11763,409328,2952,115792,487,89132,114,41892,87,14652,392,53796
11045.32,403623,361735,3887864,1570728,5052,72356,2436,70756,11813,409344,2955,115792,488,89132,114,41892,87,14652,403,53560
12048.36,404013,362075,3887864,1570488,5059,72356,2437,70756,11829,409344,2958,115792,489,89132,114,41892,87,14652,405,53560
13052.85,404401,362433,3887864,1571480,5065,72356,2440,70756,11841,409344,2960,115792,490,89132,114,41892,87,14652,405,53560
14057.83,404796,362787,3887864,1573092,5073,72356,2442,70756,11858,409344,2963,115792,491,89132,114,41892,88,14652,407,53560
15063.58,405193,363155,3887864,1572956,5076,72356,2447,70756,11866,409344,2965,115792,491,89132,114,41892,88,14652,407,53560
16067.45,405583,363500,3887864,1573224,5084,72364,2451,70756,11889,409344,2968,115792,491,89132,114,41892,88,14660,412,53572
17069.5,405980,363877,3887864,1573496,5086,72364,2453,70756,11894,409344,2969,115792,491,89132,114,41892,88,14660,413,53572
18071.58,406375,364254,3887864,1573232,5093,72472,2454,70756,11901,409344,2970,115792,491,89132,114,41892,88,14660,413,53572
19073.6,406768,364635,3887864,1573220,5095,72472,2455,70756,11905,409344,2972,115792,491,89132,114,41892,88,14660,413,53572
20075.71,407168,365014,3887864,1573572,5098,72524,2457,70756,11911,409344,2974,115792,491,89132,114,41892,88,14660,413,53572
21080.32,407563,365373,3887864,1572840,5103,72524,2459,70756,11919,409344,2977,115792,492,89132,115,41892,88,14660,413,53572
