time,sent,received,total
4.69,10782.11,3724.06,14.17
1005.43,10822.04,3731.33,14.21
2006.12,10822.1,3731.74,14.21
3006.97,10827.16,3732.24,14.22
4007.73,10843.4,3735.57,14.24
5008.37,10843.88,3735.78,14.24
6009.01,10846.56,3736.62,14.24
7009.64,10846.68,3736.73,14.24
8010.28,10846.68,3736.79,14.24
9010.92,10847.96,3737.89,14.24
10011.75,10856.86,3740.61,14.25
11012.39,10863.91,3742.22,14.26
12013.01,10864.1,3742.43,14.26
13013.65,10864.22,3742.49,14.26
14014.43,10864.29,3742.87,14.26
15015.49,10864.29,3742.93,14.26
16016.43,10866.43,3744.3,14.27
17017.07,10866.43,3744.36,14.27
18017.73,10867.04,3744.65,14.27
19018.45,10867.04,3744.71,14.27
20019.08,10872.6,3746.92,14.28
21019.88,10879.12,3749.16,14.29
22020.58,10879.24,3749.27,14.29
23021.23,10879.24,3749.33,14.29
24021.88,10879.36,3749.44,14.29
25022.53,10881.19,3751.21,14.29
26023.25,10882.69,3751.89,14.29
27024.13,10883.13,3752.22,14.29
28025.0,10891.55,3753.75,14.3
29025.71,10892.23,3754.32,14.3
30026.36,10900.36,3756.53,14.31
31027.01,10951.58,3798.06,14.4
32027.68,11009.22,3841.01,14.5
33028.35,11028.54,3857.49,14.54
34029.13,11091.49,3909.79,14.65
35029.81,11156.46,3965.02,14.77
36030.52,11265.82,4057.78,14.96
37031.72,11357.47,4136.47,15.13
38032.41,11413.33,4184.11,15.23
39033.1,11476.72,4238.44,15.35
40033.93,11534.25,4283.53,15.45
41036.15,11599.17,4335.37,15.56
42036.97,11653.68,4381.18,15.66
43037.67,11706.75,4425.68,15.75
44038.35,11761.16,4471.01,15.85
45039.01,11836.52,4529.41,15.98
46039.78,11921.05,4573.99,16.11
47040.67,11992.48,4624.35,16.23
48041.63,12010.21,4639.27,16.26
49042.34,12084.11,4688.17,16.38
50042.98,12211.0,4776.67,16.59
51043.65,12287.9,4830.92,16.72
52044.32,12346.33,4877.53,16.82
53044.96,12402.78,4925.21,16.92
54045.83,12460.82,4973.64,17.03
55046.57,12494.3,5002.05,17.09
56047.25,12542.76,5042.31,17.17
57047.91,12574.17,5068.79,17.23
58048.54,12685.63,5164.78,17.43
59049.17,12796.02,5257.14,17.63
60050.06,12901.22,5346.33,17.82
61050.82,13014.78,5410.79,17.99
62051.66,13056.17,5434.74,18.06
63052.67,13073.76,5449.19,18.09
64053.35,13179.54,5511.44,18.25
65054.06,13308.29,5609.7,18.47
66055.02,13398.52,5687.93,18.64
67055.69,13479.12,5757.15,18.79
68056.42,13537.07,5804.23,18.89
69057.09,13585.44,5844.94,18.97
70057.77,13614.36,5867.47,19.02
71058.42,13635.08,5882.93,19.06
72059.53,13657.79,5898.35,19.1
73060.33,13718.15,5949.45,19.21
74060.96,13775.66,5998.2,19.31
75061.58,13833.34,6043.86,19.41
76062.47,13904.39,6105.98,19.54
77063.45,13991.9,6182.0,19.7
78064.17,14046.53,6229.5,19.8
79064.83,14129.11,6300.7,19.95
80065.46,14158.08,6324.48,20.0
81066.1,14255.24,6403.71,20.17
82067.05,14311.74,6451.79,20.28
83070.15,14375.83,6502.47,20.39
84070.96,14431.66,6549.16,20.49
85071.62,14488.35,6595.87,20.59
86073.01,14527.4,6623.4,20.65
87073.64,14632.39,6713.15,20.84
88074.27,14658.16,6734.73,20.89
89075.09,14756.19,6819.25,21.07
90076.14,14828.52,6882.12,21.2
91076.89,14909.79,6948.39,21.35
92077.55,14987.87,7015.62,21.49
93078.23,15060.56,7074.81,21.62
94079.0,15132.68,7136.12,21.75
95079.73,15183.28,7172.1,21.83
96080.59,15272.2,7249.15,21.99
97081.67,15351.0,7317.31,22.14
98082.43,15456.59,7408.08,22.33
99083.07,15496.97,7442.25,22.4
100083.75,15607.49,7536.2,22.6
101084.95,15637.49,7559.27,22.65
102086.09,15700.75,7611.72,22.77
103086.94,15764.41,7661.5,22.88
104087.82,15819.3,7707.85,22.98
105088.46,15882.84,7761.22,23.09
106089.1,15923.61,7795.53,23.16
107089.74,15997.5,7856.65,23.29
108090.56,16081.45,7930.87,23.45
109091.29,16121.13,7957.69,23.51
110091.99,16229.84,8049.18,23.71
111092.63,16338.29,8141.81,23.91
112093.26,16407.88,8192.66,24.02
113093.9,16457.29,8230.74,24.11
114094.74,16512.03,8276.88,24.21
115095.48,16572.74,8327.8,24.32
116096.11,16618.21,8366.37,24.4
117096.82,16631.48,8376.82,24.42
118097.48,16738.92,8463.54,24.61
119098.11,16843.38,8553.19,24.8
120098.95,16880.75,8585.37,24.87
121100.09,16897.84,8595.37,24.9
122100.87,16903.54,8597.68,24.9
123101.51,16907.88,8598.19,24.91
124102.14,16908.29,8598.64,24.91
125103.89,16908.29,8598.7,24.91
126104.56,16910.39,8600.12,24.91
127106.17,16910.39,8600.18,24.91
128108.77,16910.39,8600.24,24.91
129109.6,16910.54,8600.35,24.91
130110.24,16913.62,8602.37,24.92
131110.89,16922.45,8604.02,24.93
132111.55,16928.19,8605.88,24.94
133112.19,16928.5,8606.44,24.94
134113.17,16941.0,8609.01,24.95
135113.93,16942.49,8609.61,24.95
136114.56,16942.49,8609.67,24.95
