time,total,idle,mem_total,mem_free,2257/cpu,2257/rss,2290/cpu,2290/rss,2305/cpu,2305/rss,2313/cpu,2313/rss,3197/cpu,3197/rss,3198/cpu,3198/rss
1006.84,871007,774611,3887864,1008740,10074,115116,4415,70928,25138,603084,5124,120680,220,41848,905,88600
2008.41,871402,774961,3887864,1014772,10077,115116,4416,70928,25144,603084,5126,120680,220,41848,905,88600
3011.1,871793,775326,3887864,1014848,10083,115116,4420,70928,25155,603084,5129,120680,220,41848,905,88600
4013.4,872183,775671,3887864,1015680,10090,115116,4422,70928,25171,603088,5133,120680,222,41848,906,88604
5014.96,872577,776018,3887864,1030280,10095,115116,4424,70928,25183,603092,5134,120680,222,41848,907,88604
6016.55,872975,776396,3887864,1030280,10097,115116,4425,70928,25187,603092,5136,120680,222,41848,907,88604
7018.11,873369,776748,3887864,1028716,10101,115116,4427,70928,25195,603092,5138,120680,222,41848,907,88604
8020.13,873768,777127,3887864,1028932,10104,115116,4428,70928,25201,603092,5139,120680,222,41848,907,88604
9022.67,874166,777466,3887864,1036816,10110,115116,4430,70928,25213,603092,5141,120680,222,41848,908,88604
10024.57,874563,777839,3887864,1036568,10111,115116,4432,70928,25218,603092,5142,120680,222,41848,909,88604
11026.38,874959,778194,3887864,1030112,10115,115116,4433,70928,25226,603092,5144,120680,222,41848,909,88604
12028.15,875355,778564,3887864,1029616,10118,115116,4434,70928,25232,603092,5145,120680,222,41848,909,88604
13029.82,875752,778917,3887864,1029436,10123,115116,4436,70928,25241,603096,5147,120680,222,41848,909,88604
14032.35,876149,779278,3887864,1031260,10127,115116,4438,70928,25251,603096,5150,120680,222,41848,909,88604
15039.48,876543,779617,3887864,1024608,10134,115116,4442,70928,25265,603096,5154,120680,222,41848,909,88604
16041.69,876939,779971,3887864,1027696,10137,115116,4443,70928,25273,603100,5156,120680,222,41848,909,88604
17043.64,877336,780348,3887864,1027696,10140,115116,4444,70928,25279,603100,5159,120680,222,41848,909,88604
18045.35,877730,780701,3887864,1018648,10144,115116,4446,70928,25287,603100,5160,120680,222,41852,910,88604
19047.16,878130,781073,3887864,1019724,10148,115116,4447,70928,25295,603100,5163,120688,222,41852,910,88604
20049.25,878529,781416,3887864,1025532,10153,115116,4448,70928,25305,603100,5165,120688,222,41852,911,88604
21051.82,878922,781769,3887864,1026100,10160,115116,4452,70928,25319,603100,5167,120688,222,41852,911,88604
22054.15,879316,782096,3887864,1027744,10163,115116,4456,70928,25327,603100,5181,120688,222,41852,911,88604
