time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1006.14,6107626,5468236,3887864,88620,81850,129848,39439,138048,34651,73680,180276,822788,6110,97964,1567,43356,2002,54632,398,50256,805,54344,255,47012,1537,69204,458,66436
2009.34,6108019,5468610,3887864,88380,81853,129848,39440,138048,34653,73680,180283,822788,6110,97964,1567,43356,2004,54632,398,50256,805,54344,255,47012,1537,69204,458,66436
3012.02,6108413,5468971,3887864,88632,81856,129860,39443,138048,34655,73680,180290,822788,6110,97964,1567,43356,2004,54632,398,50256,805,54344,255,47012,1537,69204,458,66436
4017.36,6108803,5469338,3887864,88632,81861,129860,39445,138048,34656,73680,180298,822788,6110,97964,1567,43356,2004,54632,398,50256,805,54344,255,47012,1537,69204,458,66436
5023.5,6109189,5469686,3887864,88632,81870,129860,39450,138048,34659,73680,180314,822788,6110,97964,1567,43356,2005,54632,398,50256,805,54344,255,47012,1537,69204,458,66436
6030.19,6109584,5470046,3887864,88632,81873,129860,39453,138048,34662,73680,180324,822788,6111,97964,1568,43356,2006,54632,398,50256,805,54344,255,47012,1537,69204,458,66436
7037.07,6109971,5470391,3887864,88632,81880,129860,39457,138048,34666,73680,180339,822788,6112,97964,1568,43356,2007,54632,399,50256,806,54344,255,47012,1538,69204,458,66436
8042.55,6110367,5470745,3887864,88632,81885,129864,39459,138048,34669,73680,180349,822788,6112,97964,1568,43356,2007,54632,400,50256,806,54348,255,47012,1538,69204,458,66436
9048.18,6110761,5471102,3887864,88632,81891,129864,39462,138048,34671,73680,180361,822788,6113,97964,1568,43356,2009,54632,400,50256,807,54348,255,47012,1538,69204,459,66436
10053.82,6111148,5471449,3887864,84464,81900,129864,39465,138048,34675,73680,180374,822788,6113,97964,1568,43356,2009,54632,400,50256,807,54348,255,47012,1538,69204,459,66436
11071.44,6111544,5471539,3887864,81872,81932,129872,39477,138048,34679,73680,180473,822792,6116,97968,1568,43356,2022,54636,400,50256,813,54352,257,47012,1555,69208,460,66436
12075.9,6111932,5471718,3887864,82892,81948,129880,39483,138048,34683,73680,180524,822804,6119,97968,1568,43356,2030,54664,401,50260,815,54352,257,47012,1565,69220,460,66436
13081.44,6112319,5471975,3887864,83180,81953,129880,39487,138048,34685,73680,180532,822804,6119,97968,1568,43356,2030,54664,401,50260,815,54352,257,47012,1565,69220,460,66436
14088.38,6112714,5472250,3887864,84376,81957,129880,39490,138048,34687,73680,180541,822804,6120,97968,1569,43356,2031,54664,401,50260,816,54352,257,47012,1565,69220,460,66436
15096.4,6113106,5472504,3887864,84008,81964,129880,39493,138048,34689,73680,180557,822804,6121,97968,1569,43356,2031,54664,402,50264,816,54352,257,47012,1565,69220,460,66440
16108.19,6113498,5472635,3887864,83752,81986,129888,39501,138048,34691,73680,180633,822820,6124,97968,1571,43356,2041,54664,405,50300,822,54356,259,47012,1576,69228,462,66444
17110.97,6113894,5472841,3887864,85008,82004,129904,39509,138048,34693,73680,180699,822836,6126,97968,1572,43356,2051,54664,407,50300,826,54396,259,47012,1590,69240,468,66456
18113.63,6114292,5473197,3887864,85492,82008,129904,39511,138048,34695,73680,180704,822836,6126,97968,1572,43356,2051,54664,408,50300,826,54396,259,47012,1590,69240,468,66456
19116.33,6114686,5473549,3887864,88724,82012,129904,39512,138048,34697,73680,180712,822836,6126,97968,1572,43356,2052,54664,408,50300,826,54396,260,47012,1590,69240,468,66456
20120.63,6115084,5473900,3887864,87984,82015,129904,39515,138048,34698,73680,180721,822836,6127,97968,1572,43356,2052,54664,408,50300,827,54396,260,47012,1590,69240,468,66456
21128.43,6115470,5474201,3887864,87480,82027,129904,39518,138048,34701,73680,180745,822836,6128,97968,1572,43356,2053,54664,408,50300,828,54396,260,47012,1593,69240,468,66456
22133.25,6115865,5474541,3887864,87228,82030,129904,39520,138048,34705,73680,180755,822836,6128,97968,1572,43356,2055,54664,408,50300,828,54396,260,47012,1594,69240,469,66456
23136.22,6116256,5474866,3887864,88068,82034,129912,39525,138048,34708,73680,180763,822836,6129,97968,1572,43356,2055,54664,408,50300,828,54396,260,47012,1594,69240,469,66456
24138.96,6116654,5475225,3887864,87564,82037,129916,39525,138048,34709,73680,180769,822836,6129,97968,1572,43356,2056,54664,408,50300,828,54396,260,47012,1594,69240,469,66456
25141.61,6117054,5475578,3887864,88260,82042,129936,39527,138048,34711,73680,180776,822836,6129,97968,1572,43356,2056,54664,408,50300,829,54396,260,47012,1594,69240,469,66456
26144.41,6117452,5475936,3887864,87772,82045,129940,39529,138048,34712,73680,180782,822836,6129,97968,1572,43356,2056,54664,408,50300,829,54396,261,47012,1594,69240,469,66456
27147.11,6117847,5476281,3887864,88888,82049,130016,39532,138048,34714,73680,180791,822836,6129,97968,1572,43356,2058,54664,408,50300,829,54396,261,47012,1594,69240,469,66456
