time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1006.06,6038653,5408703,3887864,99108,80716,126784,38886,137748,34256,73484,177675,822684,6008,97952,1546,43356,1801,53900,360,51180,718,54296,230,47000,1364,68988,404,65708
2008.81,6039053,5409082,3887864,99108,80718,126784,38887,137748,34258,73520,177682,822684,6008,97952,1547,43356,1801,53900,360,51180,719,54296,230,47000,1364,68988,404,65708
3014.21,6039445,5409448,3887864,99360,80722,126784,38890,137748,34260,73520,177688,822684,6008,97952,1547,43356,1802,53900,360,51180,719,54296,231,47000,1364,68988,404,65708
4016.99,6039838,5409812,3887864,99360,80727,126784,38892,137748,34263,73524,177699,822684,6009,97952,1547,43356,1802,53900,360,51180,720,54296,231,47000,1365,68988,405,65708
5019.72,6040235,5410190,3887864,99112,80730,126784,38894,137748,34264,73524,177705,822684,6009,97952,1547,43356,1803,53900,360,51180,720,54296,231,47000,1365,68988,405,65708
6022.53,6040631,5410566,3887864,99364,80733,126784,38896,137748,34265,73524,177713,822684,6009,97952,1547,43356,1803,53900,360,51180,720,54296,231,47000,1365,68988,405,65708
7025.18,6041019,5410918,3887864,99364,80741,126784,38899,137748,34267,73540,177727,822684,6010,97952,1547,43356,1804,53900,361,51180,721,54296,231,47008,1367,68988,405,65708
8029.39,6041408,5411274,3887864,99364,80745,126784,38902,137752,34269,73544,177737,822684,6011,97952,1547,43356,1804,53900,361,51180,721,54296,231,47008,1367,68988,405,65708
9036.35,6041796,5411628,3887864,99364,80751,126784,38908,137752,34271,73556,177748,822684,6011,97952,1547,43356,1805,53900,361,51180,721,54296,231,47008,1367,68988,405,65708
10039.59,6042190,5411985,3887864,94884,80758,126784,38910,137752,34275,73572,177761,822684,6011,97952,1547,43356,1806,53900,361,51180,722,54296,231,47008,1367,68988,405,65708
11057.42,6042583,5412092,3887864,95836,80785,126784,38929,137752,34278,73660,177852,822696,6015,97956,1547,43356,1819,53908,362,51184,726,54296,232,47008,1383,68992,407,65708
12062.1,6042978,5412307,3887864,95092,80797,126784,38932,137752,34280,73660,177886,822704,6017,97956,1547,43356,1825,54108,362,51192,729,54308,233,47008,1387,68992,407,65708
13068.43,6043369,5412589,3887864,96276,80800,126784,38933,137752,34281,73660,177891,822704,6017,97956,1547,43356,1826,54108,362,51192,729,54308,233,47008,1387,68992,407,65708
14074.88,6043758,5412842,3887864,95568,80806,126788,38937,137752,34284,73660,177906,822704,6018,97956,1548,43356,1826,54108,363,51200,729,54308,233,47008,1388,68992,407,65712
15092.37,6044143,5413009,3887864,96436,80822,126800,38945,137752,34286,73676,177962,822708,6021,97956,1549,43356,1832,54112,366,51200,734,54308,233,47008,1398,68996,408,65716
16110.11,6044541,5413105,3887864,96356,80845,126892,38952,137752,34288,73680,178110,822728,6023,97956,1549,43356,1847,54116,370,51200,738,54308,234,47008,1414,69056,414,65720
17113.28,6044935,5413388,3887864,96156,80856,126920,38955,137752,34290,73680,178151,822728,6024,97956,1549,43356,1852,54116,372,51208,740,54312,234,47008,1418,69056,414,65720
18116.19,6045329,5413729,3887864,98040,80860,126936,38956,137752,34292,73680,178159,822728,6025,97956,1549,43356,1852,54116,372,51208,740,54312,234,47008,1419,69056,414,65720
19119.75,6045727,5414085,3887864,96808,80862,126936,38959,137752,34293,73680,178165,822728,6025,97956,1549,43356,1853,54116,372,51208,740,54312,234,47008,1419,69056,414,65720
20124.71,6046113,5414427,3887864,100952,80867,126940,38961,137752,34296,73680,178175,822728,6025,97956,1549,43356,1854,54116,372,51208,741,54312,235,47008,1419,69056,414,65720
21132.67,6046506,5414764,3887864,99112,80874,126940,38964,137752,34298,73680,178186,822728,6025,97956,1549,43356,1854,54116,372,51208,741,54312,235,47008,1419,69056,414,65720
22138.93,6046902,5415108,3887864,97868,80878,126940,38966,137752,34301,73680,178195,822728,6025,97956,1549,43356,1855,54116,372,51208,742,54312,235,47008,1419,69056,414,65720
23145.38,6047289,5415440,3887864,98760,80884,126940,38970,137752,34304,73680,178209,822728,6026,97956,1549,43356,1855,54116,373,51208,743,54312,236,47008,1419,69056,414,65720
24149.87,6047681,5415772,3887864,98588,80890,126940,38975,137752,34306,73680,178222,822728,6026,97956,1549,43356,1857,54116,374,51208,743,54312,236,47008,1419,69056,415,65720
25154.68,6048076,5416102,3887864,98328,80896,126940,38979,137752,34312,73680,178236,822728,6027,97956,1549,43356,1857,54116,374,51208,744,54312,236,47008,1420,69056,415,65720
26159.79,6048465,5416430,3887864,99804,80910,126948,38981,137752,34315,73680,178250,822728,6027,97956,1549,43356,1858,54116,374,51208,744,54312,236,47008,1421,69060,415,65720
27165.3,6048856,5416741,3887864,97832,80920,126948,38985,137752,34317,73680,178268,822728,6028,97956,1549,43356,1859,54116,374,51208,745,54312,236,47008,1422,69060,415,65720
