time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1006.08,6176189,5527412,3887864,151844,82964,134812,39982,138436,35032,73712,182914,754960,6213,97984,1587,43356,2198,54496,429,49964,889,54408,281,47016,1712,69308,507,65656
2008.58,6176585,5527787,3887864,151340,82967,134828,39984,138436,35033,73712,182920,754960,6213,97984,1588,43356,2198,54496,429,49964,889,54408,281,47016,1713,69308,507,65656
3011.35,6176980,5528164,3887864,151340,82970,134836,39986,138436,35035,73712,182926,754960,6214,97984,1588,43356,2199,54496,429,49964,890,54408,281,47016,1713,69308,507,65656
4013.86,6177374,5528544,3887864,151592,82974,134836,39988,138436,35036,73712,182932,754960,6214,97984,1588,43356,2199,54496,429,49964,890,54408,281,47016,1713,69308,507,65656
5020.4,6177768,5528913,3887864,151592,82979,134860,39990,138436,35038,73712,182942,754960,6214,97984,1588,43356,2199,54496,429,49964,890,54408,281,47016,1713,69308,507,65656
6023.2,6178161,5529233,3887864,151592,82988,134884,39994,138436,35039,73712,182962,754960,6215,97984,1588,43356,2201,54496,429,49964,891,54408,281,47016,1715,69308,507,65656
7026.21,6178555,5529605,3887864,151592,82992,134884,39995,138436,35041,73712,182971,754960,6216,97984,1588,43356,2201,54496,429,49964,891,54408,281,47016,1716,69308,507,65656
8028.9,6178948,5529983,3887864,151592,82994,134884,39998,138436,35043,73712,182977,754960,6216,97984,1588,43356,2202,54496,430,49964,891,54408,281,47016,1716,69308,508,65656
9031.94,6179344,5530356,3887864,151844,82998,134884,39999,138436,35044,73712,182982,754960,6216,97984,1588,43356,2203,54496,430,49964,892,54408,281,47016,1716,69308,508,65656
10036.53,6179737,5530728,3887864,145172,83003,134884,40001,138436,35046,73712,182989,754960,6216,97984,1588,43356,2203,54496,430,49964,892,54408,281,47016,1716,69308,508,65656
11050.33,6180128,5530821,3887864,144832,83034,134936,40013,138436,35049,73712,183085,758284,6219,97984,1588,43356,2219,54504,431,49964,897,54408,282,47016,1733,69320,508,65656
12055.94,6180517,5531040,3887864,144168,83044,134936,40017,138436,35051,73712,183120,758284,6220,97984,1588,43356,2224,54504,431,49964,899,54408,282,47016,1737,69328,510,65656
13065.36,6180911,5531312,3887864,144276,83047,134940,40020,138436,35052,73712,183129,758284,6220,97984,1588,43356,2224,54504,431,49964,899,54408,282,47016,1738,69328,510,65656
14069.67,6181301,5531574,3887864,143216,83052,134940,40023,138436,35054,73712,183142,758284,6222,97984,1589,43356,2226,54504,432,49964,899,54408,283,47016,1738,69328,510,65656
15088.34,6181693,5531784,3887864,145440,83065,134944,40030,138436,35057,73712,183180,758288,6225,97984,1590,43356,2228,54508,433,49968,902,54408,284,47016,1744,69332,510,65656
16091.7,6182085,5531882,3887864,145192,83094,134948,40041,138436,35060,73712,183276,758304,6229,97984,1590,43356,2243,54544,437,49968,907,54412,285,47016,1760,69340,516,65664
17105.06,6182480,5532119,3887864,147828,83103,134948,40046,138436,35062,73712,183368,756392,6230,97984,1590,43356,2247,54544,438,49968,909,54412,285,47016,1766,69340,517,65664
18107.95,6182880,5532458,3887864,147292,83105,134948,40048,138436,35063,73712,183391,756392,6230,97984,1590,43356,2248,54544,438,49968,909,54412,285,47016,1766,69340,517,65664
19111.25,6183277,5532808,3887864,148144,83109,134948,40050,138436,35064,73712,183396,756392,6230,97984,1590,43356,2248,54544,438,49968,909,54412,285,47016,1766,69340,517,65664
20114.05,6183672,5533159,3887864,147548,83113,134952,40051,138436,35067,73712,183405,756392,6230,97984,1590,43356,2249,54544,438,49968,911,54472,285,47016,1766,69340,517,65664
21119.14,6184060,5533505,3887864,147060,83118,134952,40053,138436,35069,73712,183413,756392,6230,97984,1590,43356,2249,54544,438,49968,911,54476,285,47016,1766,69340,517,65664
22127.6,6184455,5533843,3887864,147512,83123,134952,40056,138436,35071,73712,183423,756392,6230,97984,1591,43356,2250,54544,438,49968,911,54496,285,47016,1766,69340,518,65664
23134.53,6184848,5534181,3887864,147628,83127,134952,40058,138436,35074,73712,183433,756392,6231,97984,1591,43356,2250,54544,438,49968,911,54500,285,47016,1767,69340,518,65664
24140.36,6185240,5534527,3887864,147604,83132,134952,40060,138436,35076,73712,183441,756392,6231,97984,1591,43356,2252,54544,438,49968,912,54500,286,47016,1767,69340,518,65664
25147.04,6185631,5534851,3887864,147608,83140,134952,40062,138436,35080,73712,183456,756392,6232,97984,1591,43356,2252,54544,438,49968,912,54500,286,47016,1767,69340,518,65664
26150.79,6186017,5535151,3887864,147436,83151,134956,40066,138436,35082,73712,183479,756392,6234,97984,1591,43356,2253,54544,438,49968,913,54524,287,47016,1770,69340,519,65664
