time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1010.24,6073097,5438432,3887864,95824,81291,128232,39162,137756,34456,73680,178998,822744,6057,97960,1557,43356,1905,54124,381,50248,763,54316,242,47012,1452,69060,431,65720
2012.86,6073489,5438810,3887864,95824,81295,128232,39163,137756,34458,73680,179005,822744,6057,97960,1557,43356,1906,54124,381,50248,763,54316,242,47012,1453,69060,431,65720
3016.06,6073885,5439183,3887864,95824,81300,128232,39164,137756,34460,73680,179013,822744,6059,97960,1557,43356,1906,54124,381,50248,763,54316,243,47012,1453,69060,431,65720
4021.42,6074279,5439539,3887864,95824,81304,128232,39168,137756,34462,73680,179024,822744,6061,97960,1558,43356,1906,54124,381,50248,763,54316,243,47012,1453,69060,431,65720
5027.2,6074679,5439888,3887864,95572,81311,128232,39172,137756,34465,73680,179038,822744,6061,97960,1558,43356,1907,54124,381,50248,764,54316,243,47012,1454,69060,432,65720
6036.34,6075072,5440239,3887864,95572,81319,128232,39174,137756,34468,73680,179050,822744,6062,97960,1558,43356,1909,54124,381,50248,764,54316,243,47012,1454,69060,432,65720
7044.73,6075469,5440599,3887864,95572,81323,128232,39177,137756,34470,73680,179061,822744,6062,97960,1558,43356,1909,54124,381,50248,764,54316,243,47012,1454,69060,432,65720
8047.65,6075863,5440963,3887864,95572,81329,128232,39180,137756,34473,73680,179073,822744,6062,97960,1558,43356,1910,54124,381,50248,764,54316,243,47012,1454,69060,432,65720
9050.35,6076261,5441315,3887864,95572,81335,128232,39182,137756,34475,73680,179088,822744,6063,97960,1558,43356,1911,54124,381,50248,765,54316,243,47012,1456,69060,432,65720
10054.2,6076655,5441662,3887864,91600,81340,128232,39187,137756,34478,73680,179100,822744,6063,97960,1558,43356,1911,54124,381,50248,765,54316,243,47012,1456,69060,432,65720
11067.84,6077048,5441764,3887864,86760,81369,128324,39199,137756,34481,73680,179192,822756,6065,97960,1558,43356,1926,54136,383,50252,770,54320,244,47012,1474,69108,433,65720
12070.63,6077444,5441980,3887864,86992,81382,128328,39204,137756,34483,73680,179229,822760,6068,97960,1559,43356,1931,54460,383,50252,772,54320,244,47012,1479,69116,434,65720
13076.91,6077834,5442244,3887864,85784,81387,128332,39205,137756,34484,73680,179240,822760,6068,97960,1559,43356,1932,54464,383,50252,773,54320,244,47012,1479,69116,434,65720
14082.46,6078224,5442500,3887864,86260,81393,128332,39209,137756,34487,73680,179253,822760,6070,97960,1559,43356,1933,54544,383,50252,774,54320,244,47012,1479,69116,434,65720
15097.7,6078615,5442736,3887864,88264,81400,128332,39214,137756,34489,73680,179278,822764,6072,97960,1559,43356,1935,54608,385,50256,775,54320,246,47012,1482,69116,435,65720
16105.55,6079021,5442859,3887864,87920,81424,128488,39224,137760,34491,73680,179362,822772,6075,97960,1559,43356,1949,54620,390,50256,781,54320,246,47012,1496,69124,442,66112
17108.32,6079410,5443166,3887864,87792,81432,128496,39227,137760,34493,73680,179389,822780,6076,97960,1559,43356,1953,54620,392,50256,782,54328,247,47012,1503,69196,443,66136
18112.69,6079805,5443496,3887864,88228,81440,128496,39229,137760,34495,73680,179402,822780,6076,97960,1559,43356,1953,54620,392,50256,783,54328,247,47012,1503,69196,444,66136
19115.42,6080198,5443823,3887864,87496,81448,128508,39231,137760,34497,73680,179418,822780,6077,97960,1559,43356,1955,54620,392,50256,783,54328,247,47012,1505,69196,444,66136
20118.38,6080590,5444159,3887864,87636,81451,128524,39234,137760,34500,73680,179427,822780,6077,97960,1559,43356,1955,54620,392,50256,784,54332,247,47012,1505,69196,444,66136
21121.13,6080991,5444516,3887864,89104,81454,128548,39236,137760,34501,73680,179432,822780,6077,97960,1559,43356,1956,54620,393,50256,784,54332,247,47012,1506,69196,444,66136
22123.81,6081385,5444867,3887864,89324,81462,128704,39238,137760,34503,73680,179439,822780,6077,97960,1559,43356,1956,54620,393,50256,784,54332,248,47012,1506,69196,444,66136
23126.55,6081783,5445223,3887864,89084,81467,128704,39239,137760,34504,73680,179446,822780,6078,97960,1559,43356,1956,54620,393,50256,785,54332,248,47012,1506,69196,444,66136
24131.15,6082177,5445560,3887864,90820,81473,128704,39242,137760,34506,73680,179457,822780,6078,97960,1560,43356,1957,54620,393,50256,785,54332,248,47012,1506,69196,444,66136
25133.89,6082570,5445888,3887864,92652,81479,128720,39257,137776,34508,73680,179470,822780,6078,97960,1560,43356,1957,54620,393,50256,785,54332,248,47012,1506,69196,444,66200
26136.78,6082963,5446242,3887864,92888,81482,128724,39259,137864,34510,73680,179476,822780,6079,97960,1560,43356,1958,54620,393,50256,785,54332,248,47012,1506,69196,444,66264
27139.54,6083360,5446598,3887864,91404,81485,128724,39261,137972,34512,73680,179483,822780,6079,97960,1560,43356,1958,54620,393,50256,785,54332,248,47012,1506,69196,444,66264
