time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1006.29,6282300,5618603,3887864,127644,84674,140564,40811,138540,35618,73724,186969,761856,6367,98064,1619,43424,2497,54256,508,50312,1018,54932,319,47100,1976,69800,581,66512
2008.86,6282695,5618972,3887864,127644,84679,140564,40816,138540,35619,73724,186979,761856,6368,98064,1619,43424,2497,54256,508,50312,1018,54932,319,47100,1976,69800,581,66512
3013.25,6283094,5619351,3887864,127392,84681,140564,40817,138540,35621,73724,186984,761856,6369,98064,1619,43424,2498,54256,508,50312,1018,54932,319,47100,1976,69800,581,66512
4015.99,6283489,5619724,3887864,129584,84686,140564,40819,138540,35622,73724,186992,761856,6369,98064,1619,43424,2498,54256,508,50312,1018,54932,319,47100,1977,69800,582,66512
5024.58,6283878,5620068,3887864,129080,84693,140564,40821,138540,35625,73724,187007,761856,6369,98064,1619,43424,2499,54256,508,50312,1019,54932,319,47100,1978,69800,582,66512
6027.27,6284273,5620436,3887864,129080,84697,140564,40823,138540,35628,73724,187017,761864,6370,98064,1619,43424,2500,54256,508,50312,1020,54932,319,47100,1978,69804,582,66512
7029.92,6284668,5620816,3887864,129080,84700,140564,40826,138540,35630,73724,187022,761864,6370,98064,1619,43424,2501,54256,508,50312,1020,54932,319,47100,1978,69804,582,66512
8032.75,6285065,5621196,3887864,129332,84702,140564,40827,138540,35631,73724,187027,761864,6370,98064,1619,43424,2501,54256,508,50312,1020,54932,319,47100,1978,69804,582,66512
9035.73,6285458,5621573,3887864,129332,84707,140564,40829,138540,35632,73724,187034,761864,6370,98064,1619,43424,2501,54256,508,50312,1020,54932,319,47100,1978,69804,582,66512
10044.06,6285852,5621927,3887864,127684,84711,140564,40831,138540,35633,73724,187042,761864,6370,98064,1619,43424,2501,54256,509,50312,1020,54932,319,47100,1978,69804,583,66512
11057.33,6286246,5622096,3887864,114580,84729,140564,40840,138540,35638,73788,187102,761880,6372,98064,1620,43424,2512,54320,509,50312,1023,54940,319,47100,1987,69804,583,66512
12064.01,6286645,5622231,3887864,113932,84751,140572,40847,138540,35639,73788,187173,761892,6374,98068,1620,43424,2522,54376,510,50316,1028,54948,321,47100,2001,69812,584,66516
13069.53,6287043,5622508,3887864,116492,84754,140572,40849,138540,35641,73788,187180,761892,6375,98068,1621,43424,2523,54376,510,50316,1028,54948,322,47100,2001,69812,584,66516
14075.47,6287435,5622751,3887864,116616,84762,140572,40854,138540,35643,73788,187199,761892,6378,98068,1621,43424,2523,54376,510,50320,1028,54948,322,47100,2002,69812,584,66516
15081.22,6287827,5622922,3887864,117960,84778,140584,40861,138540,35646,73788,187252,761892,6381,98068,1621,43424,2528,54376,513,50328,1033,54948,322,47100,2008,69812,585,66516
16084.33,6288218,5623049,3887864,117924,84803,140592,40869,138544,35649,73788,187340,761908,6384,98068,1622,43424,2545,54488,516,50336,1037,54948,323,47100,2024,69824,590,66520
17087.08,6288612,5623399,3887864,119224,84806,140612,40874,138544,35651,73788,187346,761908,6384,98068,1622,43424,2546,54488,518,50336,1037,54948,323,47100,2024,69824,590,66520
18089.8,6289005,5623750,3887864,120060,84809,140676,40877,138544,35652,73788,187354,761908,6384,98068,1622,43424,2546,54488,520,50348,1038,54948,323,47100,2024,69824,590,66520
19092.57,6289398,5624100,3887864,120820,84817,140936,40878,138544,35653,73788,187361,761908,6384,98068,1622,43424,2546,54492,521,50348,1038,54948,324,47100,2024,69824,591,66520
20097.46,6289796,5624444,3887864,121092,84822,140964,40880,138544,35655,73788,187369,761908,6384,98068,1622,43424,2548,54536,521,50348,1039,54952,324,47100,2024,69824,592,66524
21103.2,6290192,5624777,3887864,121272,84827,140968,40883,138544,35658,73788,187380,761908,6384,98068,1622,43424,2549,54540,522,50348,1039,54952,324,47100,2026,69824,592,66524
22109.63,6290591,5625119,3887864,121540,84832,140988,40885,138544,35660,73788,187389,761908,6385,98068,1622,43424,2549,54556,523,50348,1039,54952,324,47100,2026,69824,592,66524
23116.33,6290982,5625454,3887864,122136,84837,140988,40887,138544,35663,73788,187398,761908,6385,98068,1622,43424,2550,54576,523,50348,1039,54952,324,47100,2026,69824,592,66524
24121.51,6291371,5625780,3887864,122856,84846,140992,40890,138544,35666,73788,187415,761908,6386,98068,1622,43424,2551,54596,523,50348,1040,54952,325,47100,2026,69824,592,66524
25124.31,6291765,5626099,3887864,123620,84852,141004,40893,138544,35670,73788,187428,761908,6386,98068,1622,43424,2552,54604,523,50348,1041,54952,325,47100,2027,69824,592,66524
26126.97,6292162,5626447,3887864,124196,84857,141008,40894,138544,35672,73788,187439,761908,6387,98068,1622,43424,2552,54624,523,50348,1041,54952,325,47100,2028,69824,592,66524
27129.64,6292562,5626805,3887864,125292,84860,141008,40897,138544,35673,73788,187444,761908,6387,98068,1622,43424,2553,54636,523,50348,1041,54952,325,47100,2028,69824,592,66524
28132.71,6292953,5627158,3887864,125160,84865,141012,40899,138544,35674,73788,187452,761908,6387,98068,1622,43424,2553,54656,523,50348,1041,54952,325,47100,2028,69824,592,66524
