time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1006.63,6210268,5557060,3887864,146524,83495,135652,40232,138440,35211,73712,184153,756424,6260,97992,1597,43360,2295,54556,445,49968,932,54832,292,47020,1800,69344,531,65672
2009.13,6210665,5557439,3887864,146796,83497,135652,40233,138440,35212,73712,184160,756424,6261,97992,1598,43360,2295,54556,445,49968,932,54832,292,47020,1801,69344,531,65672
3011.75,6211055,5557807,3887864,146796,83502,135652,40235,138440,35213,73712,184168,756424,6261,97992,1598,43360,2295,54556,445,49968,932,54832,292,47020,1801,69344,531,65672
4017.98,6211454,5558180,3887864,146796,83505,135652,40238,138440,35214,73712,184175,756424,6261,97992,1598,43360,2296,54556,445,49968,932,54836,292,47020,1801,69344,532,65672
5022.03,6211845,5558527,3887864,146796,83512,135652,40243,138440,35218,73712,184190,756424,6262,97992,1598,43360,2296,54556,445,49968,932,54836,292,47020,1801,69344,533,65672
6030.81,6212231,5558876,3887864,146544,83518,135652,40248,138440,35221,73712,184203,756424,6262,97992,1599,43360,2296,54556,446,49968,933,54836,292,47020,1801,69344,533,65672
7037.25,6212623,5559227,3887864,146796,83522,135652,40262,138440,35225,73712,184212,756424,6263,97992,1599,43360,2298,54556,446,49968,933,54840,292,47020,1802,69344,533,65672
8044.1,6213013,5559575,3887864,146796,83531,135676,40267,138440,35226,73712,184228,756424,6263,97992,1599,43360,2299,54556,446,49968,933,54840,294,47020,1803,69344,533,65672
9046.92,6213402,5559902,3887864,146796,83540,135896,40269,138440,35229,73712,184249,756424,6264,97992,1599,43360,2300,54556,446,49968,934,54848,294,47020,1804,69344,533,65672
10053.22,6213798,5560272,3887864,141460,83544,135944,40272,138440,35231,73712,184256,756424,6264,97992,1599,43360,2300,54556,446,49968,934,54848,294,47020,1804,69344,533,65672
11075.66,6214182,5560370,3887864,140108,83579,139244,40283,138440,35234,73712,184347,758200,6266,98048,1599,43360,2313,54564,447,49968,938,54876,294,47020,1820,69348,534,65672
12078.34,6214585,5560597,3887864,137992,83589,139268,40286,138440,35236,73712,184381,758204,6269,98048,1599,43360,2319,54564,447,49968,941,54876,295,47020,1825,69348,534,65672
13084.03,6214981,5560858,3887864,138276,83595,139288,40289,138440,35237,73712,184390,758204,6269,98048,1599,43360,2319,54564,447,49968,941,54876,295,47020,1825,69348,534,65672
14092.34,6215378,5561127,3887864,139160,83599,139292,40291,138440,35239,73712,184396,758204,6272,98048,1599,43360,2319,54564,447,49968,941,54876,295,47020,1825,69348,534,65672
15099.27,6215767,5561383,3887864,140032,83605,139320,40295,138440,35241,73712,184410,758204,6274,98048,1599,43360,2320,54564,449,49968,942,54876,295,47020,1825,69348,535,65672
16103.38,6216157,5561492,3887864,139028,83629,139384,40304,138440,35243,73712,184501,758224,6278,98048,1601,43360,2335,54760,453,49968,947,54896,296,47024,1843,69360,540,65876
17106.53,6216546,5561760,3887864,138032,83641,139392,40310,138440,35246,73712,184545,758228,6279,98048,1601,43360,2342,54768,454,50028,949,54896,296,47024,1850,69364,543,66312
18109.7,6216940,5562108,3887864,138412,83646,139392,40312,138440,35247,73712,184554,758228,6279,98048,1601,43360,2342,54768,454,50028,950,54896,297,47024,1851,69364,543,66320
19116.15,6217333,5562341,3887864,137928,83656,139396,40317,138440,35249,73712,184653,758228,6280,98048,1601,43360,2344,54768,454,50028,952,54896,298,47024,1852,69364,543,66320
20119.45,6217725,5562658,3887864,138236,83663,139396,40322,138440,35255,73712,184669,758228,6280,98048,1601,43360,2345,54768,454,50028,952,54896,298,47024,1853,69364,543,66320
21123.1,6218121,5563013,3887864,138236,83665,139396,40324,138440,35256,73712,184675,758228,6280,98048,1601,43360,2345,54768,454,50028,952,54896,298,47024,1854,69364,543,66320
22125.76,6218516,5563368,3887864,137560,83669,139396,40326,138440,35257,73712,184681,758228,6282,98048,1601,43360,2345,54768,454,50028,952,54896,298,47024,1854,69364,543,66320
23128.5,6218911,5563716,3887864,137068,83674,139396,40327,138440,35260,73712,184687,758228,6282,98048,1601,43360,2346,54768,454,50028,953,54896,298,47024,1854,69364,544,66320
24131.42,6219309,5564074,3887864,137068,83677,139396,40328,138440,35260,73712,184693,758228,6282,98048,1601,43360,2346,54768,454,50028,953,54896,298,47024,1854,69364,544,66320
25137.12,6219702,5564425,3887864,137064,83680,139400,40330,138440,35262,73712,184700,758228,6282,98048,1601,43360,2346,54768,454,50028,953,54896,298,47024,1854,69364,544,66448
26142.1,6220088,5564760,3887864,136332,83685,139400,40334,138440,35265,73712,184711,758228,6282,98048,1602,43360,2347,54776,455,50028,953,54896,298,47024,1854,69364,544,66448
27147.29,6220483,5565099,3887864,136332,83691,139400,40337,138440,35267,73712,184722,758228,6282,98048,1602,43360,2348,54776,455,50028,953,54896,298,47024,1854,69364,544,66448
