time,sent,received,total
3.9,44726.03,810008.48,834.7
1005.25,44726.61,810009.91,834.7
2006.21,44727.31,810014.07,834.71
3007.22,44729.38,810019.31,834.71
4008.32,44730.08,810023.42,834.72
5009.46,44730.08,810023.48,834.72
6010.72,44731.46,810028.81,834.73
7011.87,44731.83,810029.0,834.73
8013.1,44731.83,810029.06,834.73
9014.23,44731.83,810029.12,834.73
10015.42,44731.83,810029.18,834.73
11016.3,44738.1,810060.85,834.76
12017.04,44740.88,810096.34,834.8
13017.89,44742.96,810101.68,834.81
14018.5,44749.1,810147.67,834.86
15019.14,44757.41,810220.63,834.94
16019.88,44763.01,810264.22,834.99
17020.89,44765.16,810269.67,834.99
18022.03,44765.16,810269.73,834.99
19023.17,44765.16,810269.79,834.99
20024.28,44766.7,810270.65,835.0
21025.35,44767.28,810272.01,835.0
22026.45,44767.28,810272.26,835.0
23027.27,44768.78,810273.67,835.0
24027.9,44769.61,810277.83,835.01
25028.51,44769.61,810277.89,835.01
26029.1,44771.45,810283.63,835.01
27029.7,44772.07,810283.79,835.01
28030.78,44775.03,810316.51,835.05
