time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1012.62,5650951,5076744,3887864,66800,74309,141128,35755,135680,32020,73132,162826,749696,5425,96708,1430,42640,661,53672,92,50460,234,51776,86,46304,377,64476,127,61948
2018.27,5651339,5077103,3887864,66800,74316,141128,35758,135680,32023,73132,162838,749728,5426,96708,1430,42640,662,53672,92,50460,234,51776,86,46304,377,64476,127,61948
3023.5,5651733,5077448,3887864,67052,74321,141128,35761,135680,32027,73132,162850,749760,5426,96708,1430,42640,663,53672,93,50460,235,51776,86,46304,377,64476,128,61948
4028.7,5652136,5077777,3887864,66800,74328,141128,35764,135680,32029,73132,162864,749776,5426,96708,1430,42640,663,53672,93,50468,235,51776,86,46304,379,64476,129,61952
5033.2,5652522,5078092,3887864,66800,74341,141128,35769,135680,32032,73132,162890,749832,5428,96708,1432,42640,665,53672,93,50468,237,51780,87,46304,380,64476,129,61952
6038.26,5652907,5078443,3887864,66800,74346,141128,35775,135680,32036,73132,162906,749832,5429,96708,1432,42640,667,53672,93,50468,237,51780,87,46304,381,64476,129,61952
7043.24,5653302,5078785,3887864,66800,74352,141128,35779,135680,32038,73132,162919,749832,5429,96708,1432,42640,667,53672,93,50468,237,51780,88,46304,381,64476,129,61952
8050.24,5653689,5079133,3887864,67052,74361,141128,35782,135680,32044,73132,162934,749832,5429,96708,1432,42640,668,53672,93,50468,237,51780,88,46304,381,64476,129,61952
9053.14,5654083,5079468,3887864,67052,74365,141128,35786,135680,32046,73132,162946,749840,5429,96708,1432,42640,669,53672,94,50476,237,51780,88,46304,382,64476,129,61952
10056.46,5654482,5079839,3887864,59524,74369,141128,35788,135680,32048,73132,162953,749840,5429,96708,1432,42640,669,53672,94,50476,237,51780,88,46304,382,64476,129,61952
11068.13,5654869,5079938,3887864,71196,74403,144332,35800,135684,32054,73140,163043,749884,5433,96712,1432,42648,683,53688,95,50576,244,52168,88,46308,397,64524,130,61952
12077.66,5655262,5080153,3887864,69828,74414,144432,35803,135684,32056,73140,163081,749896,5434,96716,1432,42648,689,54048,95,50612,246,52216,89,46336,404,65712,130,61952
13084.07,5655657,5080430,3887864,69860,74418,144432,35805,135684,32058,73140,163088,749896,5434,96716,1432,42648,690,54048,95,50612,247,52220,89,46336,405,65712,130,61952
14090.23,5656050,5080679,3887864,68524,74426,144432,35808,135684,32059,73140,163105,749900,5436,96716,1432,42648,690,54048,97,50684,247,52240,89,46336,405,65720,131,61952
15101.89,5656438,5080864,3887864,67532,74442,144448,35814,135684,32061,73140,163156,749900,5438,96716,1433,42648,697,54048,100,50796,251,52336,90,46348,413,65944,131,61952
16105.69,5656827,5080988,3887864,66292,74469,144460,35823,135684,32064,73140,163255,749924,5441,96720,1434,42648,714,54064,102,50960,256,52360,91,46360,431,66008,138,62024
17108.69,5657223,5081325,3887864,67796,74472,144460,35826,135684,32066,73140,163264,749928,5441,96720,1434,42648,715,54064,102,50960,256,52360,91,46360,432,66012,138,62024
18113.7,5657620,5081679,3887864,66688,74476,144468,35827,135684,32068,73140,163271,749928,5442,96720,1434,42648,716,54064,102,50960,256,52360,91,46360,432,66012,138,62028
19118.58,5658020,5082016,3887864,66452,74480,144468,35830,135684,32070,73140,163281,749932,5443,96720,1434,42648,716,54064,102,50968,257,52360,91,46360,433,66012,138,62028
20126.39,5658416,5082353,3887864,65980,74485,144468,35833,135684,32072,73140,163293,749932,5443,96720,1434,42648,717,54064,103,50968,257,52364,91,46360,433,66012,138,62028
21131.51,5658812,5082686,3887864,65852,74493,144468,35837,135684,32076,73140,163309,749932,5443,96720,1434,42648,717,54064,103,50968,257,52364,91,46360,433,66012,138,62028
22137.05,5659211,5083027,3887864,65944,74497,144468,35841,135684,32079,73140,163318,749932,5444,96720,1434,42648,718,54064,103,50968,258,52364,92,46360,433,66012,138,62028
23142.98,5659605,5083369,3887864,65444,74503,144472,35842,135684,32081,73140,163328,749932,5444,96720,1434,42648,718,54064,103,50968,258,52364,92,46360,433,66012,139,62028
24148.55,5659997,5083698,3887864,65196,74510,144476,35849,135684,32083,73140,163344,749932,5444,96720,1434,42648,719,54064,103,50968,259,52364,92,46360,434,66012,139,62028
25153.51,5660385,5084005,3887864,64944,74521,144480,35854,135684,32085,73140,163368,749932,5445,96720,1434,42648,721,54064,103,50968,260,52364,92,46360,436,66016,139,62028
26161.46,5660780,5084345,3887864,64944,74528,144480,35856,135684,32089,73140,163379,749932,5447,96720,1434,42648,721,54064,103,50968,261,52364,92,46360,436,66016,139,62028
