time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1006.81,5931959,5317493,3887864,79104,78953,122000,38041,137732,33650,73236,173602,822360,5846,97828,1519,43332,1486,53948,275,57632,589,54172,190,46988,1090,68756,323,64340
2009.33,5932353,5317870,3887864,79108,78956,122000,38043,137732,33651,73236,173607,822360,5846,97828,1519,43332,1487,53948,275,57632,589,54172,190,46988,1090,68764,323,64340
3012.48,5932748,5318238,3887864,78604,78961,122000,38045,137732,33652,73236,173614,822360,5850,97828,1519,43332,1487,53948,275,57632,589,54172,190,46988,1091,68764,323,64340
4015.07,5933142,5318616,3887864,78604,78963,122000,38046,137732,33654,73236,173620,822360,5850,97828,1519,43332,1487,53948,275,57632,589,54172,190,46988,1091,68764,323,64340
5021.5,5933537,5318972,3887864,78604,78968,122000,38048,137732,33657,73236,173630,822360,5850,97828,1519,43332,1488,53948,275,57632,590,54172,190,46988,1092,68764,323,64340
6027.78,5933932,5319326,3887864,78604,78974,122000,38052,137732,33660,73236,173642,822360,5850,97828,1519,43332,1488,53948,275,57636,590,54176,190,46988,1092,68764,324,64340
7032.86,5934325,5319680,3887864,78604,78981,122000,38055,137732,33661,73236,173655,822360,5851,97828,1519,43332,1490,53948,275,57636,590,54176,190,46988,1093,68764,324,64340
8036.62,5934711,5320033,3887864,78604,78986,122000,38058,137732,33663,73236,173666,822360,5852,97828,1519,43332,1490,53948,275,57636,591,54176,191,46988,1093,68764,324,64340
9041.02,5935110,5320386,3887864,78604,78994,122000,38061,137736,33665,73236,173682,822360,5852,97828,1519,43332,1491,53948,275,57636,591,54176,191,46988,1094,68764,324,64340
10044.15,5935504,5320750,3887864,72556,78998,122000,38064,137736,33668,73236,173691,822360,5852,97828,1519,43332,1492,53948,275,57636,591,54176,191,46988,1094,68764,324,64340
11058.32,5935891,5320850,3887864,71576,79027,122000,38074,137740,33671,73236,173784,822372,5855,97828,1519,43332,1506,53968,276,57680,596,54176,191,46988,1111,68772,325,64340
12067.95,5936278,5321075,3887864,71496,79037,122028,38080,137740,33672,73236,173816,822372,5856,97828,1519,43332,1510,53972,276,57720,599,54176,193,46988,1117,68772,325,64340
13072.28,5936678,5321341,3887864,71004,79041,122068,38082,137740,33674,73236,173823,822372,5857,97828,1520,43332,1510,53972,276,57720,599,54176,193,46988,1117,68772,325,64340
14078.45,5937067,5321596,3887864,71584,79048,122068,38085,137740,33676,73236,173838,822372,5860,97828,1521,43332,1510,53972,277,57776,599,54176,193,46988,1117,68772,325,64340
15096.31,5937461,5321778,3887864,71088,79062,122076,38093,137740,33678,73236,173890,822420,5863,97828,1521,43332,1517,53980,280,57880,602,54176,194,46988,1124,68772,326,64340
16102.66,5937860,5321837,3887864,71044,79091,122088,38102,137740,33680,73236,174058,822444,5865,97828,1521,43332,1534,54400,284,58100,607,54180,194,46992,1139,68788,335,64340
17105.45,5938255,5322166,3887864,71192,79098,122088,38104,137740,33682,73236,174075,822452,5865,97828,1521,43332,1535,54472,286,58164,608,54180,194,46992,1143,68788,335,64340
18109.98,5938640,5322488,3887864,71472,79104,122088,38107,137740,33684,73236,174089,822452,5865,97828,1521,43332,1536,54472,287,58184,609,54180,195,46992,1143,68788,335,64340
19115.31,5939034,5322800,3887864,72256,79112,122088,38110,137740,33687,73236,174108,822452,5866,97828,1521,43332,1538,54472,288,58196,610,54180,197,46996,1145,68788,335,64340
20118.13,5939426,5323138,3887864,72744,79117,122092,38113,137740,33691,73236,174120,822452,5867,97828,1521,43332,1539,54472,289,58208,611,54180,197,46996,1145,68788,335,64340
21120.94,5939823,5323494,3887864,72932,79119,122092,38116,137740,33692,73240,174128,822452,5867,97828,1521,43332,1540,54472,289,58236,611,54180,197,46996,1146,68788,335,64340
22123.75,5940216,5323850,3887864,73888,79123,122096,38118,137740,33694,73240,174134,822452,5867,97828,1521,43332,1540,54472,289,58236,611,54180,197,46996,1146,68788,335,64340
23126.56,5940612,5324199,3887864,73864,79127,122096,38119,137740,33695,73240,174142,822452,5867,97828,1521,43332,1540,54472,289,58236,611,54180,197,46996,1146,68788,335,64340
24129.26,5941010,5324554,3887864,73108,79132,122096,38121,137740,33697,73240,174149,822452,5867,97828,1521,43332,1540,54472,289,58236,611,54180,197,46996,1146,68788,335,64340
25135.3,5941400,5324903,3887864,74128,79135,122096,38124,137740,33698,73240,174156,822452,5868,97828,1521,43332,1542,54476,289,58236,611,54180,197,46996,1146,68788,336,64340
26142.87,5941793,5325238,3887864,73888,79141,122096,38127,137740,33700,73240,174167,822452,5868,97828,1521,43332,1542,54476,289,58236,612,54180,197,46996,1146,68788,336,64340
27149.55,5942189,5325564,3887864,74548,79148,122096,38132,137740,33707,73240,174183,822452,5869,97828,1521,43332,1542,54476,289,58236,613,54180,197,46996,1147,68788,336,64340
