time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1020.12,5894290,5285579,3887864,79232,78353,120196,37740,137728,33448,73232,172234,829420,5794,97824,1509,43312,1384,53676,230,56132,543,54164,177,46984,1001,68632,298,64312
2027.77,5894682,5285940,3887864,79232,78357,120196,37743,137728,33451,73232,172243,829420,5794,97824,1509,43312,1385,53676,231,56132,543,54164,177,46984,1001,68632,298,64312
3033.27,5895076,5286270,3887864,79232,78365,120196,37749,137728,33454,73232,172260,829420,5796,97824,1509,43312,1385,53676,232,56132,544,54164,177,46984,1002,68632,299,64312
4045.98,5895465,5286620,3887864,79232,78374,120196,37752,137728,33457,73232,172276,829420,5796,97824,1509,43312,1387,53676,232,56132,544,54164,178,46984,1004,68636,299,64312
5050.81,5895856,5286954,3887864,79232,78385,120216,37757,137728,33459,73232,172298,829424,5798,97824,1509,43312,1388,53700,232,56132,545,54164,179,46984,1005,68636,299,64312
6057.66,5896244,5287300,3887864,79232,78391,120216,37760,137728,33465,73232,172310,829424,5798,97824,1509,43312,1389,53704,232,56132,545,54164,179,46984,1005,68636,299,64312
7063.92,5896637,5287650,3887864,79484,78398,120216,37762,137728,33468,73232,172326,829424,5799,97824,1509,43312,1390,53704,232,56132,545,54164,179,46984,1005,68636,299,64312
8066.79,5897033,5288004,3887864,79232,78402,120216,37767,137728,33471,73232,172335,829424,5799,97824,1509,43312,1390,53712,232,56132,545,54164,179,46984,1005,68636,299,64312
9069.46,5897434,5288373,3887864,79232,78407,120216,37769,137728,33473,73232,172343,829424,5799,97824,1509,43312,1390,53712,232,56132,545,54164,179,46984,1005,68636,299,64312
10072.57,5897829,5288742,3887864,71168,78410,120216,37771,137728,33474,73232,172350,829424,5799,97824,1509,43312,1391,53716,232,56132,546,54164,179,46984,1005,68636,299,64312
