time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1013.75,5822202,5223944,3887864,75636,77181,116128,37156,137716,33039,73224,169494,816428,5688,97620,1485,43312,1182,54040,168,53592,458,54064,151,46884,826,67548,247,64236
2020.44,5822594,5224296,3887864,75636,77188,116128,37163,137716,33042,73224,169506,816428,5688,97620,1485,43312,1182,54040,170,53592,458,54064,151,46884,827,67548,247,64236
3026.76,5822986,5224664,3887864,75636,77192,116128,37165,137716,33044,73224,169514,816428,5688,97620,1485,43312,1182,54040,170,53592,458,54064,151,46884,827,67548,247,64236
4032.33,5823376,5225012,3887864,75888,77202,116128,37169,137716,33048,73224,169533,816428,5689,97620,1485,43312,1184,54040,170,53592,458,54064,152,46884,827,67548,247,64236
5035.04,5823770,5225389,3887864,75888,77205,116128,37171,137716,33049,73224,169538,816428,5689,97620,1485,43312,1184,54040,170,53592,458,54064,152,46884,827,67548,247,64236
6037.66,5824165,5225755,3887864,75888,77209,116128,37173,137716,33051,73224,169546,816428,5689,97620,1485,43312,1184,54040,170,53592,458,54064,152,46884,827,67548,248,64236
7040.39,5824561,5226127,3887864,76140,77213,116128,37176,137716,33052,73224,169554,816428,5689,97620,1485,43312,1184,54040,170,53592,459,54064,152,46884,827,67548,248,64236
8043.18,5824955,5226498,3887864,76140,77218,116128,37178,137716,33054,73224,169564,816428,5689,97620,1485,43312,1185,54040,170,53592,459,54064,152,46884,828,67548,248,64236
9051.59,5825352,5226862,3887864,76140,77224,116128,37181,137716,33055,73224,169576,816428,5690,97620,1485,43312,1186,54040,170,53592,459,54064,152,46884,829,67548,248,64236
10055.22,5825739,5227199,3887864,68328,77231,116128,37183,137716,33059,73224,169590,816428,5690,97620,1485,43312,1187,54040,170,53592,460,54064,152,46884,829,67548,249,64236
11063.85,5826133,5227288,3887864,77564,77264,117488,37197,137716,33063,73224,169682,816452,5692,97620,1486,43316,1199,54052,170,53700,464,54068,152,46884,847,67924,249,64236
12068.71,5826526,5227505,3887864,79972,77276,117492,37201,137716,33065,73224,169720,816460,5695,97624,1486,43316,1205,54060,171,53732,466,54068,153,46888,851,67936,249,64244
13074.31,5826913,5227782,3887864,78968,77278,117492,37203,137716,33067,73224,169725,816460,5695,97624,1486,43316,1206,54092,171,53732,466,54068,153,46888,852,67936,249,64244
14083.1,5827304,5228042,3887864,78212,77286,117492,37207,137716,33068,73224,169738,816460,5696,97624,1487,43320,1206,54092,172,53752,467,54068,153,46888,852,67936,250,64244
15098.66,5827692,5228265,3887864,77732,77295,117508,37211,137716,33070,73224,169769,816464,5699,97624,1487,43320,1210,54384,174,53844,470,54068,154,46888,855,67940,250,64244
16107.58,5828088,5228404,3887864,81556,77318,117524,37220,137724,33073,73224,169847,816860,5702,97672,1487,43320,1223,54388,175,53944,473,54072,155,46888,870,68004,255,64244
17110.45,5828481,5228579,3887864,77472,77332,117536,37225,137724,33074,73224,169979,828352,5702,97676,1487,43320,1230,54388,177,54072,477,54072,155,46896,881,68012,257,64244
18113.79,5828875,5228924,3887864,77220,77337,117536,37227,137724,33076,73224,169991,828604,5702,97676,1487,43320,1231,54388,177,54072,478,54072,155,46896,882,68012,257,64244
19116.56,5829265,5229262,3887864,75724,77343,117540,37230,137724,33077,73224,170005,828812,5704,97680,1487,43320,1233,54388,177,54072,479,54076,155,46896,882,68012,257,64244
20122.04,5829661,5229603,3887864,75472,77349,117540,37233,137724,33079,73224,170015,828868,5704,97684,1487,43320,1233,54388,177,54072,480,54076,155,46896,882,68012,257,64244
21127.14,5830056,5229933,3887864,75472,77353,117540,37236,137724,33083,73224,170026,828888,5704,97684,1489,43340,1234,54388,177,54072,480,54076,155,46896,883,68012,257,64244
22132.03,5830448,5230262,3887864,76408,77359,117544,37240,137724,33086,73224,170038,828948,5704,97684,1489,43340,1234,54388,177,54080,480,54076,155,46896,883,68012,257,64244
23136.79,5830845,5230604,3887864,75400,77363,117544,37244,137724,33088,73224,170049,828956,5704,97684,1489,43340,1235,54388,177,54080,480,54080,155,46896,883,68012,257,64244
24139.65,5831238,5230945,3887864,74644,77372,117544,37246,137724,33090,73224,170062,828996,5705,97692,1489,43340,1236,54388,177,54080,481,54080,156,46896,883,68012,257,64244
25142.35,5831630,5231298,3887864,75680,77376,117544,37248,137724,33092,73224,170069,829000,5706,97708,1489,43340,1237,53496,177,54080,481,54080,156,46896,883,68012,257,64244
26145.03,5832024,5231643,3887864,76052,77379,117544,37249,137724,33093,73224,170075,829036,5706,97712,1489,43340,1237,53496,177,54088,481,54080,156,46896,883,68012,257,64244
27147.95,5832416,5231997,3887864,74696,77382,117544,37251,137724,33095,73224,170083,829052,5706,97712,1489,43340,1238,53496,177,54104,481,54080,156,46896,884,68012,257,64244
