time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1006.64,5788062,5194525,3887864,78024,76603,115336,36872,137688,32827,73224,168146,816336,5631,97612,1475,43308,1074,54228,154,52976,414,53776,138,46852,740,67360,223,64216
2011.21,5788451,5194878,3887864,78024,76609,115336,36876,137688,32830,73224,168156,816336,5631,97612,1475,43308,1074,54228,154,52976,414,53776,138,46852,740,67360,224,64216
3015.68,5788838,5195229,3887864,78276,76615,115336,36879,137688,32833,73224,168170,816336,5631,97612,1475,43308,1075,54232,154,52984,415,53776,138,46852,740,67360,224,64216
4020.19,5789231,5195573,3887864,78276,76622,115336,36885,137688,32835,73224,168187,816336,5632,97612,1475,43308,1076,54232,154,52988,415,53776,138,46852,741,67360,224,64216
5024.54,5789622,5195909,3887864,78276,76633,115340,36889,137688,32840,73224,168207,816336,5632,97612,1475,43308,1077,54236,154,52988,416,53780,138,46852,743,67360,224,64216
6031.08,5790008,5196252,3887864,78276,76642,115340,36891,137688,32842,73224,168226,816336,5634,97612,1475,43308,1079,54236,155,52988,417,53780,138,46852,743,67360,225,64216
7037.46,5790388,5196587,3887864,78276,76649,115340,36894,137688,32850,73224,168238,816336,5634,97612,1475,43308,1080,54236,155,52988,417,53780,138,46852,743,67360,225,64216
8043.51,5790782,5196938,3887864,78276,76654,115344,36897,137688,32856,73224,168252,816336,5634,97612,1475,43308,1080,54236,155,52988,417,53780,138,46852,743,67360,225,64216
9050.86,5791178,5197280,3887864,80516,76661,115344,36902,137688,32860,73224,168266,816336,5634,97612,1475,43308,1080,54236,155,52988,417,53780,138,46852,744,67360,225,64216
10057.05,5791568,5197623,3887864,79568,76667,115328,36905,137688,32862,73224,168279,816336,5641,97616,1475,43308,1082,54236,155,52988,418,53780,139,46852,744,67360,225,64216
11068.93,5791961,5197693,3887864,78124,76698,114780,36916,137688,32865,73224,168425,816380,5642,97616,1477,43308,1096,54308,156,53056,421,53788,140,46852,758,67380,226,64220
12076.77,5792359,5197839,3887864,76764,76714,114784,36923,137692,32868,73224,168502,816392,5645,97616,1477,43308,1103,54308,156,53132,425,53800,140,46864,765,67388,226,64220
13085.89,5792754,5198115,3887864,76764,76719,114784,36925,137692,32870,73224,168509,816392,5645,97616,1477,43308,1103,54308,156,53132,425,53800,140,46864,765,67388,227,64220
14090.85,5793150,5198367,3887864,75772,76726,114784,36928,137692,32872,73224,168525,816396,5648,97616,1477,43308,1104,54308,157,53180,426,53800,141,46864,765,67388,227,64220
15109.29,5793539,5198509,3887864,75772,76746,114808,36937,137692,32874,73224,168594,816408,5651,97616,1477,43308,1113,54316,161,53308,432,53912,142,46864,778,67472,229,64220
16117.8,5793934,5198682,3887864,75044,76769,114816,36956,137704,32876,73224,168678,816416,5653,97616,1477,43308,1129,54320,163,53448,436,53912,143,46864,792,67476,234,64228
17120.48,5794326,5199021,3887864,74492,76772,114816,36958,137704,32877,73224,168685,816416,5654,97616,1478,43308,1129,54320,163,53448,437,53912,143,46864,792,67476,234,64228
18123.32,5794721,5199371,3887864,74740,76776,114816,36958,137704,32880,73224,168691,816416,5654,97616,1478,43308,1130,54320,163,53448,437,53912,143,46864,793,67476,234,64228
19126.05,5795118,5199725,3887864,75864,76779,114816,36961,137704,32882,73224,168697,816416,5654,97616,1478,43308,1130,54320,163,53448,437,53912,143,46864,793,67476,234,64228
20131.58,5795515,5200077,3887864,76264,76782,114816,36963,137704,32883,73224,168706,816416,5654,97616,1478,43308,1131,54320,163,53448,437,53912,143,46868,793,67476,234,64228
21137.08,5795909,5200415,3887864,76564,76790,114824,36966,137704,32886,73224,168718,816416,5655,97616,1478,43308,1131,54320,163,53448,438,53912,143,46872,793,67476,234,64228
22141.3,5796311,5200756,3887864,76836,76794,114824,36967,137704,32887,73224,168723,816416,5655,97616,1478,43308,1132,54320,163,53448,438,53976,143,46872,793,67476,234,64228
23144.57,5796707,5201105,3887864,77340,76800,114824,36969,137704,32889,73224,168730,816416,5655,97616,1478,43308,1132,54320,163,53448,438,53976,143,46872,794,67476,236,64232
24147.69,5797103,5201457,3887864,78708,76804,114824,36971,137704,32891,73224,168738,816416,5656,97616,1478,43308,1133,54320,163,53468,438,53976,143,46872,794,67476,236,64232
25151.13,5797495,5201800,3887864,78572,76811,114824,36973,137704,32892,73224,168751,816416,5656,97616,1478,43308,1133,54320,163,53468,439,53976,144,46872,795,67476,236,64232
26154.91,5797891,5202143,3887864,78100,76816,114824,36975,137704,32893,73224,168760,816416,5656,97616,1478,43308,1134,54320,164,53468,439,53976,144,46872,795,67476,236,64232
