time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
1006.24,5753910,5165215,3887864,79924,76035,137952,36606,137604,32631,73212,166774,797248,5583,97604,1464,43180,973,53772,140,52376,371,52828,125,46752,645,67144,201,63812
2012.65,5754304,5165586,3887864,79924,76040,137952,36607,137604,32632,73212,166784,797252,5584,97604,1464,43180,974,53772,140,52376,371,52828,125,46752,646,67144,201,63812
3020.23,5754703,5165948,3887864,79952,76046,137952,36611,137604,32633,73212,166796,797256,5584,97604,1464,43180,975,53772,140,52376,372,52828,125,46752,647,67148,201,63812
4026.64,5755099,5166293,3887864,79952,76051,137952,36612,137604,32636,73216,166806,797256,5584,97604,1465,43188,975,53772,140,52376,372,52828,126,46752,647,67148,201,63812
5031.69,5755489,5166633,3887864,80708,76058,137952,36617,137604,32642,73216,166824,797256,5586,97604,1465,43188,976,53772,140,52376,372,52828,126,46752,647,67148,201,63812
6036.78,5755885,5166989,3887864,80708,76063,137952,36623,137604,32645,73216,166833,797256,5586,97604,1465,43188,977,53772,140,52384,372,52828,126,46752,648,67148,201,63812
7043.22,5756280,5167340,3887864,80960,76070,137952,36625,137604,32647,73216,166845,797256,5586,97604,1465,43188,977,53772,140,52384,372,52828,127,46752,648,67148,201,63812
8051.8,5756676,5167686,3887864,80208,76078,137952,36628,137604,32650,73216,166856,797256,5587,97604,1465,43188,978,53772,140,52384,372,52828,127,46752,648,67148,201,63812
9061.2,5757066,5168042,3887864,80208,76083,137952,36631,137604,32654,73216,166866,797256,5587,97604,1465,43188,978,53772,140,52384,373,52828,127,46752,648,67148,201,63812
10072.78,5757462,5168388,3887864,77956,76090,137952,36633,137604,32658,73216,166877,797256,5587,97604,1465,43188,979,53772,140,52384,373,52828,127,46752,648,67148,203,63812
11088.49,5757859,5168484,3887864,90264,76124,113784,36646,137644,32664,73216,166969,797300,5589,97604,1465,43200,994,53772,141,52524,378,52840,127,46752,666,67232,203,63816
12092.91,5758246,5168655,3887864,92596,76144,112072,36658,137676,32667,73216,167027,797304,5592,97604,1465,43224,1002,53772,141,52564,381,52844,128,46752,675,67248,204,63816
13097.98,5758643,5168917,3887864,92876,76149,112080,36663,137676,32668,73216,167041,797304,5593,97604,1465,43224,1002,53772,141,52564,381,52844,128,46752,675,67248,204,63816
14104.84,5759033,5169184,3887864,94212,76152,112080,36666,137676,32670,73216,167048,797304,5593,97604,1466,43228,1003,53772,141,52564,381,52844,128,46752,675,67248,204,63816
15111.61,5759425,5169435,3887864,95404,76160,112084,36668,137680,32673,73216,167064,797308,5595,97604,1466,43228,1003,53772,143,52620,382,52844,128,46752,675,67248,204,63816
16117.53,5759813,5169581,3887864,95404,76181,112104,36676,137680,32675,73216,167135,797972,5597,97608,1466,43228,1015,54212,146,52788,384,53076,129,46752,689,67260,211,64020
17120.66,5760206,5169669,3887864,81036,76207,112188,36685,137684,32678,73216,167314,815912,5600,97612,1467,43228,1028,54220,148,52832,392,53676,130,46752,704,67272,212,64120
18123.38,5760603,5170008,3887864,80292,76216,112328,36686,137684,32680,73216,167324,815972,5600,97612,1467,43228,1029,54220,148,52832,392,53684,131,46752,705,67272,212,64120
19126.12,5760999,5170362,3887864,79536,76219,112404,36689,137684,32681,73216,167331,816024,5600,97612,1467,43228,1029,54220,148,52832,392,53684,131,46752,705,67272,212,64120
20131.17,5761399,5170715,3887864,79536,76221,112404,36691,137684,32682,73216,167338,816036,5601,97612,1467,43228,1030,54220,148,52832,392,53688,131,46752,705,67272,212,64188
21136.17,5761793,5171037,3887864,79868,76229,112412,36694,137684,32685,73216,167357,816128,5601,97612,1467,43228,1032,54220,149,52848,395,53696,131,46752,707,67272,213,64200
22139.88,5762184,5171358,3887864,79676,76239,112412,36698,137684,32687,73216,167377,816156,5602,97612,1467,43228,1033,54220,149,52848,395,53696,131,46752,708,67276,213,64200
23143.07,5762576,5171707,3887864,83260,76245,112412,36699,137684,32689,73216,167385,816156,5603,97612,1467,43228,1034,54220,149,52848,396,53696,132,46752,708,67276,213,64200
24146.32,5762973,5172055,3887864,80632,76247,112412,36700,137684,32691,73216,167390,816168,5603,97612,1467,43232,1034,54220,149,52848,396,53696,132,46752,708,67276,213,64200
25149.51,5763369,5172408,3887864,82368,76251,112412,36702,137684,32693,73216,167397,816168,5603,97612,1467,43232,1034,54220,149,52848,396,53696,132,46752,709,67276,213,64200
26152.6,5763767,5172760,3887864,81212,76253,112412,36705,137684,32695,73216,167403,816168,5603,97612,1467,43232,1035,54220,149,52848,397,53696,132,46752,709,67276,213,64200
