time,total,idle,mem_total,mem_free,1647/cpu,1647/rss
1002.5,1152286,889371,3887864,2228896,64295,624388
2003.18,1152688,889764,3887864,2229076,64300,624400
3003.83,1153082,890118,3887864,2226816,64310,624404
4004.46,1153483,890510,3887864,2227000,64315,624420
5005.14,1153881,890867,3887864,2230428,64329,626036
6005.84,1154279,891242,3887864,2231968,64347,624564
7007.56,1154682,891623,3887864,2232976,64356,624564
8008.75,1155077,891969,3887864,2237440,64370,624564
9010.22,1155471,892342,3887864,2237440,64385,624556
10011.49,1155867,892703,3887864,2230676,64391,624556
11014.13,1156250,892853,3887864,2230712,64546,624448
12015.09,1156630,893060,3887864,2217328,64589,624592
13016.39,1157016,893264,3887864,2205292,64699,624432
14017.26,1157414,893608,3887864,2198968,64713,624512
15018.74,1157808,893973,3887864,2198968,64729,624528
16019.79,1158207,894301,3887864,2199244,64766,624668
17020.65,1158602,894682,3887864,2209984,64776,624668
18021.57,1158995,895050,3887864,2212664,64785,624720
19022.29,1159389,895415,3887864,2222220,64794,624720
20023.13,1159785,895796,3887864,2225052,64802,624724
21024.41,1160182,896159,3887864,2225956,64809,624724
22025.78,1160580,896541,3887864,2225956,64822,624728
23026.84,1160977,896899,3887864,2210080,64832,626036
24027.67,1161379,897286,3887864,2212044,64840,626092
