time,sent,received,total
4.29,,,
1005.68,,,
2006.7,,,
3007.83,,,
4008.88,,,
5009.62,,,
6010.25,,,
7010.87,,,
8011.49,,,
9012.11,,,
10013.03,,,
11013.76,,,
12014.38,,,
13015.01,,,
14015.65,,,
15016.26,,,
16017.18,,,
17019.23,,,
18020.3,,,
19021.44,,,
20022.71,,,
21025.96,,,
22027.29,,,
23028.51,,,
24029.73,,,
25030.59,,,
