time,total,idle,mem_total,mem_free,1647/cpu,1647/rss
1004.21,982649,735927,3887864,2271208,56604,587892
2004.89,983047,736304,3887864,2285356,56611,587896
3006.55,983443,736680,3887864,2285852,56630,587364
4007.16,983839,737040,3887864,2287688,56642,587716
5007.78,984232,737422,3887864,2287680,56655,587716
6009.07,984630,737763,3887864,2294472,56671,587716
7010.47,985027,738136,3887864,2294472,56684,587840
8011.54,985424,738495,3887864,2292824,56695,587920
9012.22,985819,738880,3887864,2291064,56704,589360
10016.14,986218,739249,3887864,2297536,56711,589360
11018.48,986599,739422,3887864,2286912,56855,587480
12021.03,986986,739620,3887864,2258756,56904,587212
13022.65,987380,739922,3887864,2270568,56940,587736
14023.81,987764,740138,3887864,2262416,57057,587772
15024.95,988162,740476,3887864,2250780,57070,587772
16025.69,988561,740850,3887864,2265708,57076,587776
17026.43,988959,741210,3887864,2264568,57085,587776
18027.25,989355,741598,3887864,2264868,57092,588424
19028.05,989755,741951,3887864,2253868,57104,588424
20028.78,990155,742342,3887864,2259628,57110,588424
21029.48,990557,742701,3887864,2262044,57122,588424
22030.43,990957,743078,3887864,2262420,57139,588432
23031.33,991352,743317,3887864,2258444,57274,588012
24032.83,991748,743693,3887864,2266200,57288,588028
25034.24,992139,744064,3887864,2267732,57308,588084
