time,sent,received,total
3.83,,,
1004.8,,,
2005.52,,,
3006.2,,,
4006.85,,,
5007.97,,,
6009.41,,,
7011.13,,,
8011.94,,,
9012.56,,,
10013.26,,,
11017.13,,,
12018.06,,,
13018.78,,,
14019.51,,,
15020.14,,,
16020.75,,,
17021.37,,,
18022.22,,,
19022.97,,,
20023.58,,,
21024.22,,,
22024.85,,,
23025.45,,,
24026.35,,,
