time,total,idle,mem_total,mem_free,1647/cpu,1647/rss
1003.81,915234,675020,3887864,2284988,53564,588196
2004.56,915634,675384,3887864,2290500,53572,588196
3005.19,916032,675736,3887864,2289632,53593,588148
4005.83,916427,676117,3887864,2290748,53603,587784
5006.47,916823,676483,3887864,2277416,53610,587880
6007.14,917224,676871,3887864,2278464,53618,587948
7007.81,917618,677224,3887864,2277500,53631,588148
8008.45,918015,677611,3887864,2278120,53638,588332
9009.1,918409,677978,3887864,2292104,53646,588532
10009.83,918811,678368,3887864,2293032,53651,588532
11015.65,919202,678518,3887864,2289824,53806,588688
12017.17,919583,678716,3887864,2268844,53850,588212
13018.33,919974,678963,3887864,2269988,53932,588472
14019.08,920370,679205,3887864,2257944,53994,588468
15019.78,920767,679595,3887864,2260456,54000,588468
16020.45,921163,679958,3887864,2266076,54010,588484
17021.96,921556,680343,3887864,2269144,54017,588484
18022.96,921952,680682,3887864,2268848,54031,588596
19023.78,922349,681073,3887864,2269668,54036,588600
20025.02,922749,681453,3887864,2266628,54043,588624
21025.78,923143,681826,3887864,2270160,54052,588628
22026.5,923541,682196,3887864,2268932,54061,588656
23028.16,923937,682547,3887864,2269032,54080,588092
24029.81,924330,682913,3887864,2269936,54102,588100
