time,sent,received,total
2.13,288972.58,1206233.64,1460.16
1003.79,288977.32,1206235.24,1460.17
2008.68,288986.38,1206247.6,1460.19
3013.08,288989.77,1206250.27,1460.2
4015.8,288998.76,1206262.42,1460.22
5020.09,289001.63,1206264.67,1460.22
6025.3,289010.68,1206276.89,1460.24
7029.39,289014.1,1206279.34,1460.25
8035.16,289022.96,1206291.56,1460.27
9037.84,289025.85,1206293.67,1460.27
10045.15,289035.53,1206307.11,1460.29
11046.86,289049.95,1209795.68,1463.72
12049.55,289059.29,1209798.9,1463.73
13053.35,289068.36,1209811.13,1463.75
14056.97,289071.61,1209813.38,1463.75
15061.88,289080.73,1209825.74,1463.78
16067.28,289084.49,1209828.25,1463.78
17071.15,289093.68,1209840.67,1463.8
18075.8,289097.14,1209843.06,1463.81
19080.69,289106.12,1209855.28,1463.83
20085.6,289109.41,1209857.67,1463.83
21088.81,289117.67,1209869.34,1463.85
22092.89,289121.13,1209871.73,1463.86
