time,total,idle,mem_total,mem_free,11145/cpu,11145/rss,62719/cpu,62719/rss,62820/cpu,62820/rss
1004.13,5182231,5082532,16370456,9924844,53636,764828,231,17404,646,56528
2009.76,5182831,5083123,16370456,9924844,53643,764956,231,17404,646,56528
3013.75,5183431,5083715,16370456,9924844,53650,765072,231,17096,646,56528
4018.18,5184029,5084302,16370456,9924592,53658,764904,232,17096,647,56528
5022.99,5184629,5084885,16370456,9924844,53667,765160,233,17096,648,56528
6028.05,5185229,5085478,16370456,9924844,53672,765288,233,17352,649,56528
7030.98,5185829,5086069,16370456,9924844,53678,765288,233,17352,650,56528
8035.38,5186428,5086660,16370456,9923584,53684,765288,233,17352,650,56528
9039.74,5187028,5087255,16370456,9923584,53689,765288,233,17352,650,56528
10043.8,5187627,5087839,16370456,9906196,53695,765288,233,17352,650,56528
11045.45,5188223,5088317,16370456,9903552,53715,764300,233,17352,655,56912
12049.56,5188823,5088896,16370456,9907536,53723,764168,233,17352,655,56912
13054.33,5189422,5089491,16370456,9907568,53727,764296,234,17352,655,56912
14058.73,5190021,5090083,16370456,9910972,53733,764296,234,17352,657,56912
15062.29,5190623,5090671,16370456,9908032,53739,764296,234,17352,657,56912
16067.02,5191222,5091247,16370456,9915620,53762,766088,234,17352,657,56912
17072.29,5191820,5091837,16370456,9915620,53767,766088,234,17352,657,56912
18075.48,5192419,5092429,16370456,9915620,53772,766216,234,17352,657,56912
19081.03,5193018,5093019,16370456,9915368,53779,766216,234,17352,657,56912
20084.54,5193616,5093609,16370456,9915368,53786,766216,234,17352,658,56912
21089.46,5194216,5094204,16370456,9915368,53791,766216,234,17352,659,56912
22094.03,5194814,5094797,16370456,9915368,53797,766216,235,17352,659,56912
