time,total,idle,mem_total,mem_free,1687/cpu,1687/rss,6122/cpu,6122/rss,6227/cpu,6227/rss
1003.43,549450,515373,3887864,1503532,432,87564,545,20504,1736,53180
2004.48,549849,515764,3887864,1503548,433,87564,545,20504,1737,53180
3005.46,550248,516146,3887864,1503008,433,87564,545,20504,1737,53180
4006.42,550646,516541,3887864,1503204,433,87564,545,20504,1737,53180
5008.15,551042,516914,3887864,1504236,433,87564,545,20508,1737,53180
6010.63,551437,517286,3887864,1504488,433,87564,545,20508,1738,53180
7032.6,551843,517677,3887864,1504920,433,87564,546,20508,1740,53180
8034.66,552240,518055,3887864,1512052,433,87564,546,20508,1740,53180
9035.98,552633,518414,3887864,1511756,433,87564,546,20508,1742,53180
10037.1,553033,518809,3887864,1511756,434,87564,546,20508,1742,53180
11038.62,553423,519132,3887864,1487624,434,87564,547,20508,1750,53184
12041.37,553810,519439,3887864,1472012,434,87564,547,20508,1752,53192
13042.72,554199,519746,3887864,1471312,434,87564,547,20508,1752,53192
14045.03,554596,520063,3887864,1469748,434,87564,547,20508,1752,53192
15046.65,554982,520358,3887864,1469276,434,87564,547,20508,1752,53192
16048.07,555373,520675,3887864,1467768,434,87564,547,20508,1757,53192
17049.11,555772,521070,3887864,1467768,434,87564,548,20508,1757,53192
18050.2,556169,521456,3887864,1468272,434,87564,548,20508,1757,53192
19052.78,556563,521833,3887864,1471660,435,87564,548,20508,1758,53192
20055.33,556961,522221,3887864,1471660,435,87564,548,20508,1759,53192
21057.98,557357,522608,3887864,1471412,436,87564,549,20508,1760,53192
22060.26,557753,522998,3887864,1471932,436,87564,550,20508,1762,53192
23062.79,558152,523383,3887864,1472196,436,87564,550,20508,1762,53192
24065.51,558548,523772,3887864,1471948,437,87564,550,20508,1763,53192
25067.52,558944,524138,3887864,1471708,437,87564,550,20508,1764,53192
26068.59,559342,524503,3887864,1471520,437,87564,550,20508,1764,53192
27069.58,559744,524895,3887864,1471596,437,87564,551,20508,1766,53192
