time,sent,received,total
1.54,19017.86,8167.42,26.55
1002.17,19018.18,8167.68,26.55
2002.79,19020.18,8169.49,26.55
3003.39,19020.53,8169.68,26.55
4004.35,19022.47,8171.78,26.56
5005.1,19057.63,8177.5,26.6
6005.77,19060.07,8179.51,26.6
7006.46,19062.63,8181.48,26.61
8007.07,19066.22,8185.14,26.61
9007.78,19070.49,8189.18,26.62
10008.98,19072.42,8191.08,26.62
11009.76,19194.97,8233.85,26.79
12010.63,19238.87,8263.49,26.86
13011.16,19274.55,8289.95,26.92
14011.69,19303.33,8311.65,26.97
15012.69,19338.5,8339.7,27.03
16013.28,19413.71,8367.75,27.13
17013.88,19418.53,8369.98,27.14
18014.49,19418.66,8370.09,27.14
19015.09,19431.77,8375.37,27.16
20015.68,19452.78,8382.09,27.18
21016.51,19467.38,8386.39,27.2
22017.68,19469.62,8388.5,27.21
23018.49,19475.02,8393.01,27.21
24019.09,19479.79,8397.2,27.22
25019.7,19515.46,8403.49,27.26
26020.3,19540.89,8408.2,27.29
