time,sent,received,total
1.69,,,
1002.36,,,
2003.08,,,
3003.77,,,
4005.15,,,
5006.72,,,
6008.0,,,
7009.0,,,
8010.11,,,
9010.84,,,
10011.45,,,
11012.07,,,
12012.67,,,
13013.3,,,
14014.28,,,
15015.27,,,
16016.27,,,
17017.01,,,
18017.66,,,
19018.28,,,
20018.97,,,
21019.6,,,
22020.56,,,
23021.67,,,
24022.76,,,
25023.83,,,
26024.89,,,
27026.0,,,
28026.8,,,
29027.42,,,
30028.04,,,
31028.68,,,
32029.31,,,
33030.28,,,
34031.3,,,
35032.36,,,
36033.44,,,
37034.56,,,
38035.68,,,
39036.81,,,
40037.61,,,
41038.23,,,
42038.86,,,
43039.51,,,
44040.14,,,
45041.06,,,
46042.22,,,
47043.34,,,
48044.37,,,
49045.57,,,
50046.36,,,
51046.99,,,
52047.58,,,
53048.18,,,
54048.8,,,
55049.71,,,
56050.69,,,
57051.68,,,
58052.66,,,
59053.67,,,
60054.38,,,
61054.99,,,
62055.58,,,
63056.18,,,
64056.79,,,
65057.7,,,
66058.76,,,
67059.79,,,
68061.04,,,
69062.19,,,
70062.94,,,
71063.53,,,
72064.14,,,
73064.73,,,
74065.34,,,
75066.4,,,
76067.49,,,
77068.63,,,
78069.88,,,
79071.07,,,
80072.21,,,
81073.0,,,
