time,total,idle,mem_total,mem_free,1647/cpu,1647/rss,6724/cpu,6724/rss,7054/cpu,7054/rss
1003.17,485901,374668,3887864,128572,32510,635084,650,18804,2953,55124
2005.22,486297,375034,3887864,130528,32521,635140,650,18804,2954,55124
3006.26,486694,375419,3887864,130960,32528,635140,650,18804,2954,55124
4008.35,487090,375767,3887864,118652,32536,635140,650,18804,2954,55124
5010.68,487486,376142,3887864,120184,32551,635164,650,18804,2955,55124
6011.94,487880,376496,3887864,119728,32567,635172,650,18804,2955,55124
7013.03,488277,376882,3887864,120348,32574,634020,650,18808,2956,55124
8014.09,488674,377253,3887864,126904,32580,634020,650,18808,2956,55124
9015.19,489072,377645,3887864,126904,32585,634020,650,18808,2956,55124
10017.12,489472,378015,3887864,128968,32590,634024,650,18808,2956,55124
11018.24,489864,378241,3887864,117116,32686,634492,650,18808,2972,55192
12020.32,490256,378593,3887864,117320,32704,634496,652,18808,2974,55192
13021.51,490641,378921,3887864,123660,32714,634496,652,18808,2975,55192
14022.74,491033,379232,3887864,132400,32734,634496,652,18808,2980,55236
15023.9,491427,379551,3887864,129144,32745,634496,652,18808,2980,55244
16027.93,491824,379888,3887864,129644,32760,634496,652,18808,2982,55256
17029.3,492212,380189,3887864,120292,32777,634496,652,18816,2983,55264
18030.46,492600,380537,3887864,120904,32785,634496,652,18816,2983,55268
19031.93,492993,380887,3887864,129548,32795,634496,653,18816,2985,55268
20033.12,493390,381250,3887864,129604,32803,634500,653,18816,2985,55284
21042.38,493783,381520,3887864,112320,32863,634500,653,18816,2986,55288
22044.37,494171,381836,3887864,112588,32893,634500,653,18820,2986,55288
23049.91,494552,382131,3887864,101488,32909,634496,653,18820,2987,55288
24051.09,494934,382443,3887864,116108,32928,634500,654,18820,2990,55324
25052.33,495329,382794,3887864,120332,32934,634504,654,18820,2990,55324
26053.73,495717,383120,3887864,118168,32944,634504,654,18820,2990,55324
27054.94,496103,383460,3887864,119348,32956,634504,654,18820,2991,55324
28057.57,496503,383798,3887864,123468,32966,634504,654,18824,2991,55324
29059.93,496884,384111,3887864,129404,32984,634504,655,18824,2993,55332
30061.12,497272,384400,3887864,132300,33016,634508,655,18824,2998,55332
31062.43,497661,384728,3887864,131924,33032,634512,656,18824,2999,55332
32063.77,498049,385006,3887864,127372,33068,632604,657,18828,3005,55332
33065.4,498438,385297,3887864,106636,33081,632604,658,18828,3008,55332
34086.62,498829,385496,3887864,60400,33094,632628,658,18828,3008,55332
35090.44,499231,385505,3887864,51328,33110,632628,658,18828,3009,55332
36092.12,499628,385510,3887864,40476,33124,632632,659,18848,3009,55336
37094.32,500028,385525,3887864,41992,33143,632652,659,18848,3010,55336
38103.77,500429,385528,3887864,41540,33155,632660,659,18848,3010,55336
39111.88,500830,385534,3887864,49612,33170,632660,659,18848,3010,55336
40115.3,501227,385536,3887864,49928,33181,632660,659,18848,3011,55336
41123.6,501629,385540,3887864,38064,33211,632704,661,18848,3013,55336
42128.0,502030,385555,3887864,54268,33233,632748,661,18848,3015,55336
43134.88,502431,385559,3887864,37168,33251,632756,661,18848,3016,55336
44140.46,502830,385564,3887864,38336,33268,632756,661,18848,3016,55336
45143.08,503222,385578,3887864,37144,33289,632780,661,18848,3017,55336
46146.74,503621,385587,3887864,51072,33303,632784,661,18848,3018,55336
47149.37,504022,385601,3887864,41812,33329,632948,662,18848,3020,55336
48151.9,504421,385605,3887864,47836,33345,632956,662,18848,3020,55336
49154.8,504820,385618,3887864,96480,33361,632956,662,18848,3020,55336
50157.23,505223,385628,3887864,92676,33376,632956,662,18848,3022,55336
51163.34,505622,385636,3887864,86828,33430,632652,665,18848,3030,55336
52167.59,506023,385644,3887864,87812,33466,632696,666,18848,3035,55336
53174.74,506419,385645,3887864,81868,33481,632696,666,18848,3036,55336
54176.37,506821,385650,3887864,74372,33500,634464,666,18848,3036,55336
55181.19,507221,385654,3887864,67904,33512,634464,666,18848,3036,55336
56185.98,507618,385670,3887864,65960,33529,634464,666,18848,3037,55336
57188.58,508019,385675,3887864,59708,33546,634464,666,18848,3038,55336
58190.66,508416,385811,3887864,39408,33567,634464,666,18848,3039,55336
59191.95,508813,386064,3887864,77616,33593,632708,667,18848,3043,55344
60193.35,509208,386408,3887864,69488,33614,632708,668,18848,3046,55376
61194.87,509608,386792,3887864,74284,33622,632712,668,18848,3046,55376
62196.06,510005,387179,3887864,75532,33629,632712,668,18848,3047,55380
63197.26,510404,387543,3887864,76184,33638,632712,668,18848,3047,55388
64198.47,510802,387933,3887864,78072,33644,632712,668,18848,3047,55388
65199.67,511198,388293,3887864,97208,33655,632712,668,18848,3049,55392
66200.84,511595,388666,3887864,88292,33661,632712,668,18848,3049,55392
67202.08,511993,389030,3887864,100932,33670,632704,668,18848,3049,55392
68203.28,512392,389419,3887864,100800,33677,632716,668,18848,3049,55392
69204.44,512788,389790,3887864,96596,33682,632720,668,18848,3049,55392
