time,total,idle,mem_total,mem_free,1647/cpu,1647/rss,6724/cpu,6724/rss,7054/cpu,7054/rss
1004.15,438315,333120,3887864,126268,30877,633892,625,18256,2839,55100
2005.13,438712,333486,3887864,130672,30888,633892,625,18256,2840,55100
3006.16,439111,333856,3887864,134152,30895,633896,625,18256,2840,55100
4007.39,439509,334238,3887864,134152,30906,633896,625,18256,2841,55100
5012.79,439901,334599,3887864,134116,30918,633896,625,18256,2841,55100
6016.08,440297,334976,3887864,134620,30932,633896,625,18256,2842,55100
7017.4,440692,335339,3887864,126316,30941,633896,625,18256,2843,55100
8018.49,441091,335726,3887864,126068,30947,633896,625,18256,2843,55100
9019.66,441488,336098,3887864,120048,30953,633896,625,18256,2843,55100
10020.94,441887,336485,3887864,118064,30959,633896,625,18256,2844,55100
11022.13,442283,336733,3887864,104488,31025,632156,625,18260,2856,55220
12023.71,442679,337074,3887864,110308,31043,632156,625,18260,2858,55272
13025.23,443075,337417,3887864,112548,31052,632160,625,18260,2858,55272
14026.42,443461,337740,3887864,121484,31070,632160,626,18260,2860,55288
15027.53,443858,338080,3887864,123240,31087,632160,626,18260,2862,55292
16028.91,444252,338427,3887864,128348,31103,633092,626,18260,2863,55304
17030.99,444646,338775,3887864,128968,31112,633104,626,18260,2863,55304
18032.27,445042,339122,3887864,131800,31124,633108,626,18260,2865,55304
19033.45,445441,339499,3887864,131800,31130,633112,627,18260,2865,55304
20034.83,445838,339845,3887864,131268,31147,633148,627,18260,2868,55304
21036.1,446230,340193,3887864,131788,31171,633224,628,18260,2872,55308
22037.37,446618,340511,3887864,135300,31182,633272,628,18260,2873,55308
23039.32,447013,340819,3887864,130952,31200,633300,629,18260,2875,55308
24041.94,447404,341122,3887864,121612,31220,633304,629,18260,2875,55308
25043.21,447801,341456,3887864,124724,31233,633332,629,18260,2875,55308
26044.4,448194,341813,3887864,126040,31241,633336,629,18260,2875,55308
27045.82,448581,342141,3887864,135304,31248,633336,629,18260,2875,55308
28047.11,448976,342516,3887864,135364,31257,633352,629,18260,2877,55308
29048.33,449365,342851,3887864,136004,31266,633352,630,18260,2877,55308
30050.45,449751,343184,3887864,138264,31278,633352,630,18260,2877,55308
31051.73,450135,343469,3887864,124704,31295,633360,630,18260,2878,55308
32052.93,450523,343739,3887864,124480,31382,633108,630,18260,2882,55308
33054.15,450916,344074,3887864,130152,31391,633108,630,18260,2883,55308
34057.32,451308,344414,3887864,130612,31403,634776,631,18260,2883,55308
35058.56,451705,344758,3887864,133272,31419,634788,631,18260,2883,55308
36060.53,452099,345102,3887864,133272,31434,634788,631,18260,2884,55308
37062.88,452479,345419,3887864,132796,31448,634788,632,18628,2886,55312
38064.18,452867,345734,3887864,136428,31458,634020,632,18656,2886,55312
39065.97,453263,346087,3887864,136488,31464,634020,632,18664,2886,55312
40069.01,453651,346422,3887864,123628,31472,634024,632,18664,2886,55312
41070.32,454043,346775,3887864,133892,31482,634024,632,18664,2886,55312
42071.51,454435,347092,3887864,132904,31495,634024,633,18664,2888,55312
43072.71,454831,347434,3887864,130708,31506,634020,633,18664,2889,55312
44074.6,455222,347769,3887864,136448,31518,634024,633,18664,2889,55312
45075.93,455611,348111,3887864,137352,31530,634024,633,18664,2889,55312
46077.14,456008,348426,3887864,132380,31544,634024,633,18664,2890,55312
47078.29,456398,348779,3887864,132884,31556,634024,633,18664,2891,55312
48081.2,456793,349140,3887864,132548,31565,634028,634,18664,2891,55312
49082.61,457180,349469,3887864,123732,31574,634028,634,18664,2892,55312
50083.87,457577,349816,3887864,125152,31582,634028,634,18664,2892,55312
51086.93,457973,350135,3887864,139412,31595,634028,634,18664,2894,55312
52088.25,458367,350450,3887864,138660,31624,634028,635,18668,2900,55352
53090.37,458759,350790,3887864,135540,31633,634028,635,18668,2901,55356
54091.64,459155,351127,3887864,135280,31670,632376,636,18668,2906,55368
55092.78,459550,351473,3887864,129376,31683,632376,636,18668,2907,55372
56094.04,459948,351858,3887864,130136,31690,632376,636,18668,2907,55372
57095.21,460330,352185,3887864,136512,31698,632376,636,18668,2907,55372
58096.34,460712,352529,3887864,136932,31707,632376,636,18668,2908,55372
59098.82,461106,352883,3887864,128508,31721,632376,637,18668,2909,55372
60100.02,461513,353220,3887864,138192,31729,632380,637,18668,2909,55372
61101.22,461909,353552,3887864,137000,31743,632384,637,18668,2909,55376
62102.75,462300,353868,3887864,134692,31756,632384,637,18668,2910,55376
63104.06,462692,354211,3887864,130328,31763,632384,637,18668,2911,55380
64106.21,463090,354535,3887864,137132,31775,632384,637,18668,2911,55380
65107.81,463479,354875,3887864,137268,31790,632384,637,18668,2912,55380
66108.94,463873,355194,3887864,135888,31802,632388,638,18668,2912,55380
67110.16,464263,355566,3887864,136140,31808,632388,638,18668,2912,55380
68111.36,464653,355904,3887864,126416,31819,633828,638,18668,2912,55380
69112.61,465053,356251,3887864,126804,31823,633828,638,18668,2913,55380
70117.21,465439,356567,3887864,117424,31832,633828,638,18668,2913,55380
71118.51,465838,356905,3887864,124764,31843,633828,638,18668,2913,55380
72120.75,466232,357248,3887864,125916,31850,633828,638,18668,2913,55380
73124.11,466621,357569,3887864,129300,31864,633828,639,18676,2914,55380
74125.38,467009,357894,3887864,130236,31874,633832,639,18676,2915,55380
75127.93,467392,358197,3887864,122024,31893,633832,639,18676,2917,55380
76130.21,467777,358502,3887864,122180,31916,634392,639,18676,2919,55380
77131.46,468164,358818,3887864,116340,31927,634392,640,18676,2919,55380
78133.64,468558,359199,3887864,117020,31934,634392,640,18676,2920,55380
79134.98,468949,359522,3887864,129948,31945,634392,640,18676,2920,55380
80136.23,469342,359878,3887864,129852,31957,634392,640,18676,2923,55124
81138.08,469743,360220,3887864,131344,31976,634396,641,18676,2925,55124
82140.74,470139,360597,3887864,131352,31989,634396,641,18676,2926,55124
83145.05,470528,360901,3887864,130312,32013,633148,642,18676,2929,55124
84146.59,470908,361197,3887864,133592,32025,633148,642,18676,2929,55124
85147.78,471310,361568,3887864,133352,32033,633148,642,18676,2929,55124
86148.97,471707,361907,3887864,136292,32042,633152,642,18676,2929,55124
87150.19,472099,362253,3887864,136068,32050,633152,642,18676,2930,55124
88151.31,472488,362571,3887864,135472,32061,633152,642,18676,2930,55124
89153.08,472874,362891,3887864,136152,32075,633152,642,18676,2931,55124
90154.37,473263,363210,3887864,135844,32085,633152,642,18676,2932,55124
91156.8,473658,363575,3887864,134908,32100,633152,642,18676,2932,55124
92158.02,474054,363836,3887864,133832,32176,633152,643,18680,2933,55124
93159.37,474455,364201,3887864,133088,32188,633156,643,18680,2935,55124
94161.54,474850,364524,3887864,119120,32198,633156,643,18680,2935,55124
95163.39,475248,364889,3887864,129480,32210,633156,643,18680,2935,55124
96165.28,475638,365207,3887864,129232,32227,633156,644,18680,2936,55124
97166.58,476016,365519,3887864,122680,32238,633156,645,18680,2936,55124
98167.76,476403,365857,3887864,122984,32246,633372,645,18680,2937,55124
99170.12,476786,366181,3887864,129844,32253,633372,645,18680,2937,55124
100171.28,477175,366543,3887864,130952,32259,633372,645,18684,2937,55124
101172.47,477574,366910,3887864,134528,32268,634448,645,18684,2937,55124
102175.18,477969,367273,3887864,134160,32288,634448,646,18688,2939,55124
103176.54,478367,367624,3887864,134252,32306,634448,646,18692,2940,55124
104177.92,478761,367990,3887864,126188,32314,634448,647,18788,2941,55124
105179.14,479157,368357,3887864,121636,32322,634448,647,18788,2942,55124
106180.36,479556,368738,3887864,122280,32333,634448,647,18788,2942,55124
107181.85,479953,369117,3887864,118212,32345,634472,647,18788,2944,55124
108184.71,480353,369480,3887864,112744,32357,634488,647,18788,2945,55124
109187.32,480745,369860,3887864,116292,32370,634656,648,18796,2946,55124
110188.64,481142,370218,3887864,131248,32382,634672,648,18796,2946,55124
