time,total,idle,mem_total,mem_free,1652/cpu,1652/rss
1006.93,436792,390045,3887864,1504652,3794,178676
2008.74,437191,390440,3887864,1503644,3797,178740
3009.5,437586,390807,3887864,1501552,3801,178740
4010.15,437985,391202,3887864,1501768,3804,178740
5010.8,438385,391599,3887864,1501768,3804,178740
6017.97,438791,392000,3887864,1502272,3805,178740
7018.69,439190,392393,3887864,1502020,3806,178740
8020.09,439588,392791,3887864,1502020,3807,178740
9021.55,439985,393175,3887864,1503028,3815,178740
10023.09,440386,393570,3887864,1503028,3817,178740
11024.04,440780,393920,3887864,1485428,3820,178740
12024.95,441169,394250,3887864,1429120,3821,178740
13026.61,441570,394257,3887864,1406808,3824,178740
14031.23,441972,394259,3887864,1398248,3830,178740
15032.84,442371,394259,3887864,1366556,3833,178740
16034.41,442772,394260,3887864,1360944,3844,179380
17035.91,443172,394262,3887864,1356912,3846,179380
18043.31,443569,394264,3887864,1351368,3850,179380
19044.85,443968,394265,3887864,1329980,3855,179380
20046.88,444367,394267,3887864,1322640,3858,179380
21048.54,444767,394268,3887864,1289040,3860,179380
22050.04,445165,394273,3887864,1266444,3864,179380
23051.47,445563,394275,3887864,1260900,3866,179380
24055.07,445961,394281,3887864,1251340,3871,179380
25056.55,446361,394285,3887864,1245544,3873,179380
26058.26,446761,394288,3887864,1236220,3876,179380
27061.64,447160,394288,3887864,1231936,3878,179380
28063.41,447561,394289,3887864,1228912,3882,179380
29067.35,447961,394290,3887864,1223368,3888,179380
30069.12,448359,394290,3887864,1217620,3892,179380
31070.22,448758,394422,3887864,1111832,3894,179380
32071.34,449154,394752,3887864,1056288,3896,179380
33072.54,449541,395077,3887864,1049988,3898,179384
34074.43,449938,395081,3887864,1056820,3906,179384
35075.95,450337,395084,3887864,1050132,3910,179388
36079.11,450736,395084,3887864,1058928,3915,179388
37080.37,451134,395085,3887864,1063240,3924,179392
38081.84,451535,395088,3887864,1067536,3927,179392
39083.69,451934,395089,3887864,1072496,3934,179392
40085.14,452333,395090,3887864,1077692,3936,179392
41086.67,452729,395098,3887864,1081148,3939,179392
42088.13,453130,395099,3887864,1082296,3942,179392
43089.85,453530,395099,3887864,1087444,3945,179392
44095.37,453932,395100,3887864,1090880,3949,179396
45097.06,454331,395101,3887864,1092912,3957,178184
46098.74,454733,395102,3887864,1082308,3963,178184
47100.1,455132,395105,3887864,1081808,3967,178184
48101.9,455529,395106,3887864,1080084,3969,178184
49103.49,455929,395109,3887864,1077232,3973,178184
50105.26,456329,395109,3887864,1071548,3976,178184
51107.01,456726,395110,3887864,1071828,3978,178184
52107.98,457123,395284,3887864,1072864,3981,178184
53108.9,457520,395576,3887864,928292,3984,178184
54109.65,457917,395962,3887864,944372,3986,178188
55110.97,458314,396348,3887864,940040,3987,178188
56112.6,458712,396731,3887864,943832,3989,178188
57114.22,459108,397109,3887864,950772,3991,178188
58115.74,459499,397488,3887864,957628,3994,178188
59117.06,459897,397872,3887864,962936,4001,178192
60118.56,460289,398249,3887864,967784,4003,178192
61119.96,460685,398622,3887864,972700,4005,178192
62121.44,461077,399002,3887864,976632,4008,178192
63123.0,461471,399380,3887864,979444,4010,178192
64124.64,461871,399759,3887864,982572,4014,178192
65126.36,462266,400144,3887864,985504,4016,178192
66127.29,462660,400503,3887864,984076,4019,178192
67127.98,463059,400893,3887864,987364,4020,178196
68128.81,463456,401287,3887864,989800,4021,178196
69129.64,463853,401671,3887864,991408,4024,178196
70132.9,464254,402061,3887864,992556,4026,178196
71134.2,464649,402444,3887864,993876,4027,178196
72135.68,465044,402823,3887864,995448,4030,178196
73137.12,465439,403201,3887864,996960,4032,178196
74138.55,465833,403576,3887864,998232,4037,178196
75139.94,466226,403954,3887864,998828,4039,178196
76140.88,466620,404299,3887864,1001252,4048,178196
77141.61,467014,404690,3887864,1001252,4050,178196
78142.42,467414,405086,3887864,1001252,4050,178196
79143.69,467810,405474,3887864,1002008,4052,178196
80144.6,468209,405866,3887864,1001904,4053,178196
81145.84,468607,406261,3887864,1002292,4054,178196
82147.68,469006,406652,3887864,1002992,4057,178196
83149.23,469397,407033,3887864,1003656,4058,178196
84151.26,469788,407405,3887864,1004624,4064,178196
85152.91,470185,407789,3887864,1004396,4066,178196
86153.83,470576,408145,3887864,1001724,4070,178196
87154.62,470976,408534,3887864,1004232,4070,178196
88155.38,471370,408923,3887864,1004028,4072,178196
89156.25,471766,409311,3887864,1004640,4074,178196
90157.02,472161,409696,3887864,1004648,4077,178200
91158.37,472558,410086,3887864,1004436,4079,178200
92160.04,472954,410469,3887864,1004444,4083,178200
93161.6,473352,410859,3887864,1004724,4084,178200
94163.18,473747,411232,3887864,1003736,4092,178208
95164.72,474146,411621,3887864,1003736,4094,178208
96165.82,474537,411983,3887864,1000224,4097,178208
97166.78,474934,412353,3887864,1001820,4099,178212
98167.58,475334,412742,3887864,1001864,4100,178212
99168.36,475729,413132,3887864,1003356,4102,178212
100169.08,476125,413519,3887864,1003196,4105,178212
101170.45,476524,413918,3887864,1003196,4105,178212
102176.61,476926,414311,3887864,1004000,4108,178212
103178.32,477325,414707,3887864,1004300,4110,178212
104179.98,477723,415094,3887864,1004332,4116,178212
105181.61,478121,415482,3887864,1005512,4117,178212
106183.27,478518,415863,3887864,1005076,4128,178212
107184.17,478915,416237,3887864,1003644,4128,178212
108184.9,479316,416635,3887864,1003676,4130,178212
109185.64,479717,417033,3887864,1004432,4131,178212
110186.38,480116,417424,3887864,1003396,4137,178212
111187.11,480514,417821,3887864,1049624,4137,178212
