time,total,idle,mem_total,mem_free,1647/cpu,1647/rss,6724/cpu,6724/rss,7054/cpu,7054/rss
1005.92,395126,296129,3887864,140864,28949,629284,591,18860,2678,55308
2006.96,395522,296517,3887864,141356,28955,629284,591,18860,2678,55308
3008.19,395919,296897,3887864,136104,28965,629296,591,18864,2678,55308
4009.26,396311,297264,3887864,147092,28979,629296,591,18864,2680,55308
5010.45,396706,297636,3887864,147700,28996,629332,593,18864,2682,55312
6011.9,397098,297979,3887864,135164,29014,629980,593,18864,2682,55312
7014.07,397490,298352,3887864,135592,29032,629980,593,18864,2685,55312
8015.25,397884,298711,3887864,133612,29042,629980,593,18864,2685,55312
9016.29,398282,299097,3887864,135100,29048,629980,593,18868,2685,55312
10018.42,398679,299446,3887864,134528,29057,629980,593,18884,2685,55312
11023.51,399067,299577,3887864,132708,29232,635516,594,18888,2696,55312
12026.88,399453,299720,3887864,114816,29395,639164,596,18888,2714,55324
13028.06,399846,300014,3887864,122404,29442,638168,597,18892,2723,55324
14029.29,400243,300362,3887864,108808,29459,638248,597,18892,2724,55324
15030.59,400631,300708,3887864,116672,29472,638252,597,18892,2725,55324
16032.07,401030,301098,3887864,116712,29476,638252,597,18892,2725,55324
17033.29,401417,301423,3887864,116900,29486,638252,597,18892,2725,55328
18034.65,401808,301726,3887864,117768,29519,639908,598,18892,2732,55328
19035.9,402209,302052,3887864,124780,29530,639912,598,18896,2734,55328
20037.5,402592,302380,3887864,130568,29537,639912,598,18896,2734,55328
21038.7,402989,302712,3887864,127604,29548,639912,598,18900,2734,55328
22039.88,403376,303072,3887864,127380,29566,639924,598,18900,2734,55328
23041.04,403766,303346,3887864,121920,29603,640160,600,18904,2740,55340
24042.21,404161,303729,3887864,121920,29610,640184,600,18904,2740,55340
25044.12,404561,304045,3887864,112272,29624,640776,600,18904,2740,55340
26045.31,404950,304377,3887864,113708,29636,640780,600,18904,2741,55344
27047.01,405347,304728,3887864,110048,29642,640860,600,18924,2741,55344
28051.53,405735,305047,3887864,124564,29657,639328,600,18924,2742,55344
29052.8,406128,305377,3887864,125364,29678,639328,601,18924,2746,55344
30053.94,406517,305686,3887864,127912,29687,639328,602,18924,2746,55344
31055.16,406908,306031,3887864,127552,29697,639328,602,18924,2747,55344
32057.84,407298,306353,3887864,133704,29708,639328,602,18924,2747,55344
33059.06,407685,306694,3887864,133576,29721,639328,602,18924,2749,55344
34060.54,408068,306891,3887864,135864,29813,638304,606,18928,2769,55704
35061.75,408453,307078,3887864,138168,29943,631776,610,18936,2785,55712
36062.95,408846,307383,3887864,138032,29961,631920,610,18948,2786,55096
37064.07,409238,307754,3887864,138556,29970,631920,610,18948,2787,55096
38067.75,409628,308099,3887864,131028,29982,632052,610,18948,2789,55096
39069.68,410017,308416,3887864,137168,29993,632068,610,18948,2789,55096
40072.63,410398,308729,3887864,135304,30010,632104,610,18952,2790,55096
41073.95,410792,309058,3887864,135404,30025,632112,611,18952,2792,55096
42075.2,411180,309403,3887864,137664,30032,632120,611,18952,2792,55096
43076.76,411575,309736,3887864,139008,30043,632256,611,18956,2792,55096
44078.09,411963,310079,3887864,138536,30054,632296,611,18956,2793,55096
45079.3,412353,310397,3887864,132912,30064,632324,611,18960,2793,55096
46081.26,412750,310736,3887864,132912,30073,632324,611,18960,2793,55096
47082.58,413142,311038,3887864,138100,30084,632324,611,18960,2793,55096
48084.85,413527,311381,3887864,138392,30095,632364,611,18960,2793,55096
49086.04,413925,311746,3887864,124772,30104,632364,611,18960,2794,55096
50087.27,414319,312096,3887864,126084,30110,632364,611,18960,2794,55096
51088.63,414712,312423,3887864,131328,30122,632364,611,18960,2794,55096
52091.72,415110,312764,3887864,124512,30137,632364,612,18960,2796,55096
53092.88,415502,313107,3887864,125320,30148,632368,612,18964,2797,55096
54094.13,415893,313419,3887864,136528,30165,632368,612,18964,2797,55096
55095.32,416291,313757,3887864,136040,30174,632360,612,18964,2797,55096
56096.8,416679,314077,3887864,136748,30184,632364,612,18964,2797,55096
57099.22,417071,314464,3887864,135236,30192,634024,612,18964,2798,55096
58100.47,417466,314768,3887864,133248,30204,634024,612,18964,2799,55096
59101.91,417859,315118,3887864,133760,30210,634024,612,18964,2799,55096
60103.16,418250,315441,3887864,121332,30219,634024,612,18972,2799,55096
