time,sent,received,total
2.33,294479.03,1258520.05,1516.6
1004.0,294483.65,1258521.52,1516.61
2008.14,294492.85,1258533.88,1516.63
3012.75,294496.13,1258536.19,1516.63
4017.25,294505.1,1258548.42,1516.65
5021.81,294508.44,1258550.73,1516.66
6026.28,294517.54,1258563.09,1516.68
7029.81,294520.94,1258565.47,1516.69
8034.24,294529.92,1258577.56,1516.71
9038.86,294533.1,1258580.01,1516.71
10043.89,294543.6,1258598.72,1516.74
11045.76,294559.21,1260342.15,1518.46
12050.04,294568.65,1260354.63,1518.48
13056.04,294571.9,1260357.02,1518.48
14060.09,294580.78,1260369.18,1518.5
15064.08,294584.21,1260371.63,1518.51
16070.08,294593.23,1260383.86,1518.53
17074.29,294596.56,1260386.24,1518.54
18078.82,294605.55,1260398.33,1518.56
19083.48,294608.95,1260400.72,1518.56
20088.73,294618.06,1260413.08,1518.58
21093.86,294621.29,1260415.53,1518.59
