time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
122530.72,2493885,2449463,16370460,11083892,1339,109936,7251,64520,11587,385260,677,66916,4178,130096,374,79388,475,71608,328,57400,657,55608,240,66796,139,47912
123533.58,2494482,2450054,16370460,11083892,1339,109936,7253,64520,11588,385260,677,66916,4179,130096,374,79388,475,71608,328,57400,657,55608,240,66796,139,47912
124537.5,2495078,2450620,16370460,11088700,1340,109936,7259,64776,11599,385260,678,67044,4182,130096,374,79388,477,71608,329,57656,659,55608,240,66796,139,47912
125541.23,2495677,2451206,16370460,11091708,1340,109936,7262,64612,11603,385260,678,67044,4183,130096,374,79388,478,71608,329,57784,659,55608,240,66796,139,47912
126546.19,2496275,2451786,16370460,11090200,1340,109936,7264,64188,11607,385260,678,67044,4185,130096,375,79388,478,71608,330,57784,659,55608,240,66796,139,47912
127549.76,2496871,2452369,16370460,11089696,1340,109936,7269,64452,11610,385260,678,67044,4185,130096,375,79388,478,71608,330,57784,659,55608,240,66796,139,47912
128553.21,2497469,2452938,16370460,11086668,1340,109936,7275,65060,11620,385260,679,67172,4187,130096,375,79388,480,71608,332,57912,660,55608,240,66796,139,47912
129558.46,2498068,2453529,16370460,11086444,1341,109936,7277,64828,11622,385260,679,67172,4188,130096,375,79388,480,71608,332,57912,660,55608,240,66796,139,47912
130563.42,2498666,2454114,16370460,11085940,1342,109936,7278,64828,11624,385260,679,67172,4190,130096,375,79388,480,71608,332,57912,660,55608,240,66796,139,47912
131567.1,2499264,2454704,16370460,11085940,1342,109936,7279,64828,11627,385260,679,67172,4190,130096,375,79388,480,71608,332,57912,660,55480,240,66796,139,47912
132571.82,2499860,2455265,16370460,11082676,1342,109936,7285,64768,11645,380500,679,67428,4194,130096,375,79388,481,71736,333,57912,661,55480,240,66796,139,47912
133576.11,2500459,2455854,16370460,11082676,1342,109936,7287,64768,11647,380500,679,67428,4195,130096,375,79388,482,71736,333,57912,661,55480,240,66796,139,47912
134582.58,2501057,2456441,16370460,11082676,1342,109936,7289,64768,11650,380500,680,67428,4196,130096,375,79388,482,71736,333,57912,661,55480,241,66796,139,47912
135587.6,2501657,2457030,16370460,11082676,1342,109936,7289,64768,11653,380500,680,67428,4197,130096,375,79388,482,71736,333,57912,662,55480,241,66796,139,47912
136590.63,2502252,2457597,16370460,11082424,1342,109936,7297,64896,11662,380500,680,67428,4199,130224,376,79388,482,71736,335,57912,663,55480,241,66796,140,47912
137594.51,2502848,2458170,16370460,11080152,1343,109936,7301,64392,11666,380500,680,67428,4200,130224,376,79388,483,71736,335,57912,663,55480,241,66796,140,47912
138598.07,2503447,2458761,16370460,11082756,1343,109936,7303,64392,11668,380500,680,67428,4201,130224,376,79388,483,71736,335,57912,663,55480,241,66796,140,47912
139602.83,2504046,2459351,16370460,11082756,1343,109936,7304,64520,11671,380500,680,67428,4203,130224,376,79388,483,71736,336,57912,663,55480,241,66796,140,47912
140607.86,2504642,2459917,16370460,11078728,1343,109936,7309,64884,11680,380500,680,67556,4205,130224,376,79388,485,71736,337,57912,663,55480,241,66924,140,47912
141610.84,2505241,2460507,16370460,11078728,1344,109936,7311,64884,11684,380500,681,67556,4206,130224,376,79388,485,71736,337,57912,663,55480,241,66924,140,47912
142614.68,2505839,2461099,16370460,11078488,1344,109936,7312,64884,11685,380500,681,67556,4207,130224,376,79388,485,71736,337,57912,664,55480,241,66924,140,47912
143622.84,2506440,2461691,16370460,11078488,1345,109936,7314,64884,11688,380500,681,67556,4207,130224,376,79388,485,71736,337,57912,664,55480,241,66924,140,47912
144624.88,2507036,2462262,16370460,11076248,1345,109936,7320,65108,11696,380500,681,67556,4210,130224,376,79388,486,71736,338,57912,665,55480,241,67052,140,47912
145626.7,2507631,2462844,16370460,11083596,1345,109936,7323,65108,11699,380500,681,67556,4211,130224,376,79388,486,71736,338,57912,665,55480,241,67052,140,47912
146631.3,2508229,2463431,16370460,11083596,1345,109936,7325,64936,11702,380500,681,67556,4212,130224,376,79388,486,71736,338,57912,665,55480,241,67052,140,47912
147636.42,2508826,2464011,16370460,11082312,1345,109936,7329,65064,11706,380500,681,67556,4213,130224,376,79388,486,71736,339,57912,665,55480,241,67052,140,47912
148640.84,2509425,2464566,16370460,11081052,1345,109936,7337,65344,11728,380500,682,67556,4215,130224,376,79388,488,71736,340,57912,666,55480,241,67052,140,47912
149645.27,2510022,2465151,16370460,11081052,1346,109936,7338,65344,11730,380500,683,67556,4216,130224,376,79388,488,71736,341,57912,666,55480,241,67052,140,47912
150648.46,2510621,2465737,16370460,11080024,1347,109936,7338,65344,11733,380500,683,67556,4217,130224,376,79388,488,71736,341,57912,666,55480,242,67180,140,47912
151652.96,2511218,2466327,16370460,11080024,1347,109936,7339,65344,11736,380500,683,67556,4218,130224,376,79388,488,71736,341,57912,667,55480,242,67180,140,47912
152656.61,2511815,2466897,16370460,11075752,1347,109936,7346,65280,11745,380500,683,67556,4220,130224,376,79388,490,71736,342,57912,668,55480,243,67180,140,47912
153660.91,2512413,2467481,16370460,11074744,1347,109936,7349,65180,11749,380500,683,67556,4221,130224,376,79388,490,71736,342,57912,668,55480,243,67180,140,47912
154665.14,2513008,2468043,16370460,11089164,1347,109936,7351,65308,11752,380500,683,67556,4225,130480,376,79388,490,71736,342,57912,669,55480,243,67180,140,47912
155668.13,2513603,2468612,16370460,11095592,1347,109936,7355,65076,11757,380500,683,67556,4226,130480,376,79388,491,71736,342,57912,669,55480,243,66132,140,47912
156670.87,2514198,2469170,16370460,11091696,1347,109936,7366,66308,11770,381396,683,67556,4228,130480,376,79388,492,71736,344,57912,669,55480,243,66132,140,47912
157674.09,2514797,2469755,16370460,11089680,1348,109936,7369,66308,11772,381396,684,67556,4229,130480,376,79388,492,71736,344,57912,669,55480,243,66132,140,47912
158678.03,2515393,2470323,16370460,11108724,1349,109936,7371,66308,11775,381396,685,66860,4230,130480,376,79388,492,71736,345,57912,670,55480,243,66132,140,47912
159683.41,2515991,2470903,16370460,11111284,1349,109936,7374,66352,11778,381396,685,66860,4232,130480,376,79388,492,71736,345,57912,670,55480,243,66132,140,47912
160686.13,2516588,2471461,16370460,11108052,1349,109936,7378,66344,11796,386260,686,66860,4234,130480,377,79388,493,71736,345,57912,670,55480,244,66132,141,47912
161689.87,2517185,2472053,16370460,11108052,1349,109936,7380,66344,11799,386260,686,66860,4235,130480,377,79388,493,71736,346,57912,670,55480,244,66132,141,47912
162693.31,2517781,2472624,16370460,11128272,1349,109936,7381,66344,11802,386388,686,66860,4236,130480,377,79388,493,71736,346,57912,670,55480,244,66132,141,47912
163697.6,2518378,2473199,16370460,11127792,1350,109936,7385,66472,11806,386516,686,66860,4237,130480,377,79388,493,71736,346,57912,670,55480,244,66132,141,47912
164701.3,2518974,2473765,16370460,11127952,1350,109936,7392,66516,11817,386900,686,66860,4240,130480,377,79388,496,71736,348,57912,672,55480,244,66132,141,47912
165706.36,2519573,2474352,16370460,11127952,1350,109936,7393,66516,11820,386900,686,66860,4240,130480,377,79388,496,71736,348,57912,672,55480,244,66132,141,47912
166711.79,2520165,2474909,16370460,11151912,1350,109936,7398,65828,11824,386900,686,66860,4242,130480,378,79388,496,71736,348,57912,672,55480,244,66132,141,47912
167715.67,2520761,2475482,16370460,11163508,1350,109936,7400,65828,11827,386900,687,66860,4243,130480,378,79388,496,71736,348,57912,672,55480,244,66132,141,47912
168719.32,2521358,2476045,16370460,11162272,1352,109936,7409,66376,11837,386900,687,66860,4248,130480,378,79388,498,71736,349,57912,672,55480,244,66132,141,47912
169723.89,2521955,2476633,16370460,11162272,1353,109936,7411,66376,11839,386900,687,66860,4248,130480,378,79388,498,71736,349,57912,673,55480,244,66132,141,47912
170728.58,2522551,2477199,16370460,11160268,1353,109936,7412,66376,11843,386900,687,66860,4249,130480,378,79388,498,71736,349,57912,673,55480,244,66132,141,47912
171732.18,2523148,2477780,16370460,11160020,1353,109936,7415,66376,11847,386900,687,66860,4251,130480,378,79388,498,71736,349,57912,673,55480,244,66132,141,47912
